document_id,original_topic,processed_topic
68a8c9fe8b8398d82b9fe6a0,Comparative Banking Feedback,comparative banking feedback
68a8c9ff8b8398d82b9fe745,Comparative Banking Feedback,comparative banking feedback
68a8c9ff8b8398d82b9fe766,Comparative Banking Feedback,comparative banking feedback
68a8c9ff8b8398d82b9fe773,Comparative Banking Feedback,comparative banking feedback
68a8ca008b8398d82b9fe8a4,Comparative Banking Feedback,comparative banking feedback
68a8ca008b8398d82b9fe8fa,Comparative Banking Feedback,comparative banking feedback
68a8ca028b8398d82b9fea42,Comparative Banking Feedback,comparative banking feedback
68a8c9fd8b8398d82b9fe50e,Compensation Appreciated Generally,compensation appreciate generally
68a8c9fd8b8398d82b9fe562,Compensation Appreciated Generally,compensation appreciate generally
68a8c9fe8b8398d82b9fe5e5,Compensation Appreciated Generally,compensation appreciate generally
68a8ca008b8398d82b9fe7f6,Compensation Appreciated Generally,compensation appreciate generally
68a8ca008b8398d82b9fe8da,Compensation Appreciated Generally,compensation appreciate generally
68a8ca018b8398d82b9fe968,Compensation Appreciated Generally,compensation appreciate generally
68a8ca018b8398d82b9fe9a7,Compensation Appreciated Generally,compensation appreciate generally
68a8ca028b8398d82b9fe9e1,Compensation Appreciated Generally,compensation appreciate generally
68a8ca028b8398d82b9fe9f7,Compensation Appreciated Generally,compensation appreciate generally
68a8ca028b8398d82b9fea60,Compensation Appreciated Generally,compensation appreciate generally
68a8c9fc8b8398d82b9fe40a,Compensation Provided Fairly,compensation provide fairly
68a8c9fc8b8398d82b9fe40f,Compensation Provided Fairly,compensation provide fairly
68a8c9fc8b8398d82b9fe494,Compensation Provided Fairly,compensation provide fairly
68a8c9fc8b8398d82b9fe4b3,Compensation Provided Fairly,compensation provide fairly
68a8c9fd8b8398d82b9fe553,Compensation Provided Fairly,compensation provide fairly
68a8c9fe8b8398d82b9fe68c,Compensation Provided Fairly,compensation provide fairly
68a8c9ff8b8398d82b9fe73a,Compensation Provided Fairly,compensation provide fairly
68a8ca008b8398d82b9fe807,Compensation Provided Fairly,compensation provide fairly
68a8ca018b8398d82b9fe959,Compensation Provided Fairly,compensation provide fairly
68a8ca018b8398d82b9fe9a2,Compensation Provided Fairly,compensation provide fairly
68a8c9fb8b8398d82b9fe337,Compliance Checks Intrusive,compliance check intrusive
68a8c9fb8b8398d82b9fe384,Compliance Checks Intrusive,compliance check intrusive
68a8c9fc8b8398d82b9fe3f3,Compliance Checks Intrusive,compliance check intrusive
68a8c9fc8b8398d82b9fe425,Compliance Checks Intrusive,compliance check intrusive
68a8c9fe8b8398d82b9fe658,Compliance Checks Intrusive,compliance check intrusive
68a8c9fe8b8398d82b9fe6ec,Compliance Checks Intrusive,compliance check intrusive
68a8ca008b8398d82b9fe80e,Compliance Checks Intrusive,compliance check intrusive
68a8ca008b8398d82b9fe889,Compliance Checks Intrusive,compliance check intrusive
68a8ca018b8398d82b9fe901,Compliance Checks Intrusive,compliance check intrusive
68a8ca018b8398d82b9fe91b,Compliance Checks Intrusive,compliance check intrusive
68a8ca018b8398d82b9fe921,Compliance Checks Intrusive,compliance check intrusive
68a8ca028b8398d82b9fea92,Compliance Checks Intrusive,compliance check intrusive
68a8c9fc8b8398d82b9fe46a,Core Banking Down,core banking
68a8c9fd8b8398d82b9fe4d1,Core Banking Down,core banking
68a8c9fd8b8398d82b9fe4d9,Core Banking Down,core banking
68a8c9fe8b8398d82b9fe6d5,Core Banking Down,core banking
68a8c9ff8b8398d82b9fe77f,Core Banking Down,core banking
68a8c9ff8b8398d82b9fe7b3,Core Banking Down,core banking
68a8c9ff8b8398d82b9fe7d0,Core Banking Down,core banking
68a8ca008b8398d82b9fe8d3,Core Banking Down,core banking
68a8ca018b8398d82b9fe915,Core Banking Down,core banking
68a8ca018b8398d82b9fe9c4,Core Banking Down,core banking
68a8ca028b8398d82b9feab0,Core Banking Down,core banking
68a8c9fb8b8398d82b9fe3ac,Corporate Service Exceptional,corporate service exceptional
68a8c9fc8b8398d82b9fe444,Corporate Service Exceptional,corporate service exceptional
68a8c9fc8b8398d82b9fe461,Corporate Service Exceptional,corporate service exceptional
68a8c9fd8b8398d82b9fe53e,Corporate Service Exceptional,corporate service exceptional
68a8c9fd8b8398d82b9fe58c,Corporate Service Exceptional,corporate service exceptional
68a8ca008b8398d82b9fe7f7,Corporate Service Exceptional,corporate service exceptional
68a8ca008b8398d82b9fe8d9,Corporate Service Exceptional,corporate service exceptional
68a8ca028b8398d82b9fea63,Corporate Service Exceptional,corporate service exceptional
68a8c9fc8b8398d82b9fe41a,Corporate Setup Questions,corporate setup question
68a8c9ff8b8398d82b9fe77e,Corporate Setup Questions,corporate setup question
68a8c9ff8b8398d82b9fe79f,Corporate Setup Questions,corporate setup question
68a8c9ff8b8398d82b9fe7bb,Corporate Setup Questions,corporate setup question
68a8c9ff8b8398d82b9fe7c3,Corporate Setup Questions,corporate setup question
68a8ca018b8398d82b9fe92e,Corporate Setup Questions,corporate setup question
68a8ca028b8398d82b9feab9,Corporate Setup Questions,corporate setup question
68a8c9fb8b8398d82b9fe371,Correspondent Bank Delays,correspondent bank delay
68a8c9fb8b8398d82b9fe3c6,Correspondent Bank Delays,correspondent bank delay
68a8c9fc8b8398d82b9fe478,Correspondent Bank Delays,correspondent bank delay
68a8c9fc8b8398d82b9fe483,Correspondent Bank Delays,correspondent bank delay
68a8c9fd8b8398d82b9fe4fb,Correspondent Bank Delays,correspondent bank delay
68a8c9fd8b8398d82b9fe58f,Correspondent Bank Delays,correspondent bank delay
68a8c9fe8b8398d82b9fe6c4,Correspondent Bank Delays,correspondent bank delay
68a8c9fe8b8398d82b9fe6d1,Correspondent Bank Delays,correspondent bank delay
68a8ca008b8398d82b9fe7f3,Correspondent Bank Delays,correspondent bank delay
68a8ca008b8398d82b9fe852,Correspondent Bank Delays,correspondent bank delay
68a8ca008b8398d82b9fe8a1,Correspondent Bank Delays,correspondent bank delay
68a8ca028b8398d82b9fea8c,Correspondent Bank Delays,correspondent bank delay
68a8ca028b8398d82b9fead4,Correspondent Bank Delays,correspondent bank delay
68a8c9fd8b8398d82b9fe516,Cost Structure Criticism,cost structure criticism
68a8c9fd8b8398d82b9fe5b0,Cost Structure Criticism,cost structure criticism
68a8c9fe8b8398d82b9fe676,Cost Structure Criticism,cost structure criticism
68a8c9ff8b8398d82b9fe779,Cost Structure Criticism,cost structure criticism
68a8ca018b8398d82b9fe939,Cost Structure Criticism,cost structure criticism
68a8ca018b8398d82b9fe94a,Cost Structure Criticism,cost structure criticism
68a8ca028b8398d82b9fe9d5,Cost Structure Criticism,cost structure criticism
68a8ca028b8398d82b9fea4b,Cost Structure Criticism,cost structure criticism
68a8c9fc8b8398d82b9fe459,Cross Border Complications,cross border complication
68a8c9fc8b8398d82b9fe4b0,Cross Border Complications,cross border complication
68a8c9fd8b8398d82b9fe4f1,Cross Border Complications,cross border complication
68a8c9fd8b8398d82b9fe5b4,Cross Border Complications,cross border complication
68a8c9fe8b8398d82b9fe5e9,Cross Border Complications,cross border complication
68a8c9fe8b8398d82b9fe6c7,Cross Border Complications,cross border complication
68a8c9ff8b8398d82b9fe782,Cross Border Complications,cross border complication
68a8ca008b8398d82b9fe7fc,Cross Border Complications,cross border complication
68a8ca018b8398d82b9fe98c,Cross Border Complications,cross border complication
68a8ca028b8398d82b9fea5c,Cross Border Complications,cross border complication
68a8c9fe8b8398d82b9fe636,Cross Border Inconsistencies,cross border inconsistency
68a8c9fe8b8398d82b9fe63b,Cross Border Inconsistencies,cross border inconsistency
68a8c9fe8b8398d82b9fe65c,Cross Border Inconsistencies,cross border inconsistency
68a8c9fe8b8398d82b9fe6b5,Cross Border Inconsistencies,cross border inconsistency
