keyphrase,cluster_id,document_id,experiment_id
loan report performance,72,6889bae7a4f4718f7097900e,umap_1_hdbscan_3
android app crash,1,6889bae8a4f4718f7097900f,umap_1_hdbscan_3
swift message validation,67,6889bae8a4f4718f70979010,umap_1_hdbscan_3
system performance degradation,67,6889bae8a4f4718f70979011,umap_1_hdbscan_3
pdf nickname display,80,6889bae8a4f4718f70979012,umap_1_hdbscan_3
okta connection failure,50,6889bb16a4f4718f70979013,umap_1_hdbscan_3
atm card reader failure,6,6889bb16a4f4718f70979014,umap_1_hdbscan_3
ach payment failure,37,6889bb16a4f4718f70979015,umap_1_hdbscan_3
suspicious login attempt,21,6889bb16a4f4718f70979016,umap_1_hdbscan_3
database performance degradation,40,6889bb16a4f4718f70979017,umap_1_hdbscan_3
mpls circuit latency,24,6889bb16a4f4718f70979018,umap_1_hdbscan_3
mobile balance discrepancy,25,6889bb16a4f4718f70979019,umap_1_hdbscan_3
report generation failure,14,6889bb16a4f4718f7097901a,umap_1_hdbscan_3
api rate limiting,67,6889bb16a4f4718f7097901b,umap_1_hdbscan_3
firefox font rendering,-1,6889bb16a4f4718f7097901c,umap_1_hdbscan_3
duo authentication failure,-1,6889bb5ba4f4718f7097901d,umap_1_hdbscan_3
atm card reader failure,6,6889bb5ba4f4718f7097901e,umap_1_hdbscan_3
pvsm payment delay,67,6889bb5ba4f4718f7097901f,umap_1_hdbscan_3
brute force attack,17,6889bb5ba4f4718f70979020,umap_1_hdbscan_3
branch network latency,23,6889bb5ba4f4718f70979021,umap_1_hdbscan_3
report generation delay,33,6889bb5ba4f4718f70979022,umap_1_hdbscan_3
android app crash,1,6889bb5ca4f4718f70979023,umap_1_hdbscan_3
cpu utilization spike,61,6889bb5ca4f4718f70979024,umap_1_hdbscan_3
statement datum discrepancy,53,6889bb5ca4f4718f70979025,umap_1_hdbscan_3
font rendering error,70,6889bb5ca4f4718f70979026,umap_1_hdbscan_3
online login failure,62,6889bb9ba4f4718f70979027,umap_1_hdbscan_3
ncr card reader failure,6,6889bb9ba4f4718f70979028,umap_1_hdbscan_3
ach batch failure,44,6889bb9ba4f4718f70979029,umap_1_hdbscan_3
cbs performance degradation,69,6889bb9ba4f4718f7097902a,umap_1_hdbscan_3
brute force attack,17,6889bb9ca4f4718f7097902b,umap_1_hdbscan_3
branch network outage,3,6889bb9ca4f4718f7097902c,umap_1_hdbscan_3
push notification failure,67,6889bb9ca4f4718f7097902d,umap_1_hdbscan_3
replication lag,55,6889bb9ca4f4718f7097902e,umap_1_hdbscan_3
incorrect account statement,77,6889bb9ca4f4718f7097902f,umap_1_hdbscan_3
firefox ui misalignment,74,6889bb9ca4f4718f70979030,umap_1_hdbscan_3
horizon login failure,62,6889bbdea4f4718f70979031,umap_1_hdbscan_3
atm card reader,6,6889bbdea4f4718f70979032,umap_1_hdbscan_3
ach transfer failure,37,6889bbdfa4f4718f70979033,umap_1_hdbscan_3
brute force attack,17,6889bbdfa4f4718f70979034,umap_1_hdbscan_3
account summary api,71,6889bbdfa4f4718f70979035,umap_1_hdbscan_3
branch network outage,3,6889bbdfa4f4718f70979036,umap_1_hdbscan_3
billpay module crash,10,6889bbdfa4f4718f70979037,umap_1_hdbscan_3
dwh connection failure,-1,6889bbdfa4f4718f70979038,umap_1_hdbscan_3
voip quality,58,6889bbdfa4f4718f70979039,umap_1_hdbscan_3
account nickname truncation,18,6889bbdfa4f4718f7097903a,umap_1_hdbscan_3
webdirect login failure,65,6889bc1ea4f4718f7097903b,umap_1_hdbscan_3
atm cash dispenser,7,6889bc1ea4f4718f7097903c,umap_1_hdbscan_3
ach routing number,43,6889bc1ea4f4718f7097903d,umap_1_hdbscan_3
database performance degradation,40,6889bc1ea4f4718f7097903e,umap_1_hdbscan_3
suspicious login attempt,21,6889bc1ea4f4718f7097903f,umap_1_hdbscan_3
branch network outage,3,6889bc1ea4f4718f70979040,umap_1_hdbscan_3
mobile balance discrepancy,25,6889bc1ea4f4718f70979041,umap_1_hdbscan_3
dtr generation failure,69,6889bc1ea4f4718f70979042,umap_1_hdbscan_3
exchange online delay,11,6889bc1fa4f4718f70979043,umap_1_hdbscan_3
chrome head distortion,66,6889bc1fa4f4718f70979044,umap_1_hdbscan_3
online login failure,62,6889bc63a4f4718f70979045,umap_1_hdbscan_3
atm deposit failure,-1,6889bc63a4f4718f70979046,umap_1_hdbscan_3
ach payroll failure,39,6889bc64a4f4718f70979047,umap_1_hdbscan_3
api performance degradation,67,6889bc64a4f4718f70979048,umap_1_hdbscan_3
brute force attack,17,6889bc64a4f4718f70979049,umap_1_hdbscan_3
branch network outage,3,6889bc64a4f4718f7097904a,umap_1_hdbscan_3
mobile app crash,26,6889bc64a4f4718f7097904b,umap_1_hdbscan_3
salesforce datum sync,67,6889bc64a4f4718f7097904c,umap_1_hdbscan_3
transaction datum lock,48,6889bc64a4f4718f7097904d,umap_1_hdbscan_3
date format bug,79,6889bc64a4f4718f7097904e,umap_1_hdbscan_3
authsvc login failure,48,6889bca2a4f4718f7097904f,umap_1_hdbscan_3
atm cash jam,7,6889bca2a4f4718f70979050,umap_1_hdbscan_3
ach payment delay,16,6889bca3a4f4718f70979051,umap_1_hdbscan_3
credential stuffing attack,29,6889bca3a4f4718f70979052,umap_1_hdbscan_3
database performance degradation,40,6889bca3a4f4718f70979053,umap_1_hdbscan_3
branch network latency,23,6889bca3a4f4718f70979054,umap_1_hdbscan_3
android app crash,1,6889bca3a4f4718f70979055,umap_1_hdbscan_3
report server failure,14,6889bca3a4f4718f70979056,umap_1_hdbscan_3
swift message validation,67,6889bca3a4f4718f70979057,umap_1_hdbscan_3
loan form display,72,6889bca3a4f4718f70979058,umap_1_hdbscan_3
authserv login failure,48,6889bcc8a4f4718f70979059,umap_1_hdbscan_3
atm card reader failure,6,6889bcc9a4f4718f7097905a,umap_1_hdbscan_3
duplicate ach payment,38,6889bcc9a4f4718f7097905b,umap_1_hdbscan_3
brute force attack,17,6889bcc9a4f4718f7097905c,umap_1_hdbscan_3
branch network latency,23,6889bcc9a4f4718f7097905d,umap_1_hdbscan_3
crm datum sync,76,6889bcc9a4f4718f7097905e,umap_1_hdbscan_3
mobile app crash,26,6889bcc9a4f4718f7097905f,umap_1_hdbscan_3
slow report generation,28,6889bcc9a4f4718f70979060,umap_1_hdbscan_3
ssl certificate renewal,57,6889bcc9a4f4718f70979061,umap_1_hdbscan_3
pdf statement alignment,80,6889bcc9a4f4718f70979062,umap_1_hdbscan_3
ldap authentication failure,42,6889bd02a4f4718f70979063,umap_1_hdbscan_3
atm card reader failure,6,6889bd02a4f4718f70979064,umap_1_hdbscan_3
duplicate ach payment,38,6889bd02a4f4718f70979065,umap_1_hdbscan_3
suspicious login attempt,21,6889bd02a4f4718f70979066,umap_1_hdbscan_3
branch network latency,23,6889bd02a4f4718f70979067,umap_1_hdbscan_3
los database performance,46,6889bd02a4f4718f70979068,umap_1_hdbscan_3
mobile app crash,26,6889bd02a4f4718f70979069,umap_1_hdbscan_3
file server cpu,60,6889bd03a4f4718f7097906a,umap_1_hdbscan_3
report date format,79,6889bd03a4f4718f7097906b,umap_1_hdbscan_3
verbose logging issue,15,6889bd03a4f4718f7097906c,umap_1_hdbscan_3
login failure error,62,6889bd25a4f4718f7097906d,umap_1_hdbscan_3
atm card retention,4,6889bd26a4f4718f7097906e,umap_1_hdbscan_3
ach payroll failure,39,6889bd26a4f4718f7097906f,umap_1_hdbscan_3
suspicious login activity,9,6889bd26a4f4718f70979070,umap_1_hdbscan_3
branch network outage,3,6889bd26a4f4718f70979071,umap_1_hdbscan_3
statement generation delay,53,6889bd26a4f4718f70979072,umap_1_hdbscan_3
mobile balance discrepancy,25,6889bd26a4f4718f70979073,umap_1_hdbscan_3
server cpu spike,61,6889bd26a4f4718f70979074,umap_1_hdbscan_3
payee alignment,54,6889bd27a4f4718f70979075,umap_1_hdbscan_3
firewall log overflow,49,6889bd27a4f4718f70979076,umap_1_hdbscan_3
fail login attempt,62,6889bd4ca4f4718f70979077,umap_1_hdbscan_3
atm deposit failure,7,6889bd4ca4f4718f70979078,umap_1_hdbscan_3
ach payment delay,16,6889bd4ca4f4718f70979079,umap_1_hdbscan_3
batch job failure,15,6889bd4ca4f4718f7097907a,umap_1_hdbscan_3
credential stuffing attempt,29,6889bd4ca4f4718f7097907b,umap_1_hdbscan_3
branch network outage,3,6889bd4ca4f4718f7097907c,umap_1_hdbscan_3
mobile app crash,26,6889bd4da4f4718f7097907d,umap_1_hdbscan_3
report generation delay,33,6889bd4da4f4718f7097907e,umap_1_hdbscan_3
account nickname truncation,18,6889bd4da4f4718f7097907f,umap_1_hdbscan_3
credit score retrieval,72,6889bd4da4f4718f70979080,umap_1_hdbscan_3
authservice login failure,48,6889bd82a4f4718f70979081,umap_1_hdbscan_3
atm card reader failure,6,6889bd83a4f4718f70979082,umap_1_hdbscan_3
duplicate wire transfer,38,6889bd84a4f4718f70979083,umap_1_hdbscan_3
batch job failure,15,6889bd84a4f4718f70979084,umap_1_hdbscan_3
brute force attack,17,6889bd85a4f4718f70979085,umap_1_hdbscan_3
branch network outage,3,6889bd86a4f4718f70979086,umap_1_hdbscan_3
ios app crash,1,6889bd86a4f4718f70979087,umap_1_hdbscan_3
report query performance,41,6889bd86a4f4718f70979088,umap_1_hdbscan_3
bill pay alignment,10,6889bd87a4f4718f70979089,umap_1_hdbscan_3
excessive log volume,79,6889bd87a4f4718f7097908a,umap_1_hdbscan_3
authsvc login failure,48,6889bdb2a4f4718f7097908b,umap_1_hdbscan_3
atm card reader failure,6,6889bdb2a4f4718f7097908c,umap_1_hdbscan_3
ach batch delay,44,6889bdb3a4f4718f7097908d,umap_1_hdbscan_3
brute force attack,17,6889bdb3a4f4718f7097908e,umap_1_hdbscan_3
branch network outage,3,6889bdb4a4f4718f7097908f,umap_1_hdbscan_3
slow query performance,28,6889bdb4a4f4718f70979090,umap_1_hdbscan_3
false positive alert,59,6889bdb4a4f4718f70979091,umap_1_hdbscan_3
ios transaction history,0,6889bdb5a4f4718f70979092,umap_1_hdbscan_3
report datum discrepancy,79,6889bdb5a4f4718f70979093,umap_1_hdbscan_3
server room overheat,61,6889bdb6a4f4718f70979094,umap_1_hdbscan_3
login failure rate,62,6889be06a4f4718f70979095,umap_1_hdbscan_3
atm card reader failure,6,6889be07a4f4718f70979096,umap_1_hdbscan_3
ach batch failure,44,6889be07a4f4718f70979097,umap_1_hdbscan_3
suspicious login attempt,21,6889be07a4f4718f70979098,umap_1_hdbscan_3
branch network outage,3,6889be08a4f4718f70979099,umap_1_hdbscan_3
query performance degradation,41,6889be08a4f4718f7097909a,umap_1_hdbscan_3
ios app crash,1,6889be08a4f4718f7097909b,umap_1_hdbscan_3
report generation failure,14,6889be09a4f4718f7097909c,umap_1_hdbscan_3
smtp server delay,57,6889be09a4f4718f7097909d,umap_1_hdbscan_3
statement font size,52,6889be09a4f4718f7097909e,umap_1_hdbscan_3
authentication service latency,50,6889be6fa4f4718f7097909f,umap_1_hdbscan_3
atm card reader failure,6,6889be6fa4f4718f709790a0,umap_1_hdbscan_3
ach payment delay,16,6889be6fa4f4718f709790a1,umap_1_hdbscan_3
suspicious login attempt,21,6889be6fa4f4718f709790a2,umap_1_hdbscan_3
branch network outage,3,6889be6fa4f4718f709790a3,umap_1_hdbscan_3
ths api timeout,67,6889be6fa4f4718f709790a4,umap_1_hdbscan_3
report generation delay,33,6889be6fa4f4718f709790a5,umap_1_hdbscan_3
voip quality degradation,58,6889be70a4f4718f709790a6,umap_1_hdbscan_3
dim file upload,60,6889be70a4f4718f709790a7,umap_1_hdbscan_3
firefox display misalignment,74,6889be70a4f4718f709790a8,umap_1_hdbscan_3
authservice login failure,48,6889bea5a4f4718f709790a9,umap_1_hdbscan_3
atm cassette jam,6,6889bea5a4f4718f709790aa,umap_1_hdbscan_3
duplicate ach payment,38,6889bea5a4f4718f709790ab,umap_1_hdbscan_3
suspicious login activity,9,6889bea5a4f4718f709790ac,umap_1_hdbscan_3
database performance degradation,40,6889bea5a4f4718f709790ad,umap_1_hdbscan_3
branch network outage,3,6889bea5a4f4718f709790ae,umap_1_hdbscan_3
ios app crash,1,6889bea5a4f4718f709790af,umap_1_hdbscan_3
etl pipeline failure,75,6889bea5a4f4718f709790b0,umap_1_hdbscan_3
avaya aura static,58,6889bea6a4f4718f709790b1,umap_1_hdbscan_3
font size display,47,6889bea6a4f4718f709790b2,umap_1_hdbscan_3
ldap server latency,42,6889bee1a4f4718f709790b3,umap_1_hdbscan_3
atm card reader failure,6,6889bee1a4f4718f709790b4,umap_1_hdbscan_3
nacha connectivity failure,38,6889bee1a4f4718f709790b5,umap_1_hdbscan_3
fail login attempt,62,6889bee1a4f4718f709790b6,umap_1_hdbscan_3
branch network outage,3,6889bee1a4f4718f709790b7,umap_1_hdbscan_3
slow query performance,28,6889bee1a4f4718f709790b8,umap_1_hdbscan_3
android app crash,1,6889bee1a4f4718f709790b9,umap_1_hdbscan_3
los connectivity failure,46,6889bee1a4f4718f709790ba,umap_1_hdbscan_3
voip quality,58,6889bee1a4f4718f709790bb,umap_1_hdbscan_3
label misalignment,-1,6889bee2a4f4718f709790bc,umap_1_hdbscan_3
ldap connection timeout,42,6889bf18a4f4718f709790bd,umap_1_hdbscan_3
atm cash dispense,8,6889bf18a4f4718f709790be,umap_1_hdbscan_3
ach payment delay,16,6889bf18a4f4718f709790bf,umap_1_hdbscan_3
database lock contention,55,6889bf18a4f4718f709790c0,umap_1_hdbscan_3
suspicious login activity,9,6889bf18a4f4718f709790c1,umap_1_hdbscan_3
core router failure,51,6889bf19a4f4718f709790c2,umap_1_hdbscan_3
bill payment failure,10,6889bf19a4f4718f709790c3,umap_1_hdbscan_3
sql query timeout,32,6889bf19a4f4718f709790c4,umap_1_hdbscan_3
wiki link error,80,6889bf19a4f4718f709790c5,umap_1_hdbscan_3
outlook signature display,12,6889bf19a4f4718f709790c6,umap_1_hdbscan_3
ldap connection timeout,42,6889bf58a4f4718f709790c7,umap_1_hdbscan_3
atm card retention,4,6889bf58a4f4718f709790c8,umap_1_hdbscan_3
ach payment delay,16,6889bf59a4f4718f709790c9,umap_1_hdbscan_3
suspicious login activity,9,6889bf59a4f4718f709790ca,umap_1_hdbscan_3
mpls circuit failure,24,6889bf59a4f4718f709790cb,umap_1_hdbscan_3
los database performance,46,6889bf59a4f4718f709790cc,umap_1_hdbscan_3
ios app crash,1,6889bf59a4f4718f709790cd,umap_1_hdbscan_3
exchange server outage,12,6889bf5aa4f4718f709790ce,umap_1_hdbscan_3
etl datum incompleteness,75,6889bf5aa4f4718f709790cf,umap_1_hdbscan_3
account nickname truncation,18,6889bf5aa4f4718f709790d0,umap_1_hdbscan_3
authsvc login failure,48,6889bfbda4f4718f709790d1,umap_1_hdbscan_3
atm card reader failure,6,6889bfbda4f4718f709790d2,umap_1_hdbscan_3
ach route validation,43,6889bfbda4f4718f709790d3,umap_1_hdbscan_3
suspicious login attempt,21,6889bfbda4f4718f709790d4,umap_1_hdbscan_3
branch network outage,3,6889bfbea4f4718f709790d5,umap_1_hdbscan_3
cbs database performance,69,6889bfbea4f4718f709790d6,umap_1_hdbscan_3
ios app crash,1,6889bfbea4f4718f709790d7,umap_1_hdbscan_3
report generation failure,14,6889bfbea4f4718f709790d8,umap_1_hdbscan_3
file server capacity,60,6889bfbea4f4718f709790d9,umap_1_hdbscan_3
account nickname font,22,6889bfbea4f4718f709790da,umap_1_hdbscan_3
olb login failure,62,6889c016a4f4718f709790db,umap_1_hdbscan_3
atm card reader failure,6,6889c016a4f4718f709790dc,umap_1_hdbscan_3
ach payroll failure,39,6889c016a4f4718f709790dd,umap_1_hdbscan_3
suspicious login activity,9,6889c016a4f4718f709790de,umap_1_hdbscan_3
cbs database performance,69,6889c016a4f4718f709790df,umap_1_hdbscan_3
branch network outage,3,6889c016a4f4718f709790e0,umap_1_hdbscan_3
mobile app crash,26,6889c016a4f4718f709790e1,umap_1_hdbscan_3
etl datum inaccuracy,75,6889c017a4f4718f709790e2,umap_1_hdbscan_3
los server performance,46,6889c017a4f4718f709790e3,umap_1_hdbscan_3
payee button alignment,54,6889c017a4f4718f709790e4,umap_1_hdbscan_3
login failure rate,62,6889c04ca4f4718f709790e5,umap_1_hdbscan_3
atm card reader failure,6,6889c04ca4f4718f709790e6,umap_1_hdbscan_3
ach payment delay,16,6889c04da4f4718f709790e7,umap_1_hdbscan_3
suspicious login attempt,21,6889c04da4f4718f709790e8,umap_1_hdbscan_3
branch network latency,23,6889c04da4f4718f709790e9,umap_1_hdbscan_3
database query performance,56,6889c04da4f4718f709790ea,umap_1_hdbscan_3
android app crash,1,6889c04da4f4718f709790eb,umap_1_hdbscan_3
report generation failure,14,6889c04ea4f4718f709790ec,umap_1_hdbscan_3
date format error,79,6889c04ea4f4718f709790ed,umap_1_hdbscan_3
web server log,65,6889c04ea4f4718f709790ee,umap_1_hdbscan_3
ldap connection timeout,42,6889c09aa4f4718f709790ef,umap_1_hdbscan_3
atm card reader failure,6,6889c09aa4f4718f709790f0,umap_1_hdbscan_3
ach batch failure,44,6889c09aa4f4718f709790f1,umap_1_hdbscan_3
credential stuffing attack,29,6889c09aa4f4718f709790f2,umap_1_hdbscan_3
database performance degradation,40,6889c09aa4f4718f709790f3,umap_1_hdbscan_3
branch network outage,3,6889c09aa4f4718f709790f4,umap_1_hdbscan_3
bill payment failure,10,6889c09aa4f4718f709790f5,umap_1_hdbscan_3
regulatory reporting failure,33,6889c09ba4f4718f709790f6,umap_1_hdbscan_3
statement generation delay,53,6889c09ba4f4718f709790f7,umap_1_hdbscan_3
account balance alignment,77,6889c09ba4f4718f709790f8,umap_1_hdbscan_3
webdirect login failure,65,6889c0cda4f4718f709790f9,umap_1_hdbscan_3
atm card reader failure,6,6889c0cda4f4718f709790fa,umap_1_hdbscan_3
ach payroll failure,39,6889c0cda4f4718f709790fb,umap_1_hdbscan_3
suspicious login activity,9,6889c0cda4f4718f709790fc,umap_1_hdbscan_3
account summary query,71,6889c0cda4f4718f709790fd,umap_1_hdbscan_3
branch network outage,3,6889c0cda4f4718f709790fe,umap_1_hdbscan_3
android app crash,1,6889c0cda4f4718f709790ff,umap_1_hdbscan_3
audit log storage,49,6889c0cea4f4718f70979100,umap_1_hdbscan_3
server memory leak,61,6889c0cea4f4718f70979101,umap_1_hdbscan_3
pdf account truncation,80,6889c0cea4f4718f70979102,umap_1_hdbscan_3
login failure impact,62,6889c0fda4f4718f70979103,umap_1_hdbscan_3
atm cash dispense,8,6889c0fda4f4718f70979104,umap_1_hdbscan_3
duplicate wire transfer,38,6889c0fda4f4718f70979105,umap_1_hdbscan_3
database performance degradation,40,6889c0fda4f4718f70979106,umap_1_hdbscan_3
suspicious login attempt,21,6889c0fda4f4718f70979107,umap_1_hdbscan_3
branch network outage,3,6889c0fea4f4718f70979108,umap_1_hdbscan_3
ios app crash,1,6889c0fea4f4718f70979109,umap_1_hdbscan_3
report generation failure,14,6889c0fea4f4718f7097910a,umap_1_hdbscan_3
los integration failure,46,6889c0fea4f4718f7097910b,umap_1_hdbscan_3
balance field misalignment,77,6889c0fea4f4718f7097910c,umap_1_hdbscan_3
ldap connection timeout,42,6889c14da4f4718f7097910d,umap_1_hdbscan_3
atm card retention,4,6889c14da4f4718f7097910e,umap_1_hdbscan_3
ach payroll delay,39,6889c14da4f4718f7097910f,umap_1_hdbscan_3
suspicious login attempt,-1,6889c14da4f4718f70979110,umap_1_hdbscan_3
loan database performance,72,6889c14da4f4718f70979111,umap_1_hdbscan_3
branch network outage,3,6889c14ea4f4718f70979112,umap_1_hdbscan_3
android app crash,1,6889c14ea4f4718f70979113,umap_1_hdbscan_3
report server failure,14,6889c14ea4f4718f70979114,umap_1_hdbscan_3
duplicate debit transaction,38,6889c14ea4f4718f70979115,umap_1_hdbscan_3
account nickname truncation,18,6889c14ea4f4718f70979116,umap_1_hdbscan_3
authentication service timeout,50,6889c172a4f4718f70979117,umap_1_hdbscan_3
atm card retention,4,6889c172a4f4718f70979118,umap_1_hdbscan_3
ach file rejection,44,6889c173a4f4718f70979119,umap_1_hdbscan_3
database replication lag,55,6889c173a4f4718f7097911a,umap_1_hdbscan_3
suspicious login activity,9,6889c173a4f4718f7097911b,umap_1_hdbscan_3
branch network outage,3,6889c173a4f4718f7097911c,umap_1_hdbscan_3
ios app crash,1,6889c173a4f4718f7097911d,umap_1_hdbscan_3
report generation failure,14,6889c173a4f4718f7097911e,umap_1_hdbscan_3
network printer offline,60,6889c173a4f4718f7097911f,umap_1_hdbscan_3
statement font inconsistency,52,6889c173a4f4718f70979120,umap_1_hdbscan_3
ad authentication failure,50,6889c1d1a4f4718f70979121,umap_1_hdbscan_3
atm card reader failure,6,6889c1d1a4f4718f70979122,umap_1_hdbscan_3
duplicate wire transfer,38,6889c1d1a4f4718f70979123,umap_1_hdbscan_3
suspicious login activity,9,6889c1d1a4f4718f70979124,umap_1_hdbscan_3
database performance degradation,40,6889c1d1a4f4718f70979125,umap_1_hdbscan_3
branch network outage,3,6889c1d1a4f4718f70979126,umap_1_hdbscan_3
mobile bill pay failure,25,6889c1d1a4f4718f70979127,umap_1_hdbscan_3
report datum discrepancy,79,6889c1d2a4f4718f70979128,umap_1_hdbscan_3
exchange server outage,12,6889c1d2a4f4718f70979129,umap_1_hdbscan_3
nickname display error,19,6889c1d2a4f4718f7097912a,umap_1_hdbscan_3
athena login failure,62,6889c204a4f4718f7097912b,umap_1_hdbscan_3
atm cash error,7,6889c205a4f4718f7097912c,umap_1_hdbscan_3
ach batch failure,44,6889c205a4f4718f7097912d,umap_1_hdbscan_3
brute force attack,17,6889c205a4f4718f7097912e,umap_1_hdbscan_3
mpls circuit latency,24,6889c205a4f4718f7097912f,umap_1_hdbscan_3
oracle query performance,35,6889c205a4f4718f70979130,umap_1_hdbscan_3
ios app crash,1,6889c205a4f4718f70979131,umap_1_hdbscan_3
statement generation failure,53,6889c205a4f4718f70979132,umap_1_hdbscan_3
api connection timeout,67,6889c205a4f4718f70979133,umap_1_hdbscan_3
balance label font,78,6889c206a4f4718f70979134,umap_1_hdbscan_3
online login failure,62,6889c22ca4f4718f70979135,umap_1_hdbscan_3
atm card reader failure,6,6889c22ca4f4718f70979136,umap_1_hdbscan_3
ach file validation,44,6889c22ca4f4718f70979137,umap_1_hdbscan_3
phishe email threat,27,6889c22ca4f4718f70979138,umap_1_hdbscan_3
cadb query performance,68,6889c22ca4f4718f70979139,umap_1_hdbscan_3
wan link performance,64,6889c22ca4f4718f7097913a,umap_1_hdbscan_3
ios bill payment crash,0,6889c22ca4f4718f7097913b,umap_1_hdbscan_3
batch job failure,15,6889c22ca4f4718f7097913c,umap_1_hdbscan_3
password reset failure,62,6889c22ca4f4718f7097913d,umap_1_hdbscan_3
button alignment issue,74,6889c22ca4f4718f7097913e,umap_1_hdbscan_3
authentication service failure,50,6889c280a4f4718f7097913f,umap_1_hdbscan_3
atm cash dispense,8,6889c280a4f4718f70979140,umap_1_hdbscan_3
delay ach payment,16,6889c280a4f4718f70979141,umap_1_hdbscan_3
brute force attack,17,6889c280a4f4718f70979142,umap_1_hdbscan_3
branch network outage,3,6889c280a4f4718f70979143,umap_1_hdbscan_3
sql server performance,35,6889c281a4f4718f70979144,umap_1_hdbscan_3
mobile app crash,26,6889c281a4f4718f70979145,umap_1_hdbscan_3
file server capacity,60,6889c281a4f4718f70979146,umap_1_hdbscan_3
credit bureau api,72,6889c281a4f4718f70979147,umap_1_hdbscan_3
font size display,47,6889c281a4f4718f70979148,umap_1_hdbscan_3
authentication service failure,50,6889c2b4a4f4718f70979149,umap_1_hdbscan_3
atm card reader failure,6,6889c2b4a4f4718f7097914a,umap_1_hdbscan_3
delay ach payment,16,6889c2b4a4f4718f7097914b,umap_1_hdbscan_3
brute force attack,17,6889c2b4a4f4718f7097914c,umap_1_hdbscan_3
cbs performance degradation,69,6889c2b4a4f4718f7097914d,umap_1_hdbscan_3
branch network outage,3,6889c2b4a4f4718f7097914e,umap_1_hdbscan_3
android app crash,1,6889c2b4a4f4718f7097914f,umap_1_hdbscan_3
pdf statement generation,80,6889c2b5a4f4718f70979150,umap_1_hdbscan_3
alert email failure,67,6889c2b5a4f4718f70979151,umap_1_hdbscan_3
payee alignment,54,6889c2b5a4f4718f70979152,umap_1_hdbscan_3
authentication server timeout,50,6889c2e5a4f4718f70979153,umap_1_hdbscan_3
atm card reader failure,6,6889c2e5a4f4718f70979154,umap_1_hdbscan_3
ach batch failure,44,6889c2e5a4f4718f70979155,umap_1_hdbscan_3
phishe email detection,27,6889c2e5a4f4718f70979156,umap_1_hdbscan_3
database query performance,56,6889c2e5a4f4718f70979157,umap_1_hdbscan_3
mpls connection drop,24,6889c2e5a4f4718f70979158,umap_1_hdbscan_3
ios app crash,1,6889c2e5a4f4718f70979159,umap_1_hdbscan_3
report datum integrity,79,6889c2e5a4f4718f7097915a,umap_1_hdbscan_3
receipt printer error,31,6889c2e5a4f4718f7097915b,umap_1_hdbscan_3
font render discrepancy,70,6889c2e5a4f4718f7097915c,umap_1_hdbscan_3
ldap connection timeout,42,6889c309a4f4718f7097915d,umap_1_hdbscan_3
atm card retention,4,6889c309a4f4718f7097915e,umap_1_hdbscan_3
ach payment delay,16,6889c309a4f4718f7097915f,umap_1_hdbscan_3
fraudulent wire transfer,13,6889c309a4f4718f70979160,umap_1_hdbscan_3
branch network latency,23,6889c30aa4f4718f70979161,umap_1_hdbscan_3
cdw report slowdown,69,6889c30aa4f4718f70979162,umap_1_hdbscan_3
mobile app crash,26,6889c30aa4f4718f70979163,umap_1_hdbscan_3
email notification delay,63,6889c30aa4f4718f70979164,umap_1_hdbscan_3
false positive block,59,6889c30aa4f4718f70979165,umap_1_hdbscan_3
