keyphrase,document_id
statement discrepancy inquiry,688da4ac56cd4d67b0bfa04f
decline transaction issue,688da4ac56cd4d67b0bfa055
decline transaction issue,688da4ad56cd4d67b0bfa075
subscription dispute inquiry,688da4ac56cd4d67b0bfa05a
payment processing issue,688da4ac56cd4d67b0bfa05d
payment processing issue,688da4ac56cd4d67b0bfa064
account access issue,688da4ac56cd4d67b0bfa05f
unauthorized subscription charge,688da4ac56cd4d67b0bfa060
account balance discrepancy,688da4ac56cd4d67b0bfa065
dispute charge inquiry,688da4ac56cd4d67b0bfa066
fraudulent charge review,688da4ad56cd4d67b0bfa06b
deposit hold issue,688da4ad56cd4d67b0bfa071
payroll deposit delay,688da4ad56cd4d67b0bfa074
fraudulent access attempt,688da4ad56cd4d67b0bfa076
subscription charge dispute,688da4ad56cd4d67b0bfa077
mortgage payment rejection,688da4ad56cd4d67b0bfa07a
miss direct deposit,688da4ad56cd4d67b0bfa07e
deposit issue inquiry,688da4ad56cd4d67b0bfa07f
otp delivery failure,688da4ad56cd4d67b0bfa085
unauthorized subscription dispute,688da4ad56cd4d67b0bfa086
charge dispute inquiry,688da4ad56cd4d67b0bfa089
direct debit rejection,688da4ae56cd4d67b0bfa094
