document_id,original_topic,processed_topic
688b8c79f1207068bf7d7683,Account Closure Request,account closure request
688b8ca7f1207068bf7d7692,Account Closure Request,account closure request
688b7f78f1207068bf7d750f,Account Lockout Issue,account lockout issue
688b8934f1207068bf7d75c2,Account Lockout Issue,account lockout issue
6889ba7fa4f4718f70978ffe,Account Manager Issue,account manager issue
6889bdb5a4f4718f70979093,Account Manager Issue,account manager issue
6889c173a4f4718f7097911a,Account Manager Issue,account manager issue
6889c1d1a4f4718f70979123,Account Manager Issue,account manager issue
6889c1d1a4f4718f70979124,Account Manager Issue,account manager issue
6889c30aa4f4718f70979162,Account Manager Issue,account manager issue
688b6e24f1207068bf7d7175,Account Manager Issue,account manager issue
688b7827f1207068bf7d7393,Account Manager Issue,account manager issue
688b7c4cf1207068bf7d745c,Account Manager Issue,account manager issue
688b8884f1207068bf7d759d,Account Manager Issue,account manager issue
6889c22ca4f4718f70979135,Account Mandate Change,account mandate change
688b6c4af1207068bf7d710e,Account Mandate Change,account mandate change
688b6e4ff1207068bf7d7182,Account Mandate Change,account mandate change
688b6ec0f1207068bf7d7195,Account Mandate Change,account mandate change
688b7031f1207068bf7d71e5,Account Mandate Change,account mandate change
688b7456f1207068bf7d72cf,Account Mandate Change,account mandate change
688b7641f1207068bf7d732d,Account Mandate Change,account mandate change
688b7e6ff1207068bf7d74d5,Account Mandate Change,account mandate change
688b89eef1207068bf7d75ef,Account Mandate Change,account mandate change
6889bb16a4f4718f70979016,Account Synchronization Failed,account synchronization fail
6889c173a4f4718f7097911b,Account Synchronization Failed,account synchronization fail
6889c364a4f4718f70979171,Account Synchronization Failed,account synchronization fail
688b6bf5f1207068bf7d70f7,Account Synchronization Failed,account synchronization fail
688b6e4ff1207068bf7d7185,Account Synchronization Failed,account synchronization fail
688b7291f1207068bf7d7265,Account Synchronization Failed,account synchronization fail
688b75a5f1207068bf7d7315,Account Synchronization Failed,account synchronization fail
688b779bf1207068bf7d737a,Account Synchronization Failed,account synchronization fail
688b804ef1207068bf7d753f,Account Synchronization Failed,account synchronization fail
688b8a1cf1207068bf7d75fc,Account Synchronization Failed,account synchronization fail
688b8af1f1207068bf7d7627,Account Synchronization Failed,account synchronization fail
6889c2b4a4f4718f70979149,Account Termination Request,account termination request
6889c48ea4f4718f70979197,Account Termination Request,account termination request
688b6b45f1207068bf7d70d4,Account Termination Request,account termination request
688b6e4ef1207068bf7d7180,Account Termination Request,account termination request
688b7166f1207068bf7d7223,Account Termination Request,account termination request
688b736ef1207068bf7d729b,Account Termination Request,account termination request
688b73f5f1207068bf7d72b6,Account Termination Request,account termination request
688b7576f1207068bf7d730c,Account Termination Request,account termination request
688b7912f1207068bf7d73cb,Account Termination Request,account termination request
688b7ccbf1207068bf7d7480,Account Termination Request,account termination request
688b8a48f1207068bf7d75fd,Account Termination Request,account termination request
688b8ac5f1207068bf7d761f,Account Termination Request,account termination request
6889c2b5a4f4718f70979150,Alert System Failed,alert system fail
6889c5e2a4f4718f709791ad,Alert System Failed,alert system fail
688b6d9df1207068bf7d715c,Alert System Failed,alert system fail
688b6fa8f1207068bf7d71c9,Alert System Failed,alert system fail
688b7319f1207068bf7d7288,Alert System Failed,alert system fail
688b73c5f1207068bf7d72ad,Alert System Failed,alert system fail
688b7642f1207068bf7d7334,Alert System Failed,alert system fail
688b776df1207068bf7d7370,Alert System Failed,alert system fail
688b7828f1207068bf7d7399,Alert System Failed,alert system fail
688b7b65f1207068bf7d7436,Alert System Failed,alert system fail
688b7c1cf1207068bf7d7453,Alert System Failed,alert system fail
688b7cf6f1207068bf7d7482,Alert System Failed,alert system fail
688b7f1cf1207068bf7d74fd,Alert System Failed,alert system fail
688b8a1cf1207068bf7d75fb,Alert System Failed,alert system fail
688b8a71f1207068bf7d760a,Alert System Failed,alert system fail
688b8c79f1207068bf7d7687,Alert System Failed,alert system fail
6889bd4ca4f4718f7097907c,Analytics Query Failed,analytic query fail
6889be07a4f4718f70979096,Analytics Query Failed,analytic query fail
6889be07a4f4718f70979098,Analytics Query Failed,analytic query fail
6889bea5a4f4718f709790ab,Analytics Query Failed,analytic query fail
688b6df9f1207068bf7d7172,Analytics Query Failed,analytic query fail
688b6f1bf1207068bf7d71af,Analytics Query Failed,analytic query fail
688b6fd6f1207068bf7d71d5,Analytics Query Failed,analytic query fail
688b72bef1207068bf7d726f,Analytics Query Failed,analytic query fail
688b7601f1207068bf7d7326,Analytics Query Failed,analytic query fail
688b7cf6f1207068bf7d7488,Analytics Query Failed,analytic query fail
688b8a9bf1207068bf7d7613,Analytics Query Failed,analytic query fail
688b8af1f1207068bf7d7629,Analytics Query Failed,analytic query fail
6889bab4a4f4718f70979004,App Update Problem,app update problem
6889bd03a4f4718f7097906b,App Update Problem,app update problem
6889c22ca4f4718f70979138,App Update Problem,app update problem
6889c57ba4f4718f709791ab,App Update Problem,app update problem
688b6e24f1207068bf7d7177,App Update Problem,app update problem
688b6f1bf1207068bf7d71ad,App Update Problem,app update problem
688b7881f1207068bf7d73a5,App Update Problem,app update problem
688b7912f1207068bf7d73cc,App Update Problem,app update problem
688b7bd8f1207068bf7d744b,App Update Problem,app update problem
688b7e6ff1207068bf7d74d1,App Update Problem,app update problem
688b7ff7f1207068bf7d7533,App Update Problem,app update problem
688b88b1f1207068bf7d75a5,App Update Problem,app update problem
688b89c3f1207068bf7d75e7,App Update Problem,app update problem
6889c0cda4f4718f709790fd,Application Processing Slow,application processing slow
688b6e83f1207068bf7d7192,Application Processing Slow,application processing slow
688b7aa8f1207068bf7d741b,Application Processing Slow,application processing slow
688b7c75f1207068bf7d7465,Application Processing Slow,application processing slow
688b7fa2f1207068bf7d751b,Application Processing Slow,application processing slow
688b8a1cf1207068bf7d75f4,Application Processing Slow,application processing slow
6889bc64a4f4718f70979047,Application Server Down,application server
6889c2b4a4f4718f7097914f,Application Server Down,application server
6889c3bba4f4718f7097917b,Application Server Down,application server
688b6e25f1207068bf7d717d,Application Server Down,application server
688b73f6f1207068bf7d72bd,Application Server Down,application server
688b78b1f1207068bf7d73b8,Application Server Down,application server
688b7bd8f1207068bf7d7448,Application Server Down,application server
688b7e99f1207068bf7d74dd,Application Server Down,application server
6889bbdfa4f4718f70979033,Authentication Error Reported,authentication error report
6889bdb4a4f4718f70979090,Authentication Error Reported,authentication error report
6889c57aa4f4718f709791a9,Authentication Error Reported,authentication error report
688b6c4af1207068bf7d7110,Authentication Error Reported,authentication error report
688b6ec0f1207068bf7d7194,Authentication Error Reported,authentication error report
688b6fd6f1207068bf7d71d2,Authentication Error Reported,authentication error report
688b7031f1207068bf7d71e4,Authentication Error Reported,authentication error report
688b77cef1207068bf7d7382,Authentication Error Reported,authentication error report
688b78def1207068bf7d73bb,Authentication Error Reported,authentication error report
688b7a14f1207068bf7d73fc,Authentication Error Reported,authentication error report
688b7aa8f1207068bf7d741c,Authentication Error Reported,authentication error report
688b7d4ef1207068bf7d749d,Authentication Error Reported,authentication error report
688b7e33f1207068bf7d74cb,Authentication Error Reported,authentication error report
688b7fcaf1207068bf7d7529,Authentication Error Reported,authentication error report
688b8144f1207068bf7d7575,Authentication Error Reported,authentication error report
688b8c7af1207068bf7d7688,Authentication Error Reported,authentication error report
6889bc1ea4f4718f7097903f,Authorization Matrix Error,authorization matrix error
6889bea5a4f4718f709790ad,Authorization Matrix Error,authorization matrix error
688b6bf5f1207068bf7d70fa,Authorization Matrix Error,authorization matrix error
688b6bf6f1207068bf7d70fc,Authorization Matrix Error,authorization matrix error
688b74c8f1207068bf7d72e0,Authorization Matrix Error,authorization matrix error
688b77fbf1207068bf7d7389,Authorization Matrix Error,authorization matrix error
688b8a9bf1207068bf7d7619,Authorization Matrix Error,authorization matrix error
688b6ec1f1207068bf7d719b,Backup System Failed,backup system fail
688b739af1207068bf7d72a4,Backup System Failed,backup system fail
688b7427f1207068bf7d72c8,Backup System Failed,backup system fail
688b74c9f1207068bf7d72e1,Backup System Failed,backup system fail
688b7602f1207068bf7d7328,Backup System Failed,backup system fail
688b7912f1207068bf7d73c4,Backup System Failed,backup system fail
688b8022f1207068bf7d753e,Backup System Failed,backup system fail
688b8a9bf1207068bf7d7617,Backup System Failed,backup system fail
688b8ca7f1207068bf7d7690,Backup System Failed,backup system fail
688b8d2df1207068bf7d76ad,Backup System Failed,backup system fail
688b6bcaf1207068bf7d70ee,Balance Concentration Failed,balance concentration fail
688b6c9ff1207068bf7d7123,Balance Concentration Failed,balance concentration fail
688b705ff1207068bf7d71ef,Balance Concentration Failed,balance concentration fail
688b7319f1207068bf7d7284,Balance Concentration Failed,balance concentration fail
688b7345f1207068bf7d7295,Balance Concentration Failed,balance concentration fail
688b7549f1207068bf7d72fd,Balance Concentration Failed,balance concentration fail
688b7576f1207068bf7d730e,Balance Concentration Failed,balance concentration fail
688b7c1cf1207068bf7d7454,Balance Concentration Failed,balance concentration fail
688b7dd8f1207068bf7d74bc,Balance Concentration Failed,balance concentration fail
688b80a8f1207068bf7d7557,Balance Concentration Failed,balance concentration fail
688b88e0f1207068bf7d75b5,Balance Concentration Failed,balance concentration fail
688b8ca7f1207068bf7d7691,Balance Concentration Failed,balance concentration fail
688b8d2df1207068bf7d76b0,Balance Concentration Failed,balance concentration fail
6889be6fa4f4718f709790a5,Balance Reconciliation Error,balance reconciliation error
6889c205a4f4718f70979133,Balance Reconciliation Error,balance reconciliation error
6889c4fea4f4718f7097919d,Balance Reconciliation Error,balance reconciliation error
688b6c22f1207068bf7d7104,Balance Reconciliation Error,balance reconciliation error
688b6e24f1207068bf7d7176,Balance Reconciliation Error,balance reconciliation error
688b70c7f1207068bf7d7206,Balance Reconciliation Error,balance reconciliation error
688b713df1207068bf7d7217,Balance Reconciliation Error,balance reconciliation error
688b75a4f1207068bf7d7312,Balance Reconciliation Error,balance reconciliation error
688b7912f1207068bf7d73c9,Balance Reconciliation Error,balance reconciliation error
688b79bff1207068bf7d73ea,Balance Reconciliation Error,balance reconciliation error
688b7ba6f1207068bf7d7443,Balance Reconciliation Error,balance reconciliation error
688b7bd8f1207068bf7d744e,Balance Reconciliation Error,balance reconciliation error
688b7c1cf1207068bf7d7456,Balance Reconciliation Error,balance reconciliation error
688b7ef1f1207068bf7d74f0,Balance Reconciliation Error,balance reconciliation error
688b8a1cf1207068bf7d75f6,Balance Reconciliation Error,balance reconciliation error
688b8a9bf1207068bf7d7614,Balance Reconciliation Error,balance reconciliation error
688b8b4cf1207068bf7d763f,Balance Reconciliation Error,balance reconciliation error
688b8d98f1207068bf7d76c3,Balance Reconciliation Error,balance reconciliation error
6889bbdfa4f4718f7097903a,Balance Update Error,balance update error
6889c309a4f4718f70979160,Balance Update Error,balance update error
688b6b44f1207068bf7d70cf,Balance Update Error,balance update error
688b6eeef1207068bf7d71a0,Balance Update Error,balance update error
688b7166f1207068bf7d721f,Balance Update Error,balance update error
688b72f1f1207068bf7d7282,Balance Update Error,balance update error
688b75a5f1207068bf7d7314,Balance Update Error,balance update error
688b7828f1207068bf7d7395,Balance Update Error,balance update error
688b7c4cf1207068bf7d7460,Balance Update Error,balance update error
688b7da9f1207068bf7d74b1,Balance Update Error,balance update error
688b7ef1f1207068bf7d74f5,Balance Update Error,balance update error
688b8934f1207068bf7d75c7,Balance Update Error,balance update error
6889bae7a4f4718f70979009,Bandwidth Issue Reported,bandwidth issue report
6889c1d2a4f4718f70979129,Bandwidth Issue Reported,bandwidth issue report
688b6d9df1207068bf7d715b,Bandwidth Issue Reported,bandwidth issue report
688b71eff1207068bf7d723d,Bandwidth Issue Reported,bandwidth issue report
688b7496f1207068bf7d72da,Bandwidth Issue Reported,bandwidth issue report
688b75a6f1207068bf7d7318,Bandwidth Issue Reported,bandwidth issue report
688b7641f1207068bf7d7333,Bandwidth Issue Reported,bandwidth issue report
688b7fa2f1207068bf7d751f,Bandwidth Issue Reported,bandwidth issue report
688b8803f1207068bf7d7580,Bandwidth Issue Reported,bandwidth issue report
688b8857f1207068bf7d7594,Bandwidth Issue Reported,bandwidth issue report
688b8883f1207068bf7d759a,Bandwidth Issue Reported,bandwidth issue report
688b8b4cf1207068bf7d7642,Bandwidth Issue Reported,bandwidth issue report
688b8ba4f1207068bf7d7656,Bandwidth Issue Reported,bandwidth issue report
6889bd26a4f4718f70979070,Bank Guarantee Delay,bank guarantee delay
688b6b45f1207068bf7d70d3,Bank Guarantee Delay,bank guarantee delay
688b6c73f1207068bf7d7113,Bank Guarantee Delay,bank guarantee delay
688b6f47f1207068bf7d71ba,Bank Guarantee Delay,bank guarantee delay
688b6f7cf1207068bf7d71bb,Bank Guarantee Delay,bank guarantee delay
688b726bf1207068bf7d725d,Bank Guarantee Delay,bank guarantee delay
688b7a3ff1207068bf7d7402,Bank Guarantee Delay,bank guarantee delay
688b7aa8f1207068bf7d7417,Bank Guarantee Delay,bank guarantee delay
688b7ccbf1207068bf7d747c,Bank Guarantee Delay,bank guarantee delay
688b7d7cf1207068bf7d74a7,Bank Guarantee Delay,bank guarantee delay
6889bc64a4f4718f70979049,Batch Processing Failed,batch processing fail
6889bfbea4f4718f709790d5,Batch Processing Failed,batch processing fail
688b6fd5f1207068bf7d71cf,Batch Processing Failed,batch processing fail
688b70c7f1207068bf7d7207,Batch Processing Failed,batch processing fail
688b7195f1207068bf7d7230,Batch Processing Failed,batch processing fail
688b7ba6f1207068bf7d743e,Batch Processing Failed,batch processing fail
688b7ba6f1207068bf7d7442,Batch Processing Failed,batch processing fail
688b7c4bf1207068bf7d745a,Batch Processing Failed,batch processing fail
688b7c4cf1207068bf7d745b,Batch Processing Failed,batch processing fail
688b7d4ef1207068bf7d749b,Batch Processing Failed,batch processing fail
688b7e07f1207068bf7d74c2,Batch Processing Failed,batch processing fail
688b890af1207068bf7d75bb,Batch Processing Failed,batch processing fail
688b8934f1207068bf7d75c1,Batch Processing Failed,batch processing fail
688b89c2f1207068bf7d75df,Batch Processing Failed,batch processing fail
688b8ba3f1207068bf7d764f,Batch Processing Failed,batch processing fail
688b8cfdf1207068bf7d76a4,Batch Processing Failed,batch processing fail
688b8d58f1207068bf7d76b3,Batch Processing Failed,batch processing fail
6889bae8a4f4718f70979011,Biometric Recognition Failed,biometric recognition fail
6889be6fa4f4718f709790a0,Biometric Recognition Failed,biometric recognition fail
6889be6fa4f4718f709790a3,Biometric Recognition Failed,biometric recognition fail
688b6b44f1207068bf7d70d2,Biometric Recognition Failed,biometric recognition fail
688b6eeff1207068bf7d71a4,Biometric Recognition Failed,biometric recognition fail
688b7602f1207068bf7d732b,Biometric Recognition Failed,biometric recognition fail
688b7a3ff1207068bf7d7407,Biometric Recognition Failed,biometric recognition fail
688b7ef1f1207068bf7d74f1,Biometric Recognition Failed,biometric recognition fail
688b8885f1207068bf7d75a2,Biometric Recognition Failed,biometric recognition fail
688b8ac5f1207068bf7d7624,Biometric Recognition Failed,biometric recognition fail
688b6b1af1207068bf7d70ca,Biometric Setup Failed,biometric setup fail
688b6bf5f1207068bf7d70f8,Biometric Setup Failed,biometric setup fail
688b71c3f1207068bf7d723a,Biometric Setup Failed,biometric setup fail
688b731af1207068bf7d7289,Biometric Setup Failed,biometric setup fail
688b739af1207068bf7d72a9,Biometric Setup Failed,biometric setup fail
688b76cbf1207068bf7d734e,Biometric Setup Failed,biometric setup fail
688b772bf1207068bf7d7365,Biometric Setup Failed,biometric setup fail
688b7827f1207068bf7d7394,Biometric Setup Failed,biometric setup fail
688b7bd8f1207068bf7d744a,Biometric Setup Failed,biometric setup fail
688b8022f1207068bf7d7539,Biometric Setup Failed,biometric setup fail
688b8857f1207068bf7d7596,Biometric Setup Failed,biometric setup fail
688b8994f1207068bf7d75d6,Biometric Setup Failed,biometric setup fail
688b8995f1207068bf7d75da,Biometric Setup Failed,biometric setup fail
688b89c2f1207068bf7d75e1,Biometric Setup Failed,biometric setup fail
688b8b1ef1207068bf7d7634,Biometric Setup Failed,biometric setup fail
688b8ca6f1207068bf7d768a,Biometric Setup Failed,biometric setup fail
6889bb5ba4f4718f70979021,Board Member Concern,board member concern
688b6b9ef1207068bf7d70e7,Board Member Concern,board member concern
688b6d9df1207068bf7d7159,Board Member Concern,board member concern
688b7167f1207068bf7d7228,Board Member Concern,board member concern
688b739af1207068bf7d72a3,Board Member Concern,board member concern
688b751ff1207068bf7d72f1,Board Member Concern,board member concern
688b7642f1207068bf7d7335,Board Member Concern,board member concern
688b7854f1207068bf7d73a1,Board Member Concern,board member concern
688b79bef1207068bf7d73e1,Board Member Concern,board member concern
688b7c9ff1207068bf7d746e,Board Member Concern,board member concern
688b7da9f1207068bf7d74af,Board Member Concern,board member concern
688b7dd7f1207068bf7d74b8,Board Member Concern,board member concern
688b8105f1207068bf7d756a,Board Member Concern,board member concern
688b882df1207068bf7d758c,Board Member Concern,board member concern
688b8961f1207068bf7d75cb,Board Member Concern,board member concern
688b8a48f1207068bf7d7603,Board Member Concern,board member concern
6889bb16a4f4718f7097901c,Browser Compatibility Issue,browser compatibility issue
6889c0fda4f4718f70979106,Browser Compatibility Issue,browser compatibility issue
6889c1d1a4f4718f70979126,Browser Compatibility Issue,browser compatibility issue
6889c2b4a4f4718f7097914b,Browser Compatibility Issue,browser compatibility issue
688b7001f1207068bf7d71da,Browser Compatibility Issue,browser compatibility issue
688b726bf1207068bf7d7264,Browser Compatibility Issue,browser compatibility issue
688b73c5f1207068bf7d72b1,Browser Compatibility Issue,browser compatibility issue
688b76a2f1207068bf7d734a,Browser Compatibility Issue,browser compatibility issue
688b7981f1207068bf7d73da,Browser Compatibility Issue,browser compatibility issue
688b7a14f1207068bf7d73fb,Browser Compatibility Issue,browser compatibility issue
688b7c4cf1207068bf7d745e,Browser Compatibility Issue,browser compatibility issue
688b7e07f1207068bf7d74c0,Browser Compatibility Issue,browser compatibility issue
688b7ff4f1207068bf7d752f,Browser Compatibility Issue,browser compatibility issue
688b8a48f1207068bf7d7601,Browser Compatibility Issue,browser compatibility issue
688b8a71f1207068bf7d760b,Browser Compatibility Issue,browser compatibility issue
688b8b4cf1207068bf7d7640,Browser Compatibility Issue,browser compatibility issue
6889bd26a4f4718f70979071,Bulk Payment Problem,bulk payment problem
6889c016a4f4718f709790dc,Bulk Payment Problem,bulk payment problem
6889c173a4f4718f7097911d,Bulk Payment Problem,bulk payment problem
6889c280a4f4718f70979143,Bulk Payment Problem,bulk payment problem
6889c4fea4f4718f709791a2,Bulk Payment Problem,bulk payment problem
688b6b70f1207068bf7d70da,Bulk Payment Problem,bulk payment problem
688b6bcaf1207068bf7d70ec,Bulk Payment Problem,bulk payment problem
688b6cf5f1207068bf7d7133,Bulk Payment Problem,bulk payment problem
688b6f7ef1207068bf7d71c4,Bulk Payment Problem,bulk payment problem
688b6fa8f1207068bf7d71c7,Bulk Payment Problem,bulk payment problem
688b739af1207068bf7d72a5,Bulk Payment Problem,bulk payment problem
688b751ff1207068bf7d72f4,Bulk Payment Problem,bulk payment problem
688b7af4f1207068bf7d7425,Bulk Payment Problem,bulk payment problem
688b88dff1207068bf7d75ae,Bulk Payment Problem,bulk payment problem
688b89eef1207068bf7d75ed,Bulk Payment Problem,bulk payment problem
688b8ba3f1207068bf7d7651,Bulk Payment Problem,bulk payment problem
688b8bcef1207068bf7d7659,Bulk Payment Problem,bulk payment problem
688b8bfaf1207068bf7d7669,Bulk Payment Problem,bulk payment problem
688b8cd1f1207068bf7d769c,Bulk Payment Problem,bulk payment problem
688b8cfdf1207068bf7d76a5,Bulk Payment Problem,bulk payment problem
688b8d58f1207068bf7d76b4,Bulk Payment Problem,bulk payment problem
6889bea5a4f4718f709790ac,Business Intelligence Error,business intelligence error
6889c09aa4f4718f709790f3,Business Intelligence Error,business intelligence error
6889c173a4f4718f70979119,Business Intelligence Error,business intelligence error
6889c22ca4f4718f7097913c,Business Intelligence Error,business intelligence error
6889c2b4a4f4718f7097914c,Business Intelligence Error,business intelligence error
6889c57aa4f4718f709791a5,Business Intelligence Error,business intelligence error
688b6b9ef1207068bf7d70e8,Business Intelligence Error,business intelligence error
688b6c49f1207068bf7d7109,Business Intelligence Error,business intelligence error
688b6e83f1207068bf7d718e,Business Intelligence Error,business intelligence error
688b73f5f1207068bf7d72b8,Business Intelligence Error,business intelligence error
688b78def1207068bf7d73bd,Business Intelligence Error,business intelligence error
688b79bef1207068bf7d73e2,Business Intelligence Error,business intelligence error
688b7af3f1207068bf7d7423,Business Intelligence Error,business intelligence error
688b7da9f1207068bf7d74a9,Business Intelligence Error,business intelligence error
688b80d4f1207068bf7d7561,Business Intelligence Error,business intelligence error
688b88b0f1207068bf7d75a4,Business Intelligence Error,business intelligence error
6889ba7ea4f4718f70978ff7,Card Authorization Failed,card authorization fail
688b6e25f1207068bf7d7179,Card Authorization Failed,card authorization fail
688b6e83f1207068bf7d718f,Card Authorization Failed,card authorization fail
688b7425f1207068bf7d72bf,Card Authorization Failed,card authorization fail
688b7c1cf1207068bf7d7450,Card Authorization Failed,card authorization fail
688b7ccbf1207068bf7d7479,Card Authorization Failed,card authorization fail
688b7e33f1207068bf7d74cf,Card Authorization Failed,card authorization fail
688b89eef1207068bf7d75ee,Card Authorization Failed,card authorization fail
688b8cd0f1207068bf7d769a,Card Authorization Failed,card authorization fail
688b6c23f1207068bf7d7106,Card PIN Reset,card pin reset
688b6ec0f1207068bf7d7199,Card PIN Reset,card pin reset
688b6f1bf1207068bf7d71b0,Card PIN Reset,card pin reset
688b736df1207068bf7d7299,Card PIN Reset,card pin reset
688b7427f1207068bf7d72c5,Card PIN Reset,card pin reset
688b7881f1207068bf7d73a6,Card PIN Reset,card pin reset
688b78b1f1207068bf7d73b0,Card PIN Reset,card pin reset
688b7bd8f1207068bf7d7449,Card PIN Reset,card pin reset
688b8a72f1207068bf7d7610,Card PIN Reset,card pin reset
6889bbdfa4f4718f70979036,Card Skimming Incident,card skimming incident
6889bf18a4f4718f709790c1,Card Skimming Incident,card skimming incident
6889bfbda4f4718f709790d4,Card Skimming Incident,card skimming incident
6889c2b5a4f4718f70979151,Card Skimming Incident,card skimming incident
6889c3bca4f4718f70979184,Card Skimming Incident,card skimming incident
6889c5e2a4f4718f709791b2,Card Skimming Incident,card skimming incident
688b6b70f1207068bf7d70de,Card Skimming Incident,card skimming incident
688b6bf4f1207068bf7d70f5,Card Skimming Incident,card skimming incident
688b709cf1207068bf7d71f9,Card Skimming Incident,card skimming incident
688b71c2f1207068bf7d7236,Card Skimming Incident,card skimming incident
688b73c6f1207068bf7d72b3,Card Skimming Incident,card skimming incident
688b7ccbf1207068bf7d7478,Card Skimming Incident,card skimming incident
688b7e6ff1207068bf7d74da,Card Skimming Incident,card skimming incident
688b7ef1f1207068bf7d74f4,Card Skimming Incident,card skimming incident
688b7fc9f1207068bf7d7521,Card Skimming Incident,card skimming incident
688b8022f1207068bf7d753c,Card Skimming Incident,card skimming incident
688b8a48f1207068bf7d7606,Card Skimming Incident,card skimming incident
6889bae8a4f4718f70979010,Cash Flow Problem,cash flow problem
688b6fd7f1207068bf7d71d8,Cash Flow Problem,cash flow problem
688b772bf1207068bf7d7362,Cash Flow Problem,cash flow problem
688b77cef1207068bf7d737d,Cash Flow Problem,cash flow problem
688b7bd8f1207068bf7d7447,Cash Flow Problem,cash flow problem
688b7c1cf1207068bf7d7455,Cash Flow Problem,cash flow problem
688b7cf6f1207068bf7d7484,Cash Flow Problem,cash flow problem
688b7fcaf1207068bf7d7525,Cash Flow Problem,cash flow problem
688b807cf1207068bf7d754a,Cash Flow Problem,cash flow problem
688b8c54f1207068bf7d767d,Cash Flow Problem,cash flow problem
6889bb5ba4f4718f7097901e,Claim Settlement Delayed,claim settlement delay
6889c04ea4f4718f709790ec,Claim Settlement Delayed,claim settlement delay
688b6c73f1207068bf7d7111,Claim Settlement Delayed,claim settlement delay
688b7426f1207068bf7d72c0,Claim Settlement Delayed,claim settlement delay
688b78def1207068bf7d73c1,Claim Settlement Delayed,claim settlement delay
688b7da9f1207068bf7d74aa,Claim Settlement Delayed,claim settlement delay
688b7e07f1207068bf7d74c5,Claim Settlement Delayed,claim settlement delay
