cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
9,"['loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system update', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system update', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade']",Cluster 9,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
10,"['rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade']",Cluster 10,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
11,"['loan application clarification', 'loan dscr discrepancy', 'loan application clarification', 'loan procedure revision', 'loan procedure revision', 'loan procedure update', 'loan procedure revision', 'loan procedure revision', 'loan procedure revision']",Cluster 11,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
12,"['loan documentation request', 'loan documentation request', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan origination upgrade', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan origination upgrade', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update']",Cluster 12,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
13,"['branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification']",Cluster 13,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
14,"['branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit']",Cluster 14,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
15,"['fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade', 'fraud system upgrade']",Cluster 15,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
16,"['los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade']",Cluster 16,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
17,"['loan guideline revision', 'loan guideline revision', 'loan guideline update', 'loan guideline update', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'commercial loan audit', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision', 'loan guideline revision']",Cluster 17,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
18,"['lendsmart system upgrade', 'lendsmart v2.0 upgrade', 'lendsmart system upgrade', 'lendsmart v2.0 upgrade', 'lendsmart training', 'lendsmart system upgrade', 'lendsmart system upgrade', 'lendsmart implementation', 'lendsmart system upgrade', 'lendsmart implementation', 'lendsmart system upgrade', 'lendsmart system upgrade', 'lendsmart system upgrade']",Cluster 18,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
19,"['los implementation training', 'los system training', 'los system training', 'los system training', 'los system training', 'los system training', 'los system training', 'los system training', 'los system training', 'los system training', 'los implementation training']",Cluster 19,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
20,"['los system upgrade', 'los system upgrade', 'los system upgrade']",Cluster 20,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
21,"['lendsmart los upgrade', 'lendsmart los upgrade', 'lendsmart los upgrade', 'lendsmart los upgrade', 'lendsmart los upgrade', 'lendsmart los upgrade', 'lendsmart los implementation', 'lendsmart los upgrade', 'lendsmart los upgrade']",Cluster 21,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
22,"['lendsmart los training', 'lendsmart los training', 'lendsmart los training', 'lendsmart los training']",Cluster 22,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
23,"['fraudulent debit card', 'fraudulent debit transaction', 'fraudulent debit activity', 'fraudulent debit transaction', 'fraudulent debit transaction']",Cluster 23,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
24,"['core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking outage', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade', 'core banking upgrade']",Cluster 24,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
25,"['phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response']",Cluster 25,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
26,"['smishe attack response', 'smurfing investigation', 'smishe attack response', 'smurfe fraud pattern']",Cluster 26,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
27,"['vigilance system upgrade', 'vigilance system update', 'vigilance system update', 'vigilance update', 'vigilance update', 'vigilance system update', 'vigilance system update', 'vigilance update deployment', 'vigilance system update', 'vigilance system update', 'vigilance system update', 'vigilance system update', 'vigilance system update', 'vigilance system update', 'vigilance update deployment', 'vigilance system update', 'vigilance system upgrade']",Cluster 27,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
28,"['hydra-7 malware threat', 'cerberus x malware', 'hydra malware threat', 'hydra malware threat']",Cluster 28,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
29,"['fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer', 'fraudulent ach transfer']",Cluster 29,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
30,"['fraudulent ach activity', 'fraudulent ach activity', 'fraudulent ach activity', 'fraudulent ach activity', 'fraudulent ach activity', 'fraudulent ach transaction', 'fraudulent ach activity', 'fraudulent ach activity']",Cluster 30,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
31,"['sentinel system update', 'sentinel system upgrade', 'sentinel system upgrade', 'sentinel system update', 'sentinel system update', 'sentinel system launch', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update', 'sentinel system update']",Cluster 31,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
32,"['phishe detection update', 'phishe detection update', 'phishe detection update', 'phishe detection update', 'sm phishe detection', 'phishe detection update', 'phishe system update']",Cluster 32,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
33,"['fraudulent transaction review', 'fraudulent transfer attempt', 'fraudulent transaction review', 'fraudulent transaction pattern', 'fraudulent transaction review', 'fraudulent transaction review', 'fraudulent transaction review', 'fraudulent transaction']",Cluster 33,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
34,"['fraudulent transaction review', 'fraudulent transaction review', 'fraudulent transaction alert', 'fraudulent transaction review', 'fraudulent transaction alert', 'fraudulent transaction review', 'fraudulent transaction alert', 'fraudulent transaction alert', 'fraudulent transaction alert', 'fraudulent transaction alert', 'fraudulent transaction alert', 'fraudulent transaction alert', 'fraudulent transaction alert']",Cluster 34,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
35,"['fraud detection upgrade', 'fraud detection upgrade', 'malware signature update', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'mobile banking security', 'fraud detection rollout', 'fraud detection upgrade', 'fraud detection upgrade', 'enhance diligence', 'malware detection update', 'mobile fraud detection', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'mobile fraud detection', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'enhance fraud detection', 'fraud detection rollout', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'fraud detection upgrade', 'malware threat detection']",Cluster 35,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
36,"['sentinel vulnerability patch', 'sentinel update implementation', 'sentinel update deployment', 'sentinel algorithm update', 'sentinel update implementation', 'sentinel update procedure', 'sentinel update deployment', 'sentinel update deployment', 'sentinel update impact', 'sentinel update deployment', 'sentinel update procedure', 'sentinel update deployment']",Cluster 36,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
37,"['false positive alert', 'false positive alert', 'false positive alert', 'false positive rate', 'false positive increase']",Cluster 37,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
38,"['fraud verification protocol', 'fraud detection system', 'swift fraud protocol', 'fraud detection protocol', 'fraud detection system', 'fraud detection misconfiguration', 'fraud detection system', 'fraud detection system', 'fraud detection system', 'fraud detection system']",Cluster 38,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
39,"['fraud threshold reduction', 'fraud alert threshold', 'fraud alert volume', 'fraud alert threshold', 'fraud alert review', 'fraud alert threshold', 'fraud alert threshold', 'beneficial ownership certification', 'fraud alert escalation', 'beneficial ownership certification']",Cluster 39,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
40,"['finacle system upgrade', 'finacle system maintenance', 'finacle system upgrade', 'fiserv horizon maintenance', 'finacle system upgrade', 'finacle system maintenance', 'finacle system maintenance', 'finacle system upgrade', 'finacle outage impact', 'finacle system outage', 'finacle system maintenance', 'finacle system maintenance', 'finserv platform outage', 'fiserv horizon maintenance', 'finacle system maintenance', 'finacle system maintenance']",Cluster 40,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
41,"['finacle security upgrade', 'finacle security patch', 'finacle security upgrade', 'finacle security patch', 'finacle security patch', 'finacle security patch', 'finacle security upgrade', 'finacle security upgrade', 'mfa vulnerability patch', 'finacle security patch', 'finserv outage']",Cluster 41,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
42,"['account opening procedure', 'new account procedure', 'new account procedure', 'new account kyc', 'account opening procedure', 'account opening procedure', 'account opening procedure', 'new account procedure', 'account opening procedure']",Cluster 42,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
43,"['phishe threat update', 'phishe attack update', 'phishe wire fraud', 'phishe attack review', 'phishe attack review']",Cluster 43,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
44,"['mfa protocol breach', 'kyc procedure update', 'kyc documentation update', 'kyc procedure update', 'kyc documentation update', 'kyc procedure update', 'kyc procedure update', 'kyc documentation update', 'kyc verification update', 'kyc procedure update', 'kyc procedure update', 'kyc update procedure', 'kyc documentation update', 'kyc procedure update']",Cluster 44,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
45,"['revise loan protocol', 'revise loan documentation', 'revise loan documentation', 'revise loan documentation', 'revise loan documentation']",Cluster 45,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
46,"['revise aml rule', 'revise aml procedure', 'revise aml procedure', 'revise aml rule', 'revise aml guideline', 'enhance kyc verification', 'revise kyc procedure', 'update kyc procedure', 'revise kyc procedure', 'revise kyc procedure']",Cluster 46,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
47,"['phishe attack mitigation', 'phishe attack mitigation', 'phishe attack detection', 'phishe attack mitigation', 'phishe attack detection', 'phishe attack mitigation']",Cluster 47,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
48,"['phishe attack detection', 'phishe campaign detection', 'phishe attack protocol', 'phishe attack vector', 'phishe threat detection']",Cluster 48,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
49,"['phishe attack detection', 'phishe attack detection', 'phishe attack mitigation', 'phishe attack detection']",Cluster 49,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
