keyphrase,cluster_id,document_id,experiment_id
fraudulent wire transfer,8,688b16f50110d1205b491a6b,umap_1_hdbscan_3
fraudulent wire transfer,8,688b16f50110d1205b491a6d,umap_1_hdbscan_3
fraudulent wire transfer,8,688b16f50110d1205b491a70,umap_1_hdbscan_3
fraud system update,0,688b16f50110d1205b491a73,umap_1_hdbscan_3
branch audit preparation,1,688b177e0110d1205b491a74,umap_1_hdbscan_3
branch audit preparation,1,688b177e0110d1205b491a75,umap_1_hdbscan_3
branch transaction audit,14,688b177e0110d1205b491a76,umap_1_hdbscan_3
aml audit preparation,2,688b177e0110d1205b491a78,umap_1_hdbscan_3
branch audit notification,13,688b1766aa83e8e75ab7642c,umap_1_hdbscan_3
branch audit preparation,1,688b1766aa83e8e75ab76431,umap_1_hdbscan_3
fraud detection update,7,688b16730110d1205b491a62,umap_1_hdbscan_3
branch audit notification,13,688b16730110d1205b491a63,umap_1_hdbscan_3
branch audit notification,13,688b16730110d1205b491a65,umap_1_hdbscan_3
branch transaction audit,14,688b16f50110d1205b491a6e,umap_1_hdbscan_3
fraud detection update,7,688b16f50110d1205b491a71,umap_1_hdbscan_3
fraud system update,0,688b16f50110d1205b491a72,umap_1_hdbscan_3
fraudulent wire transfer,8,688b177e0110d1205b491a77,umap_1_hdbscan_3
branch audit compliance,1,688b1766aa83e8e75ab7642e,umap_1_hdbscan_3
branch transaction audit,14,688b1766aa83e8e75ab76430,umap_1_hdbscan_3
branch audit preparation,1,688b1766aa83e8e75ab76432,umap_1_hdbscan_3
branch audit preparation,1,688b16730110d1205b491a67,umap_1_hdbscan_3
vigilance system update,26,688b16730110d1205b491a69,umap_1_hdbscan_3
branch transaction audit,14,688b16f50110d1205b491a6c,umap_1_hdbscan_3
branch audit preparation,1,688b16f50110d1205b491a6f,umap_1_hdbscan_3
fraud system update,0,688b177e0110d1205b491a7b,umap_1_hdbscan_3
fraud detection system,33,688b177e0110d1205b491a7c,umap_1_hdbscan_3
branch audit preparation,1,688b1766aa83e8e75ab76433,umap_1_hdbscan_3
branch audit preparation,1,688b1766aa83e8e75ab76435,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18000110d1205b491a81,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18000110d1205b491a86,umap_1_hdbscan_3
fraudulent ach activity,28,688b17e6aa83e8e75ab76439,umap_1_hdbscan_3
branch audit review,1,688b17e6aa83e8e75ab7643e,umap_1_hdbscan_3
branch transaction audit,14,688b1873aa83e8e75ab76441,umap_1_hdbscan_3
branch audit preparation,1,688b1873aa83e8e75ab76444,umap_1_hdbscan_3
branch transaction audit,14,688b18000110d1205b491a80,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18000110d1205b491a85,umap_1_hdbscan_3
branch audit preparation,1,688b17e6aa83e8e75ab7643b,umap_1_hdbscan_3
branch audit preparation,1,688b17e6aa83e8e75ab7643c,umap_1_hdbscan_3
fraud system update,0,688b18830110d1205b491a88,umap_1_hdbscan_3
fraud system update,0,688b18830110d1205b491a8d,umap_1_hdbscan_3
fraud system upgrade,15,688b18830110d1205b491a91,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1873aa83e8e75ab76440,umap_1_hdbscan_3
branch audit preparation,1,688b1873aa83e8e75ab76442,umap_1_hdbscan_3
branch transaction audit,14,688b1873aa83e8e75ab76443,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18000110d1205b491a7e,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18000110d1205b491a7f,umap_1_hdbscan_3
branch transaction audit,14,688b18000110d1205b491a84,umap_1_hdbscan_3
branch transaction audit,14,688b17e6aa83e8e75ab76437,umap_1_hdbscan_3
branch audit preparation,1,688b17e6aa83e8e75ab7643d,umap_1_hdbscan_3
fraud system upgrade,15,688b18830110d1205b491a89,umap_1_hdbscan_3
sentinel system update,29,688b18830110d1205b491a8b,umap_1_hdbscan_3
aml rule revision,4,688b18830110d1205b491a8c,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18830110d1205b491a8e,umap_1_hdbscan_3
fraudulent wire transfer,8,688b18830110d1205b491a8f,umap_1_hdbscan_3
branch audit preparation,1,688b18830110d1205b491a90,umap_1_hdbscan_3
branch audit preparation,1,688b1873aa83e8e75ab76445,umap_1_hdbscan_3
branch transaction audit,14,688b1766aa83e8e75ab76434,umap_1_hdbscan_3
fraud system update,0,688b18000110d1205b491a82,umap_1_hdbscan_3
fraud detection update,7,688b18000110d1205b491a83,umap_1_hdbscan_3
branch transaction audit,14,688b18000110d1205b491a87,umap_1_hdbscan_3
branch audit notification,13,688b17e6aa83e8e75ab76436,umap_1_hdbscan_3
fraudulent wire transfer,8,688b17e6aa83e8e75ab76438,umap_1_hdbscan_3
branch audit preparation,1,688b17e6aa83e8e75ab7643a,umap_1_hdbscan_3
branch transaction audit,14,688b17e6aa83e8e75ab7643f,umap_1_hdbscan_3
sentinel system launch,29,688b18830110d1205b491a8a,umap_1_hdbscan_3
fraudulent ach activity,28,688b1873aa83e8e75ab76447,umap_1_hdbscan_3
fraudulent ach transfer,27,688b1873aa83e8e75ab76448,umap_1_hdbscan_3
branch audit preparation,1,688b190a0110d1205b491a92,umap_1_hdbscan_3
fraud detection update,7,688b190a0110d1205b491a93,umap_1_hdbscan_3
branch audit preparation,1,688b190a0110d1205b491a94,umap_1_hdbscan_3
branch audit preparation,1,688b190a0110d1205b491a9a,umap_1_hdbscan_3
branch audit review,1,688b1908aa83e8e75ab7644f,umap_1_hdbscan_3
branch transaction audit,14,688b199daa83e8e75ab76455,umap_1_hdbscan_3
branch audit preparation,1,688b1873aa83e8e75ab76446,umap_1_hdbscan_3
fraud system upgrade,15,688b190a0110d1205b491a95,umap_1_hdbscan_3
fraudulent ach activity,28,688b1908aa83e8e75ab7644c,umap_1_hdbscan_3
branch transaction audit,14,688b1908aa83e8e75ab7644e,umap_1_hdbscan_3
branch transaction audit,14,688b1908aa83e8e75ab76453,umap_1_hdbscan_3
sentinel algorithm update,31,688b19910110d1205b491a9d,umap_1_hdbscan_3
fraud system upgrade,15,688b19910110d1205b491aa2,umap_1_hdbscan_3
fraud system update,0,688b19910110d1205b491aa4,umap_1_hdbscan_3
branch transaction audit,14,688b19910110d1205b491aa5,umap_1_hdbscan_3
branch transaction audit,14,688b199daa83e8e75ab76454,umap_1_hdbscan_3
branch audit preparation,1,688b1873aa83e8e75ab76449,umap_1_hdbscan_3
fraud system upgrade,15,688b190a0110d1205b491a96,umap_1_hdbscan_3
fraudulent wire transfer,8,688b190a0110d1205b491a97,umap_1_hdbscan_3
sentinel system update,29,688b190a0110d1205b491a99,umap_1_hdbscan_3
branch audit preparation,1,688b1908aa83e8e75ab7644a,umap_1_hdbscan_3
branch audit preparation,1,688b1908aa83e8e75ab7644d,umap_1_hdbscan_3
bsa aml audit,2,688b1908aa83e8e75ab76451,umap_1_hdbscan_3
fraudulent debit transaction,21,688b1908aa83e8e75ab76452,umap_1_hdbscan_3
fraud detection update,7,688b19910110d1205b491a9c,umap_1_hdbscan_3
fraudulent wire transfer,8,688b19910110d1205b491aa1,umap_1_hdbscan_3
fraud system update,0,688b19910110d1205b491aa3,umap_1_hdbscan_3
branch audit preparation,1,688b199daa83e8e75ab76457,umap_1_hdbscan_3
branch audit preparation,1,688b190a0110d1205b491a98,umap_1_hdbscan_3
fraud detection update,7,688b190a0110d1205b491a9b,umap_1_hdbscan_3
branch audit preparation,1,688b1908aa83e8e75ab7644b,umap_1_hdbscan_3
branch transaction audit,14,688b1908aa83e8e75ab76450,umap_1_hdbscan_3
fraud detection tune,7,688b19910110d1205b491a9e,umap_1_hdbscan_3
fraud system upgrade,15,688b19910110d1205b491a9f,umap_1_hdbscan_3
fraud system upgrade,15,688b19910110d1205b491aa0,umap_1_hdbscan_3
branch transaction audit,14,688b199daa83e8e75ab76456,umap_1_hdbscan_3
branch audit preparation,1,688b1a170110d1205b491aa9,umap_1_hdbscan_3
sentinel system update,29,688b1a170110d1205b491aab,umap_1_hdbscan_3
swift fraud protocol,33,688b1a170110d1205b491aac,umap_1_hdbscan_3
aml rule revision,4,688b1a9e0110d1205b491ab1,umap_1_hdbscan_3
aml rule revision,4,688b1a9e0110d1205b491ab5,umap_1_hdbscan_3
fraud detection update,7,688b1b260110d1205b491ac1,umap_1_hdbscan_3
branch audit preparation,1,688b1b260110d1205b491ac3,umap_1_hdbscan_3
phishe attack response,25,688b1bad0110d1205b491ac4,umap_1_hdbscan_3
branch audit preparation,1,688b1bad0110d1205b491ac5,umap_1_hdbscan_3
false positive alert,32,688b1bad0110d1205b491ac6,umap_1_hdbscan_3
branch transaction audit,14,688b199daa83e8e75ab7645a,umap_1_hdbscan_3
branch audit preparation,1,688b1a170110d1205b491aa8,umap_1_hdbscan_3
fraud detection update,7,688b1a9e0110d1205b491ab4,umap_1_hdbscan_3
branch transaction audit,14,688b1a9e0110d1205b491ab6,umap_1_hdbscan_3
aml rule update,4,688b1a9e0110d1205b491ab7,umap_1_hdbscan_3
fraud system update,0,688b1a9e0110d1205b491ab8,umap_1_hdbscan_3
phishe attack response,25,688b1b260110d1205b491abb,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1b260110d1205b491abd,umap_1_hdbscan_3
fraud detection upgrade,30,688b1bad0110d1205b491ac7,umap_1_hdbscan_3
branch audit preparation,1,688b199daa83e8e75ab76458,umap_1_hdbscan_3
fraud system update,0,688b1a170110d1205b491aaf,umap_1_hdbscan_3
aml rule revision,4,688b1a9e0110d1205b491ab0,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1b260110d1205b491abc,umap_1_hdbscan_3
mobile banking security,30,688b1b260110d1205b491abf,umap_1_hdbscan_3
fraud detection update,7,688b1b260110d1205b491ac0,umap_1_hdbscan_3
fraudulent ach activity,28,688b199daa83e8e75ab76459,umap_1_hdbscan_3
fraud detection rollout,30,688b1a170110d1205b491aa6,umap_1_hdbscan_3
fraudulent swift message,8,688b1a170110d1205b491aa7,umap_1_hdbscan_3
phishe detection update,24,688b1a170110d1205b491aaa,umap_1_hdbscan_3
branch audit preparation,1,688b1a170110d1205b491aad,umap_1_hdbscan_3
fraud system update,0,688b1a170110d1205b491aae,umap_1_hdbscan_3
fraud detection update,7,688b1a9e0110d1205b491ab2,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1a9e0110d1205b491ab3,umap_1_hdbscan_3
branch audit notification,13,688b1a9e0110d1205b491ab9,umap_1_hdbscan_3
smishe attack response,24,688b1b260110d1205b491aba,umap_1_hdbscan_3
fraud detection update,7,688b1b260110d1205b491abe,umap_1_hdbscan_3
phishe attack response,25,688b1b260110d1205b491ac2,umap_1_hdbscan_3
revise aml procedure,40,688b1bad0110d1205b491ac8,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1bad0110d1205b491acc,umap_1_hdbscan_3
fraud detection update,7,688b1c330110d1205b491ad1,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1c330110d1205b491ad7,umap_1_hdbscan_3
fraudulent transfer attempt,22,688b1cbc0110d1205b491ad8,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1cbc0110d1205b491ad9,umap_1_hdbscan_3
branch audit preparation,1,688b1cbc0110d1205b491ada,umap_1_hdbscan_3
fraud detection update,7,688b1cbc0110d1205b491adb,umap_1_hdbscan_3
fraudulent debit activity,21,688b1cbc0110d1205b491adf,umap_1_hdbscan_3
fraud detection upgrade,30,688b1cbc0110d1205b491ae1,umap_1_hdbscan_3
fraudulent transaction review,22,688b1d420110d1205b491ae9,umap_1_hdbscan_3
fraud detection update,7,688b1bad0110d1205b491ac9,umap_1_hdbscan_3
fraud system update,0,688b1bad0110d1205b491aca,umap_1_hdbscan_3
branch transaction audit,14,688b1bad0110d1205b491acb,umap_1_hdbscan_3
phishe attack response,25,688b1c330110d1205b491ace,umap_1_hdbscan_3
fraud detection update,7,688b1c330110d1205b491acf,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1c330110d1205b491ad0,umap_1_hdbscan_3
fraud system update,0,688b1c330110d1205b491ad2,umap_1_hdbscan_3
false positive alert,32,688b1c330110d1205b491ad6,umap_1_hdbscan_3
branch audit preparation,1,688b1cbc0110d1205b491ade,umap_1_hdbscan_3
hydra-7 malware threat,24,688b1d420110d1205b491ae2,umap_1_hdbscan_3
fraud detection calibration,7,688b1d420110d1205b491ae3,umap_1_hdbscan_3
fraud detection update,7,688b1d420110d1205b491ae5,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1d420110d1205b491ae8,umap_1_hdbscan_3
fraud detection update,7,688b1c330110d1205b491ad4,umap_1_hdbscan_3
fraud detection update,7,688b1d420110d1205b491ae4,umap_1_hdbscan_3
fraud threshold reduction,34,688b1d420110d1205b491ae6,umap_1_hdbscan_3
branch audit preparation,1,688b1d420110d1205b491ae7,umap_1_hdbscan_3
branch transaction audit,14,688b1d420110d1205b491aea,umap_1_hdbscan_3
branch audit preparation,1,688b1d420110d1205b491aeb,umap_1_hdbscan_3
fraud system update,0,688b1bad0110d1205b491acd,umap_1_hdbscan_3
fraud detection update,7,688b1c330110d1205b491ad3,umap_1_hdbscan_3
fraud detection update,7,688b1c330110d1205b491ad5,umap_1_hdbscan_3
branch transaction audit,14,688b1cbc0110d1205b491adc,umap_1_hdbscan_3
fraud system update,0,688b1cbc0110d1205b491add,umap_1_hdbscan_3
fraud system update,0,688b1cbc0110d1205b491ae0,umap_1_hdbscan_3
branch audit preparation,1,688b1dc70110d1205b491aec,umap_1_hdbscan_3
fraud alert threshold,34,688b1dc70110d1205b491aed,umap_1_hdbscan_3
fraud detection update,7,688b1dc70110d1205b491af2,umap_1_hdbscan_3
fraud detection update,7,688b1dc70110d1205b491af5,umap_1_hdbscan_3
fraud detection update,7,688b1ed80110d1205b491b00,umap_1_hdbscan_3
fraud system update,0,688b1ed80110d1205b491b01,umap_1_hdbscan_3
aml rule revision,4,688b1ed80110d1205b491b03,umap_1_hdbscan_3
branch audit preparation,1,688b1ed80110d1205b491b04,umap_1_hdbscan_3
fraud detection adjustment,7,688b1ed80110d1205b491b05,umap_1_hdbscan_3
branch audit notification,13,688b1ed80110d1205b491b07,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1ed80110d1205b491b09,umap_1_hdbscan_3
cerberus x malware,24,688b1f5d0110d1205b491b0b,umap_1_hdbscan_3
fraud detection update,7,688b1f5d0110d1205b491b0f,umap_1_hdbscan_3
phishe attack response,25,688b1dc70110d1205b491aee,umap_1_hdbscan_3
sentinel update implementation,31,688b1dc70110d1205b491aef,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1dc70110d1205b491af0,umap_1_hdbscan_3
branch audit notification,13,688b1dc70110d1205b491af1,umap_1_hdbscan_3
finacle system upgrade,35,688b1dc70110d1205b491af4,umap_1_hdbscan_3
fraud detection update,7,688b1e500110d1205b491af6,umap_1_hdbscan_3
fraud detection update,7,688b1e500110d1205b491afc,umap_1_hdbscan_3
aml procedure update,3,688b1ed80110d1205b491b06,umap_1_hdbscan_3
revise aml procedure,40,688b1f5d0110d1205b491b0e,umap_1_hdbscan_3
fraudulent wire transfer,8,688b1f5d0110d1205b491b11,umap_1_hdbscan_3
sentinel system update,29,688b1dc70110d1205b491af3,umap_1_hdbscan_3
fraud detection update,7,688b1e500110d1205b491afa,umap_1_hdbscan_3
branch audit notification,13,688b1e500110d1205b491afd,umap_1_hdbscan_3
fraud detection update,7,688b1f5d0110d1205b491b0c,umap_1_hdbscan_3
fraudulent debit transaction,21,688b1f5d0110d1205b491b0d,umap_1_hdbscan_3
fraud system update,0,688b1f5d0110d1205b491b10,umap_1_hdbscan_3
