cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
9,"['android app crash', 'android app crash', 'android app crash', 'android app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'android app crash', 'ios app crash', 'ios app crash', 'android app crash', 'android app crash', 'ios app crash', 'android app crash', 'ios app crash', 'ios app crash', 'android app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios crash report', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'android app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios crash report', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios crash report', 'ios crash report', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash', 'ios app crash']",Cluster 9,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
10,"['branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network downtime', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network downtime', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network downtime', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage', 'branch network outage']",Cluster 10,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
11,"['fail ach payroll', 'ach batch failure', 'ach batch delay', 'ach batch failure', 'ach route validation', 'ach batch failure', 'ach file rejection', 'ach batch failure', 'ach file validation', 'ach batch failure', 'ach batch failure', 'ach batch failure', 'ach batch failure', 'fail ach batch', 'ach batch failure', 'ach batch failure', 'ach api timeout', 'ach batch failure', 'ach batch failure', 'ach batch failure', 'ach batch failure', 'ach route error', 'ach batch failure', 'ach batch failure', 'ach api timeout', 'ach batch failure']",Cluster 11,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
12,"['ach routing number', 'ach routing error', 'ach routing error', 'ach routing error', 'ach routing error', 'ach routing error', 'ach routing error', 'ach routing error']",Cluster 12,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
13,"['duplicate ach payment', 'duplicate ach payment', 'duplicate wire transfer', 'duplicate ach payment', 'duplicate wire transfer', 'duplicate debit transaction', 'duplicate wire transfer']",Cluster 13,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
14,"['ach payment failure', 'ach transfer failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'nacha connectivity failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'delay ach payment', 'delay ach payment', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'nacha file error', 'ach payment failure', 'ach settlement rejection', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach processing timeout', 'ach payment failure', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'nacha file transmission', 'ach payment stall', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment failure', 'ach payment failure', 'ach payment failure', 'ach payment failure', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment stall', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment failure', 'ach payment delay', 'ach payment rejection', 'ach payment delay', 'ach payment delay']",Cluster 14,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
15,"['atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'ncr card reader failure', 'atm card reader', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm cassette jam', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader', 'atm card reader failure', 'atm chip reader', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card read failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'ncr card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'ncr card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure', 'atm card reader failure']",Cluster 15,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
16,"['ob login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure', 'obas login failure']",Cluster 16,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
17,"['mobile balance discrepancy', 'mobile balance discrepancy', 'mobile balance discrepancy', 'mobile bill pay failure', 'mobile deposit quality', 'mobile balance discrepancy', 'mobile deposit crash', 'mobile balance discrepancy']",Cluster 17,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
18,"['mobile app alignment', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app delay', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash']",Cluster 18,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
19,"['phishe email threat', 'phishe email detection', 'phishe email spike', 'phishe email threat', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email threat']",Cluster 19,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
20,"['ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll delay', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll rejection']",Cluster 20,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
21,"['receipt printer error', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer offline', 'receipt printer error', 'receipt printer error', 'receipt printer failure', 'receipt printer failure', 'receipt printer error', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure']",Cluster 21,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
22,"['account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname font', 'account nickname truncation', 'nickname display error', 'account nickname font', 'account nickname truncation', 'account nickname font', 'account nickname truncation', 'account nickname font', 'account nickname truncation', 'account nickname font', 'account nickname alignment', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname font', 'account nickname font', 'nickname truncation', 'account nickname font', 'account nickname font', 'account nickname display', 'account nickname truncation', 'account nickname alignment', 'account nickname truncation', 'account nickname alignment', 'account nickname truncation', 'account nickname display', 'nickname truncation', 'account nickname alignment', 'account nickname display', 'account nickname alignment', 'account nickname truncation', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname truncation', 'account nickname truncation', 'account nickname display', 'account nickname alignment', 'account nickname truncation', 'account nickname font', 'account nickname font', 'account nickname display', 'account nickname font', 'account nickname font', 'account nickname display', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname alignment', 'account nickname alignment', 'account nickname truncation', 'nickname truncation', 'account nickname display', 'account nickname truncation', 'account nickname truncation', 'account nickname font', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation']",Cluster 22,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
23,"['date format bug', 'date format error', 'route number validation', 'invalid route number', 'invalid route number', 'route number validation', 'uk date format', 'invalid route number', 'route number validation', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'route number validation', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid ach routing', 'invalid route number', 'route number validation', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid ach routing', 'invalid ach routing', 'invalid route number', 'invalid route number']",Cluster 23,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
24,"['pdf nickname display', 'pdf statement alignment', 'pdf account truncation', 'pdf statement generation', 'pdf statement alignment', 'pdf statement format', 'pdf statement distortion', 'pdf font distortion', 'pdf statement distortion', 'pdf formatting error', 'pdf text alignment', 'pdf font display']",Cluster 24,umap_3_hdbscan_3,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_method': 'eom'}"
