keyphrase,cluster_id,document_id,experiment_id
ios app crash,9,6889be08a4f4718f7097909b,umap_3_hdbscan_3
report generation failure,7,6889be09a4f4718f7097909c,umap_3_hdbscan_3
smtp server delay,55,6889be09a4f4718f7097909d,umap_3_hdbscan_3
statement font size,38,6889be09a4f4718f7097909e,umap_3_hdbscan_3
authentication service latency,65,6889be6fa4f4718f7097909f,umap_3_hdbscan_3
atm card reader failure,15,6889be6fa4f4718f709790a0,umap_3_hdbscan_3
ach payment delay,14,6889be6fa4f4718f709790a1,umap_3_hdbscan_3
suspicious login attempt,1,6889be6fa4f4718f709790a2,umap_3_hdbscan_3
branch network outage,10,6889be6fa4f4718f709790a3,umap_3_hdbscan_3
ths api timeout,51,6889be6fa4f4718f709790a4,umap_3_hdbscan_3
report generation delay,36,6889be6fa4f4718f709790a5,umap_3_hdbscan_3
voip quality degradation,66,6889be70a4f4718f709790a6,umap_3_hdbscan_3
dim file upload,60,6889be70a4f4718f709790a7,umap_3_hdbscan_3
firefox display misalignment,-1,6889be70a4f4718f709790a8,umap_3_hdbscan_3
authservice login failure,44,6889bea5a4f4718f709790a9,umap_3_hdbscan_3
atm cassette jam,15,6889bea5a4f4718f709790aa,umap_3_hdbscan_3
duplicate ach payment,13,6889bea5a4f4718f709790ab,umap_3_hdbscan_3
suspicious login activity,1,6889bea5a4f4718f709790ac,umap_3_hdbscan_3
database performance degradation,5,6889bea5a4f4718f709790ad,umap_3_hdbscan_3
branch network outage,10,6889bea5a4f4718f709790ae,umap_3_hdbscan_3
ios app crash,9,6889bea5a4f4718f709790af,umap_3_hdbscan_3
etl pipeline failure,47,6889bea5a4f4718f709790b0,umap_3_hdbscan_3
avaya aura static,66,6889bea6a4f4718f709790b1,umap_3_hdbscan_3
font size display,26,6889bea6a4f4718f709790b2,umap_3_hdbscan_3
ldap server latency,56,6889bee1a4f4718f709790b3,umap_3_hdbscan_3
atm card reader failure,15,6889bee1a4f4718f709790b4,umap_3_hdbscan_3
nacha connectivity failure,14,6889bee1a4f4718f709790b5,umap_3_hdbscan_3
fail login attempt,68,6889bee1a4f4718f709790b6,umap_3_hdbscan_3
branch network outage,10,6889bee1a4f4718f709790b7,umap_3_hdbscan_3
slow query performance,34,6889bee1a4f4718f709790b8,umap_3_hdbscan_3
android app crash,9,6889bee1a4f4718f709790b9,umap_3_hdbscan_3
los connectivity failure,35,6889bee1a4f4718f709790ba,umap_3_hdbscan_3
voip quality,66,6889bee1a4f4718f709790bb,umap_3_hdbscan_3
label misalignment,53,6889bee2a4f4718f709790bc,umap_3_hdbscan_3
ldap connection timeout,56,6889bf18a4f4718f709790bd,umap_3_hdbscan_3
atm cash dispense,2,6889bf18a4f4718f709790be,umap_3_hdbscan_3
ach payment delay,14,6889bf18a4f4718f709790bf,umap_3_hdbscan_3
database lock contention,5,6889bf18a4f4718f709790c0,umap_3_hdbscan_3
suspicious login activity,1,6889bf18a4f4718f709790c1,umap_3_hdbscan_3
core router failure,30,6889bf19a4f4718f709790c2,umap_3_hdbscan_3
bill payment failure,28,6889bf19a4f4718f709790c3,umap_3_hdbscan_3
sql query timeout,40,6889bf19a4f4718f709790c4,umap_3_hdbscan_3
wiki link error,25,6889bf19a4f4718f709790c5,umap_3_hdbscan_3
outlook signature display,27,6889bf19a4f4718f709790c6,umap_3_hdbscan_3
ldap connection timeout,56,6889bf58a4f4718f709790c7,umap_3_hdbscan_3
atm card retention,3,6889bf58a4f4718f709790c8,umap_3_hdbscan_3
ach payment delay,14,6889bf59a4f4718f709790c9,umap_3_hdbscan_3
suspicious login activity,1,6889bf59a4f4718f709790ca,umap_3_hdbscan_3
mpls circuit failure,42,6889bf59a4f4718f709790cb,umap_3_hdbscan_3
los database performance,35,6889bf59a4f4718f709790cc,umap_3_hdbscan_3
ios app crash,9,6889bf59a4f4718f709790cd,umap_3_hdbscan_3
exchange server outage,27,6889bf5aa4f4718f709790ce,umap_3_hdbscan_3
etl datum incompleteness,47,6889bf5aa4f4718f709790cf,umap_3_hdbscan_3
account nickname truncation,22,6889bf5aa4f4718f709790d0,umap_3_hdbscan_3
authsvc login failure,44,6889bfbda4f4718f709790d1,umap_3_hdbscan_3
atm card reader failure,15,6889bfbda4f4718f709790d2,umap_3_hdbscan_3
ach route validation,11,6889bfbda4f4718f709790d3,umap_3_hdbscan_3
suspicious login attempt,1,6889bfbda4f4718f709790d4,umap_3_hdbscan_3
branch network outage,10,6889bfbea4f4718f709790d5,umap_3_hdbscan_3
cbs database performance,67,6889bfbea4f4718f709790d6,umap_3_hdbscan_3
ios app crash,9,6889bfbea4f4718f709790d7,umap_3_hdbscan_3
report generation failure,7,6889bfbea4f4718f709790d8,umap_3_hdbscan_3
file server capacity,60,6889bfbea4f4718f709790d9,umap_3_hdbscan_3
account nickname font,22,6889bfbea4f4718f709790da,umap_3_hdbscan_3
olb login failure,-1,6889c016a4f4718f709790db,umap_3_hdbscan_3
atm card reader failure,15,6889c016a4f4718f709790dc,umap_3_hdbscan_3
ach payroll failure,20,6889c016a4f4718f709790dd,umap_3_hdbscan_3
suspicious login activity,1,6889c016a4f4718f709790de,umap_3_hdbscan_3
cbs database performance,67,6889c016a4f4718f709790df,umap_3_hdbscan_3
branch network outage,10,6889c016a4f4718f709790e0,umap_3_hdbscan_3
mobile app crash,18,6889c016a4f4718f709790e1,umap_3_hdbscan_3
etl datum inaccuracy,47,6889c017a4f4718f709790e2,umap_3_hdbscan_3
los server performance,35,6889c017a4f4718f709790e3,umap_3_hdbscan_3
payee button alignment,46,6889c017a4f4718f709790e4,umap_3_hdbscan_3
login failure rate,68,6889c04ca4f4718f709790e5,umap_3_hdbscan_3
atm card reader failure,15,6889c04ca4f4718f709790e6,umap_3_hdbscan_3
ach payment delay,14,6889c04da4f4718f709790e7,umap_3_hdbscan_3
suspicious login attempt,1,6889c04da4f4718f709790e8,umap_3_hdbscan_3
branch network latency,25,6889c04da4f4718f709790e9,umap_3_hdbscan_3
database query performance,5,6889c04da4f4718f709790ea,umap_3_hdbscan_3
android app crash,9,6889c04da4f4718f709790eb,umap_3_hdbscan_3
report generation failure,7,6889c04ea4f4718f709790ec,umap_3_hdbscan_3
date format error,23,6889c04ea4f4718f709790ed,umap_3_hdbscan_3
web server log,-1,6889c04ea4f4718f709790ee,umap_3_hdbscan_3
ldap connection timeout,56,6889c09aa4f4718f709790ef,umap_3_hdbscan_3
atm card reader failure,15,6889c09aa4f4718f709790f0,umap_3_hdbscan_3
ach batch failure,11,6889c09aa4f4718f709790f1,umap_3_hdbscan_3
credential stuffing attack,64,6889c09aa4f4718f709790f2,umap_3_hdbscan_3
database performance degradation,5,6889c09aa4f4718f709790f3,umap_3_hdbscan_3
branch network outage,10,6889c09aa4f4718f709790f4,umap_3_hdbscan_3
bill payment failure,28,6889c09aa4f4718f709790f5,umap_3_hdbscan_3
regulatory reporting failure,36,6889c09ba4f4718f709790f6,umap_3_hdbscan_3
statement generation delay,37,6889c09ba4f4718f709790f7,umap_3_hdbscan_3
account balance alignment,53,6889c09ba4f4718f709790f8,umap_3_hdbscan_3
webdirect login failure,-1,6889c0cda4f4718f709790f9,umap_3_hdbscan_3
atm card reader failure,15,6889c0cda4f4718f709790fa,umap_3_hdbscan_3
ach payroll failure,20,6889c0cda4f4718f709790fb,umap_3_hdbscan_3
suspicious login activity,1,6889c0cda4f4718f709790fc,umap_3_hdbscan_3
account summary query,54,6889c0cda4f4718f709790fd,umap_3_hdbscan_3
branch network outage,10,6889c0cda4f4718f709790fe,umap_3_hdbscan_3
android app crash,9,6889c0cda4f4718f709790ff,umap_3_hdbscan_3
audit log storage,59,6889c0cea4f4718f70979100,umap_3_hdbscan_3
server memory leak,61,6889c0cea4f4718f70979101,umap_3_hdbscan_3
pdf account truncation,24,6889c0cea4f4718f70979102,umap_3_hdbscan_3
login failure impact,68,6889c0fda4f4718f70979103,umap_3_hdbscan_3
atm cash dispense,2,6889c0fda4f4718f70979104,umap_3_hdbscan_3
duplicate wire transfer,13,6889c0fda4f4718f70979105,umap_3_hdbscan_3
database performance degradation,5,6889c0fda4f4718f70979106,umap_3_hdbscan_3
suspicious login attempt,1,6889c0fda4f4718f70979107,umap_3_hdbscan_3
branch network outage,10,6889c0fea4f4718f70979108,umap_3_hdbscan_3
ios app crash,9,6889c0fea4f4718f70979109,umap_3_hdbscan_3
report generation failure,7,6889c0fea4f4718f7097910a,umap_3_hdbscan_3
los integration failure,35,6889c0fea4f4718f7097910b,umap_3_hdbscan_3
balance field misalignment,53,6889c0fea4f4718f7097910c,umap_3_hdbscan_3
ldap connection timeout,56,6889c14da4f4718f7097910d,umap_3_hdbscan_3
atm card retention,3,6889c14da4f4718f7097910e,umap_3_hdbscan_3
ach payroll delay,20,6889c14da4f4718f7097910f,umap_3_hdbscan_3
suspicious login attempt,1,6889c14da4f4718f70979110,umap_3_hdbscan_3
loan database performance,45,6889c14da4f4718f70979111,umap_3_hdbscan_3
branch network outage,10,6889c14ea4f4718f70979112,umap_3_hdbscan_3
android app crash,9,6889c14ea4f4718f70979113,umap_3_hdbscan_3
report server failure,7,6889c14ea4f4718f70979114,umap_3_hdbscan_3
duplicate debit transaction,13,6889c14ea4f4718f70979115,umap_3_hdbscan_3
account nickname truncation,22,6889c14ea4f4718f70979116,umap_3_hdbscan_3
authentication service timeout,65,6889c172a4f4718f70979117,umap_3_hdbscan_3
atm card retention,3,6889c172a4f4718f70979118,umap_3_hdbscan_3
ach file rejection,11,6889c173a4f4718f70979119,umap_3_hdbscan_3
database replication lag,5,6889c173a4f4718f7097911a,umap_3_hdbscan_3
suspicious login activity,1,6889c173a4f4718f7097911b,umap_3_hdbscan_3
branch network outage,10,6889c173a4f4718f7097911c,umap_3_hdbscan_3
ios app crash,9,6889c173a4f4718f7097911d,umap_3_hdbscan_3
report generation failure,7,6889c173a4f4718f7097911e,umap_3_hdbscan_3
network printer offline,27,6889c173a4f4718f7097911f,umap_3_hdbscan_3
statement font inconsistency,38,6889c173a4f4718f70979120,umap_3_hdbscan_3
ad authentication failure,65,6889c1d1a4f4718f70979121,umap_3_hdbscan_3
atm card reader failure,15,6889c1d1a4f4718f70979122,umap_3_hdbscan_3
duplicate wire transfer,13,6889c1d1a4f4718f70979123,umap_3_hdbscan_3
suspicious login activity,1,6889c1d1a4f4718f70979124,umap_3_hdbscan_3
database performance degradation,5,6889c1d1a4f4718f70979125,umap_3_hdbscan_3
branch network outage,10,6889c1d1a4f4718f70979126,umap_3_hdbscan_3
mobile bill pay failure,17,6889c1d1a4f4718f70979127,umap_3_hdbscan_3
report datum discrepancy,49,6889c1d2a4f4718f70979128,umap_3_hdbscan_3
exchange server outage,27,6889c1d2a4f4718f70979129,umap_3_hdbscan_3
nickname display error,22,6889c1d2a4f4718f7097912a,umap_3_hdbscan_3
athena login failure,-1,6889c204a4f4718f7097912b,umap_3_hdbscan_3
atm cash error,2,6889c205a4f4718f7097912c,umap_3_hdbscan_3
ach batch failure,11,6889c205a4f4718f7097912d,umap_3_hdbscan_3
brute force attack,6,6889c205a4f4718f7097912e,umap_3_hdbscan_3
mpls circuit latency,42,6889c205a4f4718f7097912f,umap_3_hdbscan_3
oracle query performance,40,6889c205a4f4718f70979130,umap_3_hdbscan_3
ios app crash,9,6889c205a4f4718f70979131,umap_3_hdbscan_3
statement generation failure,37,6889c205a4f4718f70979132,umap_3_hdbscan_3
api connection timeout,51,6889c205a4f4718f70979133,umap_3_hdbscan_3
balance label font,53,6889c206a4f4718f70979134,umap_3_hdbscan_3
online login failure,69,6889c22ca4f4718f70979135,umap_3_hdbscan_3
atm card reader failure,15,6889c22ca4f4718f70979136,umap_3_hdbscan_3
ach file validation,11,6889c22ca4f4718f70979137,umap_3_hdbscan_3
phishe email threat,19,6889c22ca4f4718f70979138,umap_3_hdbscan_3
cadb query performance,-1,6889c22ca4f4718f70979139,umap_3_hdbscan_3
wan link performance,43,6889c22ca4f4718f7097913a,umap_3_hdbscan_3
ios bill payment crash,8,6889c22ca4f4718f7097913b,umap_3_hdbscan_3
batch job failure,48,6889c22ca4f4718f7097913c,umap_3_hdbscan_3
password reset failure,68,6889c22ca4f4718f7097913d,umap_3_hdbscan_3
button alignment issue,32,6889c22ca4f4718f7097913e,umap_3_hdbscan_3
authentication service failure,65,6889c280a4f4718f7097913f,umap_3_hdbscan_3
atm cash dispense,2,6889c280a4f4718f70979140,umap_3_hdbscan_3
delay ach payment,14,6889c280a4f4718f70979141,umap_3_hdbscan_3
brute force attack,6,6889c280a4f4718f70979142,umap_3_hdbscan_3
branch network outage,10,6889c280a4f4718f70979143,umap_3_hdbscan_3
sql server performance,40,6889c281a4f4718f70979144,umap_3_hdbscan_3
mobile app crash,18,6889c281a4f4718f70979145,umap_3_hdbscan_3
file server capacity,60,6889c281a4f4718f70979146,umap_3_hdbscan_3
credit bureau api,45,6889c281a4f4718f70979147,umap_3_hdbscan_3
font size display,26,6889c281a4f4718f70979148,umap_3_hdbscan_3
authentication service failure,65,6889c2b4a4f4718f70979149,umap_3_hdbscan_3
atm card reader failure,15,6889c2b4a4f4718f7097914a,umap_3_hdbscan_3
delay ach payment,14,6889c2b4a4f4718f7097914b,umap_3_hdbscan_3
brute force attack,6,6889c2b4a4f4718f7097914c,umap_3_hdbscan_3
cbs performance degradation,67,6889c2b4a4f4718f7097914d,umap_3_hdbscan_3
branch network outage,10,6889c2b4a4f4718f7097914e,umap_3_hdbscan_3
android app crash,9,6889c2b4a4f4718f7097914f,umap_3_hdbscan_3
pdf statement generation,24,6889c2b5a4f4718f70979150,umap_3_hdbscan_3
alert email failure,62,6889c2b5a4f4718f70979151,umap_3_hdbscan_3
payee alignment,46,6889c2b5a4f4718f70979152,umap_3_hdbscan_3
authentication server timeout,65,6889c2e5a4f4718f70979153,umap_3_hdbscan_3
atm card reader failure,15,6889c2e5a4f4718f70979154,umap_3_hdbscan_3
ach batch failure,11,6889c2e5a4f4718f70979155,umap_3_hdbscan_3
phishe email detection,19,6889c2e5a4f4718f70979156,umap_3_hdbscan_3
database query performance,5,6889c2e5a4f4718f70979157,umap_3_hdbscan_3
mpls connection drop,42,6889c2e5a4f4718f70979158,umap_3_hdbscan_3
ios app crash,9,6889c2e5a4f4718f70979159,umap_3_hdbscan_3
report datum integrity,49,6889c2e5a4f4718f7097915a,umap_3_hdbscan_3
receipt printer error,21,6889c2e5a4f4718f7097915b,umap_3_hdbscan_3
font render discrepancy,-1,6889c2e5a4f4718f7097915c,umap_3_hdbscan_3
ldap connection timeout,56,6889c309a4f4718f7097915d,umap_3_hdbscan_3
atm card retention,3,6889c309a4f4718f7097915e,umap_3_hdbscan_3
ach payment delay,14,6889c309a4f4718f7097915f,umap_3_hdbscan_3
fraudulent wire transfer,0,6889c309a4f4718f70979160,umap_3_hdbscan_3
branch network latency,25,6889c30aa4f4718f70979161,umap_3_hdbscan_3
cdw report slowdown,67,6889c30aa4f4718f70979162,umap_3_hdbscan_3
mobile app crash,18,6889c30aa4f4718f70979163,umap_3_hdbscan_3
email notification delay,50,6889c30aa4f4718f70979164,umap_3_hdbscan_3
false positive block,39,6889c30aa4f4718f70979165,umap_3_hdbscan_3
