document_id,original_topic,processed_topic
688b37d8f493d75d15e4d031,Account Opening Issue,account opening issue
688b3c0af493d75d15e4d080,Account Opening Issue,account opening issue
688b415af493d75d15e4d0e9,Account Opening Issue,account opening issue
688b469bf493d75d15e4d14b,Account Opening Issue,account opening issue
688b48b5f493d75d15e4d16e,Account Opening Issue,account opening issue
688b48b5f493d75d15e4d175,Account Opening Issue,account opening issue
688b4ffd639b066fbfc6409f,Account Opening Issue,account opening issue
688b5919639b066fbfc6415e,Account Opening Issue,account opening issue
688b5e56639b066fbfc641cf,Account Opening Issue,account opening issue
688b6584639b066fbfc64263,Account Opening Issue,account opening issue
688b676d639b066fbfc64287,Account Opening Issue,account opening issue
688b0fab0110d1205b4919de,Approval Required,approval require
688b13570110d1205b491a28,Approval Required,approval require
688b199daa83e8e75ab76456,Approval Required,approval require
688b1f5d0110d1205b491b0b,Approval Required,approval require
688b1fe00110d1205b491b16,Approval Required,approval require
688b227c0110d1205b491b49,Approval Required,approval require
688b28380110d1205b491bb8,Approval Required,approval require
688b2ff2f493d75d15e4cf9d,Approval Required,approval require
688b320cf493d75d15e4cfc8,Approval Required,approval require
688b5afe639b066fbfc64189,Approval Required,approval require
688b6049639b066fbfc641f4,Approval Required,approval require
688b6416639b066fbfc64241,Approval Required,approval require
688b11c20110d1205b491a0e,Asset Management Issue,asset management issue
688b1908aa83e8e75ab76450,Asset Management Issue,asset management issue
688b2b0cae6ebfc0404514de,Asset Management Issue,asset management issue
688b4506f493d75d15e4d129,Asset Management Issue,asset management issue
688b55c9639b066fbfc64116,Asset Management Issue,asset management issue
688b60c5639b066fbfc641fc,Asset Management Issue,asset management issue
688b6323639b066fbfc6422f,Asset Management Issue,asset management issue
688b14e40110d1205b491a47,Audit Firm Communication,audit firm communication
688b190a0110d1205b491a96,Audit Firm Communication,audit firm communication
688b20690110d1205b491b21,Audit Firm Communication,audit firm communication
688b2e5cf493d75d15e4cf7a,Audit Firm Communication,audit firm communication
688b2dd7f493d75d15e4cf72,Audit Firm Communication,audit firm communication
688b3da3f493d75d15e4d09e,Audit Firm Communication,audit firm communication
688b45c3e77268b12060113e,Audit Firm Communication,audit firm communication
688b51ef639b066fbfc640c3,Audit Firm Communication,audit firm communication
688b6584639b066fbfc6425f,Audit Firm Communication,audit firm communication
688b17e6aa83e8e75ab76439,Audit Trail Need,audit trail need
688b1f5d0110d1205b491b11,Audit Trail Need,audit trail need
688b1e500110d1205b491aff,Audit Trail Need,audit trail need
688b24f4c831f0f99f2b7699,Audit Trail Need,audit trail need
688b2b0cae6ebfc0404514dc,Audit Trail Need,audit trail need
688b415af493d75d15e4d0e3,Audit Trail Need,audit trail need
688b4e8d639b066fbfc64080,Audit Trail Need,audit trail need
688b5824639b066fbfc6414a,Audit Trail Need,audit trail need
688b57af639b066fbfc6413e,Audit Trail Need,audit trail need
688b5ed0639b066fbfc641d2,Audit Trail Need,audit trail need
688b6049639b066fbfc641f5,Audit Trail Need,audit trail need
688b1873aa83e8e75ab76446,Authentication Problem Report,authentication problem report
688b2577c831f0f99f2b76a4,Authentication Problem Report,authentication problem report
688b28380110d1205b491bb9,Authentication Problem Report,authentication problem report
688b3afdf493d75d15e4d069,Authentication Problem Report,authentication problem report
688b3da3f493d75d15e4d09a,Authentication Problem Report,authentication problem report
688b4732e77268b120601155,Authentication Problem Report,authentication problem report
688b49c3f493d75d15e4d183,Authentication Problem Report,authentication problem report
688b4b7ef6c37640f77b9ce0,Authentication Problem Report,authentication problem report
688b4ffd639b066fbfc640a0,Authentication Problem Report,authentication problem report
688b535b639b066fbfc640e9,Authentication Problem Report,authentication problem report
688b5bf2639b066fbfc6419b,Authentication Problem Report,authentication problem report
688b1a170110d1205b491aa8,Balance Inquiry Problem,balance inquiry problem
688b3427f493d75d15e4cfea,Balance Inquiry Problem,balance inquiry problem
688b4506f493d75d15e4d12c,Balance Inquiry Problem,balance inquiry problem
688b554e639b066fbfc6410f,Balance Inquiry Problem,balance inquiry problem
688b589f639b066fbfc64153,Balance Inquiry Problem,balance inquiry problem
688b5b7b639b066fbfc64193,Balance Inquiry Problem,balance inquiry problem
688b6231639b066fbfc64218,Balance Inquiry Problem,balance inquiry problem
688b65fc639b066fbfc6426e,Balance Inquiry Problem,balance inquiry problem
688b2cc6f493d75d15e4cf62,Basel III Requirement,basel iii requirement
688b2b9aae6ebfc0404514e5,Basel III Requirement,basel iii requirement
688b331cf493d75d15e4cfdb,Basel III Requirement,basel iii requirement
688b35bbf493d75d15e4d00d,Basel III Requirement,basel iii requirement
688b469bf493d75d15e4d14c,Basel III Requirement,basel iii requirement
688b535b639b066fbfc640e8,Basel III Requirement,basel iii requirement
688b59256d9b719c5b24e526,Basel III Requirement,basel iii requirement
688b5a0a639b066fbfc64171,Basel III Requirement,basel iii requirement
688b650b639b066fbfc64258,Basel III Requirement,basel iii requirement
688b676d639b066fbfc64288,Basel III Requirement,basel iii requirement
688b69cd639b066fbfc642b6,Basel III Requirement,basel iii requirement
688b16730110d1205b491a60,Beneficial Ownership Declaration,beneficial ownership declaration
688b1b260110d1205b491ac0,Beneficial Ownership Declaration,beneficial ownership declaration
688b27b40110d1205b491baa,Beneficial Ownership Declaration,beneficial ownership declaration
688b27b40110d1205b491bb2,Beneficial Ownership Declaration,beneficial ownership declaration
688b46c1e77268b12060114b,Beneficial Ownership Declaration,beneficial ownership declaration
688b4bfef6c37640f77b9ce4,Beneficial Ownership Declaration,beneficial ownership declaration
688b4f83639b066fbfc64095,Beneficial Ownership Declaration,beneficial ownership declaration
688b5aaf6d9b719c5b24e53b,Beneficial Ownership Declaration,beneficial ownership declaration
688b16730110d1205b491a65,Beneficiary Bank Unavailable,beneficiary bank unavailable
688b1dc70110d1205b491aec,Beneficiary Bank Unavailable,beneficiary bank unavailable
688b259b0110d1205b491b84,Beneficiary Bank Unavailable,beneficiary bank unavailable
688b2d4ef493d75d15e4cf6c,Beneficiary Bank Unavailable,beneficiary bank unavailable
688b6674639b066fbfc64274,Beneficiary Bank Unavailable,beneficiary bank unavailable
688b15ec0110d1205b491a56,Best Execution Report,good execution report
688b19910110d1205b491aa0,Best Execution Report,good execution report
688b1bad0110d1205b491ac9,Best Execution Report,good execution report
688b20690110d1205b491b24,Best Execution Report,good execution report
688b2470c831f0f99f2b7691,Best Execution Report,good execution report
688b23f5c831f0f99f2b7681,Best Execution Report,good execution report
688b24940110d1205b491b75,Best Execution Report,good execution report
688b33a2f493d75d15e4cfe0,Best Execution Report,good execution report
688b38e6f493d75d15e4d047,Best Execution Report,good execution report
688b3b82f493d75d15e4d079,Best Execution Report,good execution report
688b4830f493d75d15e4d163,Best Execution Report,good execution report
688b5267639b066fbfc640d1,Best Execution Report,good execution report
688b69cd639b066fbfc642b8,Best Execution Report,good execution report
688b10310110d1205b4919e9,Bond Trading Problem,bond trading problem
688b20690110d1205b491b1f,Bond Trading Problem,bond trading problem
688b2793c831f0f99f2b76c3,Bond Trading Problem,bond trading problem
688b3100f493d75d15e4cfaf,Bond Trading Problem,bond trading problem
688b4b7ef6c37640f77b9cdf,Bond Trading Problem,bond trading problem
688b589f639b066fbfc64152,Bond Trading Problem,bond trading problem
688b648f639b066fbfc6424d,Bond Trading Problem,bond trading problem
688b6584639b066fbfc64260,Bond Trading Problem,bond trading problem
688b1b260110d1205b491ac1,Branch Service Complaint,branch service complaint
688b1d420110d1205b491ae9,Branch Service Complaint,branch service complaint
688b1bad0110d1205b491aca,Branch Service Complaint,branch service complaint
688b1e500110d1205b491af9,Branch Service Complaint,branch service complaint
688b45c3e77268b120601139,Branch Service Complaint,branch service complaint
688b507a639b066fbfc640a5,Branch Service Complaint,branch service complaint
688b156c0110d1205b491a51,CRS Reporting Question,crs report question
688b1f5d0110d1205b491b0e,CRS Reporting Question,crs report question
688b1fe00110d1205b491b14,CRS Reporting Question,crs report question
688b26240110d1205b491b8d,CRS Reporting Question,crs report question
688b2b0cae6ebfc0404514da,CRS Reporting Question,crs report question
688b3afdf493d75d15e4d06c,CRS Reporting Question,crs report question
688b3b82f493d75d15e4d074,CRS Reporting Question,crs report question
688b415af493d75d15e4d0e4,CRS Reporting Question,crs report question
688b43faf493d75d15e4d116,CRS Reporting Question,crs report question
688b46c1e77268b120601150,CRS Reporting Question,crs report question
688b4732e77268b120601153,CRS Reporting Question,crs report question
688b5afe639b066fbfc64188,CRS Reporting Question,crs report question
688b5fcb639b066fbfc641e7,CRS Reporting Question,crs report question
688b62a8639b066fbfc64223,CRS Reporting Question,crs report question
688b639c639b066fbfc64236,CRS Reporting Question,crs report question
688b650b639b066fbfc64257,CRS Reporting Question,crs report question
688b648f639b066fbfc6424c,CRS Reporting Question,crs report question
688b65fc639b066fbfc64269,CRS Reporting Question,crs report question
688b69cd639b066fbfc642bd,CRS Reporting Question,crs report question
688b13db0110d1205b491a2e,Card Network Issue,card network issue
688b16730110d1205b491a69,Card Network Issue,card network issue
688b1766aa83e8e75ab76433,Card Network Issue,card network issue
688b259b0110d1205b491b83,Card Network Issue,card network issue
688b2dd7f493d75d15e4cf78,Card Network Issue,card network issue
688b320cf493d75d15e4cfc0,Card Network Issue,card network issue
688b3a79f493d75d15e4d05e,Card Network Issue,card network issue
688b3a79f493d75d15e4d064,Card Network Issue,card network issue
688b4375f493d75d15e4d10c,Card Network Issue,card network issue
688b458bf493d75d15e4d137,Card Network Issue,card network issue
688b554e639b066fbfc64110,Card Network Issue,card network issue
688b58a36d9b719c5b24e513,Card Network Issue,card network issue
688b650b639b066fbfc64259,Card Network Issue,card network issue
688b1cbc0110d1205b491ae0,Card Payment Dispute,card payment dispute
688b21f70110d1205b491b44,Card Payment Dispute,card payment dispute
688b2b0cae6ebfc0404514d9,Card Payment Dispute,card payment dispute
688b28380110d1205b491bb4,Card Payment Dispute,card payment dispute
688b2a81ae6ebfc0404514cf,Card Payment Dispute,card payment dispute
688b4725f493d75d15e4d153,Card Payment Dispute,card payment dispute
688b4732e77268b120601157,Card Payment Dispute,card payment dispute
688b4afef6c37640f77b9cd2,Card Payment Dispute,card payment dispute
688b4d96639b066fbfc6406d,Card Payment Dispute,card payment dispute
688b4f83639b066fbfc64099,Card Payment Dispute,card payment dispute
688b4f83639b066fbfc64094,Card Payment Dispute,card payment dispute
688b5174639b066fbfc640b8,Card Payment Dispute,card payment dispute
688b5733639b066fbfc64139,Card Payment Dispute,card payment dispute
688b6674639b066fbfc64272,Card Payment Dispute,card payment dispute
688b1766aa83e8e75ab7642e,Cash Flow Issue,cash flow issue
688b1908aa83e8e75ab76453,Cash Flow Issue,cash flow issue
688b227c0110d1205b491b46,Cash Flow Issue,cash flow issue
688b37d8f493d75d15e4d034,Cash Flow Issue,cash flow issue
688b4611f493d75d15e4d13a,Cash Flow Issue,cash flow issue
688b4a48f493d75d15e4d18a,Cash Flow Issue,cash flow issue
688b5992639b066fbfc64162,Cash Flow Issue,cash flow issue
688b59a36d9b719c5b24e52f,Cash Flow Issue,cash flow issue
688b15ec0110d1205b491a5c,Cash Management Issue,cash management issue
688b17e6aa83e8e75ab76436,Cash Management Issue,cash management issue
688b19910110d1205b491aa3,Cash Management Issue,cash management issue
688b272d0110d1205b491ba5,Cash Management Issue,cash management issue
688b331cf493d75d15e4cfd3,Cash Management Issue,cash management issue
688b3d1bf493d75d15e4d092,Cash Management Issue,cash management issue
688b4bfef6c37640f77b9ce7,Cash Management Issue,cash management issue
688b5267639b066fbfc640d4,Cash Management Issue,cash management issue
688b676d639b066fbfc64285,Cash Management Issue,cash management issue
688b6862639b066fbfc6429e,Cash Management Issue,cash management issue
688b2662c831f0f99f2b76b6,Certificate Deposit Question,certificate deposit question
688b2b9aae6ebfc0404514e4,Certificate Deposit Question,certificate deposit question
688b3e2cf493d75d15e4d0a5,Certificate Deposit Question,certificate deposit question
688b3d1bf493d75d15e4d097,Certificate Deposit Question,certificate deposit question
688b46c1e77268b120601149,Certificate Deposit Question,certificate deposit question
688b4f83639b066fbfc64092,Certificate Deposit Question,certificate deposit question
688b51ef639b066fbfc640c6,Certificate Deposit Question,certificate deposit question
688b59a36d9b719c5b24e52b,Certificate Deposit Question,certificate deposit question
688b0e9d0110d1205b4919ce,Check Clearing Issue,check clearing issue
688b17e6aa83e8e75ab7643c,Check Clearing Issue,check clearing issue
688b1dc70110d1205b491af1,Check Clearing Issue,check clearing issue
688b2662c831f0f99f2b76b4,Check Clearing Issue,check clearing issue
688b2b9aae6ebfc0404514e0,Check Clearing Issue,check clearing issue
688b4f83639b066fbfc64090,Check Clearing Issue,check clearing issue
688b52de639b066fbfc640d8,Check Clearing Issue,check clearing issue
688b5452639b066fbfc640fc,Check Clearing Issue,check clearing issue
688b554e639b066fbfc64111,Check Clearing Issue,check clearing issue
688b5824639b066fbfc64146,Check Clearing Issue,check clearing issue
688b5a266d9b719c5b24e531,Check Clearing Issue,check clearing issue
688b5b7b639b066fbfc6418e,Check Clearing Issue,check clearing issue
688b61b3639b066fbfc64211,Check Clearing Issue,check clearing issue
688b18830110d1205b491a8b,Clearing House Problem,clearing house problem
688b18830110d1205b491a8e,Clearing House Problem,clearing house problem
688b199daa83e8e75ab76454,Clearing House Problem,clearing house problem
688b23f5c831f0f99f2b7680,Clearing House Problem,clearing house problem
688b2793c831f0f99f2b76c4,Clearing House Problem,clearing house problem
688b26aa0110d1205b491b9a,Clearing House Problem,clearing house problem
688b2d4ef493d75d15e4cf6b,Clearing House Problem,clearing house problem
688b2ee0f493d75d15e4cf8c,Clearing House Problem,clearing house problem
688b3c0af493d75d15e4d07e,Clearing House Problem,clearing house problem
688b3c0af493d75d15e4d084,Clearing House Problem,clearing house problem
688b3e2cf493d75d15e4d0a9,Clearing House Problem,clearing house problem
688b3da3f493d75d15e4d09f,Clearing House Problem,clearing house problem
688b55e4649d37998a47d218,Clearing House Problem,clearing house problem
688b5641639b066fbfc64123,Clearing House Problem,clearing house problem
688b5824639b066fbfc64148,Clearing House Problem,clearing house problem
688b5f4f639b066fbfc641e2,Clearing House Problem,clearing house problem
688b613c639b066fbfc64203,Clearing House Problem,clearing house problem
688b6323639b066fbfc6422e,Clearing House Problem,clearing house problem
688b66f2639b066fbfc6427a,Clearing House Problem,clearing house problem
688b12480110d1205b491a12,Client Categorization Update,client categorization update
688b190a0110d1205b491a94,Client Categorization Update,client categorization update
688b21f70110d1205b491b41,Client Categorization Update,client categorization update
688b23f5c831f0f99f2b7684,Client Categorization Update,client categorization update
688b26240110d1205b491b91,Client Categorization Update,client categorization update
688b331cf493d75d15e4cfd4,Client Categorization Update,client categorization update
688b3536f493d75d15e4cffb,Client Categorization Update,client categorization update
688b3536f493d75d15e4cffd,Client Categorization Update,client categorization update
688b3751f493d75d15e4d02a,Client Categorization Update,client categorization update
688b49c3f493d75d15e4d186,Client Categorization Update,client categorization update
688b535b639b066fbfc640e5,Client Categorization Update,client categorization update
688b52de639b066fbfc640da,Client Categorization Update,client categorization update
688b53d8639b066fbfc640f1,Client Categorization Update,client categorization update
688b58a36d9b719c5b24e517,Client Categorization Update,client categorization update
688b13570110d1205b491a2b,Commercial Paper Issue,commercial paper issue
688b18830110d1205b491a8a,Commercial Paper Issue,commercial paper issue
688b1b260110d1205b491abd,Commercial Paper Issue,commercial paper issue
688b2793c831f0f99f2b76c7,Commercial Paper Issue,commercial paper issue
688b38e6f493d75d15e4d042,Commercial Paper Issue,commercial paper issue
688b42f0f493d75d15e4d100,Commercial Paper Issue,commercial paper issue
688b49c3f493d75d15e4d184,Commercial Paper Issue,commercial paper issue
688b4d1e639b066fbfc6405e,Commercial Paper Issue,commercial paper issue
688b4d96639b066fbfc6406c,Commercial Paper Issue,commercial paper issue
688b4f09639b066fbfc6408b,Commercial Paper Issue,commercial paper issue
688b5d60639b066fbfc641bb,Commercial Paper Issue,commercial paper issue
688b5f4f639b066fbfc641e0,Commercial Paper Issue,commercial paper issue
688b113e0110d1205b4919ff,Complaint Resolution Request,complaint resolution request
688b18000110d1205b491a84,Complaint Resolution Request,complaint resolution request
688b1908aa83e8e75ab7644a,Complaint Resolution Request,complaint resolution request
688b1dc70110d1205b491aef,Complaint Resolution Request,complaint resolution request
688b20690110d1205b491b26,Complaint Resolution Request,complaint resolution request
688b23f5c831f0f99f2b7683,Complaint Resolution Request,complaint resolution request
688b25160110d1205b491b7c,Complaint Resolution Request,complaint resolution request
688b34aef493d75d15e4cff9,Complaint Resolution Request,complaint resolution request
688b42f0f493d75d15e4d107,Complaint Resolution Request,complaint resolution request
688b5641639b066fbfc6411f,Complaint Resolution Request,complaint resolution request
688b58a36d9b719c5b24e515,Complaint Resolution Request,complaint resolution request
688b1d420110d1205b491aeb,Compliance Certificate Request,compliance certificate request
688b2470c831f0f99f2b768e,Compliance Certificate Request,compliance certificate request
688b26aa0110d1205b491b9f,Compliance Certificate Request,compliance certificate request
688b3187f493d75d15e4cfb9,Compliance Certificate Request,compliance certificate request
688b33a2f493d75d15e4cfe3,Compliance Certificate Request,compliance certificate request
688b3c91f493d75d15e4d08b,Compliance Certificate Request,compliance certificate request
688b3a79f493d75d15e4d067,Compliance Certificate Request,compliance certificate request
688b49c3f493d75d15e4d181,Compliance Certificate Request,compliance certificate request
688b5992639b066fbfc64166,Compliance Certificate Request,compliance certificate request
688b61b3639b066fbfc6420d,Compliance Certificate Request,compliance certificate request
688b12cf0110d1205b491a1d,Compliance Issues,compliance issue
688b16f50110d1205b491a6d,Compliance Issues,compliance issue
688b16f50110d1205b491a71,Compliance Issues,compliance issue
688b2e5cf493d75d15e4cf82,Compliance Issues,compliance issue
688b2f64f493d75d15e4cf8e,Compliance Issues,compliance issue
688b3d1bf493d75d15e4d093,Compliance Issues,compliance issue
688b482ee77268b12060116c,Compliance Issues,compliance issue
688b5267639b066fbfc640d2,Compliance Issues,compliance issue
688b5ddd639b066fbfc641bc,Compliance Issues,compliance issue
688b676d639b066fbfc6428c,Compliance Issues,compliance issue
688b65fc639b066fbfc6426d,Compliance Issues,compliance issue
688b20690110d1205b491b25,Compliance Monitoring Alert,compliance monitor alert
688b28ee534cd77faa4e614e,Compliance Monitoring Alert,compliance monitor alert
688b37d8f493d75d15e4d032,Compliance Monitoring Alert,compliance monitor alert
688b3b82f493d75d15e4d072,Compliance Monitoring Alert,compliance monitor alert
688b3c0af493d75d15e4d085,Compliance Monitoring Alert,compliance monitor alert
688b3c91f493d75d15e4d088,Compliance Monitoring Alert,compliance monitor alert
688b40cef493d75d15e4d0df,Compliance Monitoring Alert,compliance monitor alert
688b4830f493d75d15e4d165,Compliance Monitoring Alert,compliance monitor alert
688b55e4649d37998a47d215,Compliance Monitoring Alert,compliance monitor alert
688b56ba639b066fbfc64127,Compliance Monitoring Alert,compliance monitor alert
688b5afe639b066fbfc64183,Compliance Monitoring Alert,compliance monitor alert
688b6323639b066fbfc64232,Compliance Monitoring Alert,compliance monitor alert
688b6584639b066fbfc6425d,Compliance Monitoring Alert,compliance monitor alert
688b11c20110d1205b491a0b,Consent Management Dispute,consent management dispute
688b13db0110d1205b491a37,Consent Management Dispute,consent management dispute
688b145c0110d1205b491a41,Consent Management Dispute,consent management dispute
688b177e0110d1205b491a79,Consent Management Dispute,consent management dispute
688b227c0110d1205b491b4b,Consent Management Dispute,consent management dispute
688b26aa0110d1205b491b98,Consent Management Dispute,consent management dispute
688b28ee534cd77faa4e6156,Consent Management Dispute,consent management dispute
688b38e6f493d75d15e4d043,Consent Management Dispute,consent management dispute
688b4375f493d75d15e4d111,Consent Management Dispute,consent management dispute
688b4732e77268b12060115a,Consent Management Dispute,consent management dispute
688b51ef639b066fbfc640c5,Consent Management Dispute,consent management dispute
688b53c5649d37998a47d1f0,Consent Management Dispute,consent management dispute
688b0f250110d1205b4919d9,Consent Withdrawal Notification,consent withdrawal notification
688b12480110d1205b491a10,Consent Withdrawal Notification,consent withdrawal notification
688b13db0110d1205b491a35,Consent Withdrawal Notification,consent withdrawal notification
688b16730110d1205b491a64,Consent Withdrawal Notification,consent withdrawal notification
688b16730110d1205b491a63,Consent Withdrawal Notification,consent withdrawal notification
688b17e6aa83e8e75ab76437,Consent Withdrawal Notification,consent withdrawal notification
688b21f70110d1205b491b3d,Consent Withdrawal Notification,consent withdrawal notification
688b24940110d1205b491b6e,Consent Withdrawal Notification,consent withdrawal notification
688b3292f493d75d15e4cfcc,Consent Withdrawal Notification,consent withdrawal notification
688b36c8f493d75d15e4d019,Consent Withdrawal Notification,consent withdrawal notification
688b4506f493d75d15e4d12a,Consent Withdrawal Notification,consent withdrawal notification
688b4732e77268b120601158,Consent Withdrawal Notification,consent withdrawal notification
688b4830f493d75d15e4d16b,Consent Withdrawal Notification,consent withdrawal notification
688b4ffd639b066fbfc6409c,Consent Withdrawal Notification,consent withdrawal notification
688b4e8d639b066fbfc64085,Consent Withdrawal Notification,consent withdrawal notification
688b51ef639b066fbfc640c8,Consent Withdrawal Notification,consent withdrawal notification
688b5c6f639b066fbfc6419e,Consent Withdrawal Notification,consent withdrawal notification
688b6416639b066fbfc6423f,Consent Withdrawal Notification,consent withdrawal notification
688b67e5639b066fbfc64295,Consent Withdrawal Notification,consent withdrawal notification
688b68dc639b066fbfc642a7,Consent Withdrawal Notification,consent withdrawal notification
688b13db0110d1205b491a31,Consulting Project Report,consult project report
688b190a0110d1205b491a9a,Consulting Project Report,consult project report
688b2a81ae6ebfc0404514d3,Consulting Project Report,consult project report
688b2b9aae6ebfc0404514e2,Consulting Project Report,consult project report
688b37d8f493d75d15e4d02d,Consulting Project Report,consult project report
688b3da3f493d75d15e4d09c,Consulting Project Report,consult project report
688b67e5639b066fbfc64296,Consulting Project Report,consult project report
688b6862639b066fbfc642a0,Consulting Project Report,consult project report
688b3c91f493d75d15e4d08e,Core Banking System,core banking system
688b3a79f493d75d15e4d065,Core Banking System,core banking system
688b3b82f493d75d15e4d07a,Core Banking System,core banking system
688b3eb3f493d75d15e4d0af,Core Banking System,core banking system
688b43faf493d75d15e4d114,Core Banking System,core banking system
688b469bf493d75d15e4d147,Core Banking System,core banking system
688b493df493d75d15e4d17e,Core Banking System,core banking system
688b5641639b066fbfc64122,Core Banking System,core banking system
688b57af639b066fbfc6413a,Core Banking System,core banking system
688b5733639b066fbfc64132,Core Banking System,core banking system
688b18000110d1205b491a86,Corporate Account Issue,corporate account issue
688b1cbc0110d1205b491ad9,Corporate Account Issue,corporate account issue
688b24940110d1205b491b70,Corporate Account Issue,corporate account issue
688b2ee0f493d75d15e4cf83,Corporate Account Issue,corporate account issue
688b39f5f493d75d15e4d058,Corporate Account Issue,corporate account issue
688b3f3af493d75d15e4d0bb,Corporate Account Issue,corporate account issue
688b40cef493d75d15e4d0db,Corporate Account Issue,corporate account issue
688b46c1e77268b12060114d,Corporate Account Issue,corporate account issue
688b56ba639b066fbfc6412b,Corporate Account Issue,corporate account issue
688b5ed0639b066fbfc641d8,Corporate Account Issue,corporate account issue
688b6862639b066fbfc642a1,Corporate Account Issue,corporate account issue
688b0f250110d1205b4919d8,Corporate Loan Inquiry,corporate loan inquiry
