keyphrase,document_id,has_embedding
api connectivity issue,688b54d1649d37998a47d201,True
api connectivity issue,688b56ba639b066fbfc6412e,True
api connectivity issue,688b5c6f639b066fbfc641a2,True
atm network problem,688b16730110d1205b491a67,True
atm network problem,688b18000110d1205b491a85,True
atm network problem,688b1a170110d1205b491aa6,True
atm network problem,688b23030110d1205b491b54,True
atm network problem,688b2f64f493d75d15e4cf96,True
atm network problem,688b40cef493d75d15e4d0d6,True
atm network problem,688b43faf493d75d15e4d113,True
atm network problem,688b61b3639b066fbfc6420f,True
atm network problem,688b67e5639b066fbfc64294,True
account access error,688b16f50110d1205b491a6c,True
account access error,688b1a170110d1205b491aac,True
account access error,688b1bad0110d1205b491acc,True
account access error,688b23f5c831f0f99f2b767f,True
account access error,688b25160110d1205b491b79,True
account access error,688b24940110d1205b491b77,True
account access error,688b25160110d1205b491b78,True
account access error,688b272d0110d1205b491ba1,True
account access error,688b28ee534cd77faa4e6152,True
account access error,688b2c3ef493d75d15e4cf54,True
account access error,688b34aef493d75d15e4cff3,True
account access error,688b3536f493d75d15e4d003,True
account access error,688b3afdf493d75d15e4d071,True
account access error,688b396ef493d75d15e4d04a,True
account access error,688b41e2f493d75d15e4d0ed,True
account access error,688b43faf493d75d15e4d119,True
account access error,688b47aee77268b120601165,True
account access error,688b55c9639b066fbfc64118,True
account access error,688b5733639b066fbfc64136,True
account opening issue,688b0f250110d1205b4919db,True
account opening issue,688b10310110d1205b4919ef,True
account opening issue,688b1b260110d1205b491abe,True
account opening issue,688b20f00110d1205b491b2d,True
account opening issue,688b2702c831f0f99f2b76c1,True
account opening issue,688b3079f493d75d15e4cfa7,True
account opening issue,688b3427f493d75d15e4cff0,True
account opening issue,688b37d8f493d75d15e4d031,True
account opening issue,688b3c0af493d75d15e4d080,True
account opening issue,688b415af493d75d15e4d0e9,True
account opening issue,688b469bf493d75d15e4d14b,True
account opening issue,688b48b5f493d75d15e4d16e,True
account opening issue,688b48b5f493d75d15e4d175,True
account opening issue,688b4ffd639b066fbfc6409f,True
account opening issue,688b5919639b066fbfc6415e,True
account opening issue,688b5e56639b066fbfc641cf,True
account opening issue,688b6584639b066fbfc64263,True
account opening issue,688b676d639b066fbfc64287,True
approval require,688b0fab0110d1205b4919de,True
approval require,688b13570110d1205b491a28,True
approval require,688b199daa83e8e75ab76456,True
approval require,688b1f5d0110d1205b491b0b,True
approval require,688b1fe00110d1205b491b16,True
approval require,688b227c0110d1205b491b49,True
approval require,688b28380110d1205b491bb8,True
approval require,688b2ff2f493d75d15e4cf9d,True
approval require,688b320cf493d75d15e4cfc8,True
approval require,688b5afe639b066fbfc64189,True
approval require,688b6049639b066fbfc641f4,True
approval require,688b6416639b066fbfc64241,True
asset management issue,688b11c20110d1205b491a0e,True
asset management issue,688b1908aa83e8e75ab76450,True
asset management issue,688b2b0cae6ebfc0404514de,True
asset management issue,688b4506f493d75d15e4d129,True
asset management issue,688b55c9639b066fbfc64116,True
asset management issue,688b60c5639b066fbfc641fc,True
asset management issue,688b6323639b066fbfc6422f,True
audit firm communication,688b14e40110d1205b491a47,True
audit firm communication,688b190a0110d1205b491a96,True
audit firm communication,688b20690110d1205b491b21,True
audit firm communication,688b2e5cf493d75d15e4cf7a,True
audit firm communication,688b2dd7f493d75d15e4cf72,True
audit firm communication,688b3da3f493d75d15e4d09e,True
audit firm communication,688b45c3e77268b12060113e,True
audit firm communication,688b51ef639b066fbfc640c3,True
audit firm communication,688b6584639b066fbfc6425f,True
audit trail need,688b17e6aa83e8e75ab76439,True
audit trail need,688b1f5d0110d1205b491b11,True
audit trail need,688b1e500110d1205b491aff,True
audit trail need,688b24f4c831f0f99f2b7699,True
audit trail need,688b2b0cae6ebfc0404514dc,True
audit trail need,688b415af493d75d15e4d0e3,True
audit trail need,688b4e8d639b066fbfc64080,True
audit trail need,688b5824639b066fbfc6414a,True
audit trail need,688b57af639b066fbfc6413e,True
audit trail need,688b5ed0639b066fbfc641d2,True
audit trail need,688b6049639b066fbfc641f5,True
authentication problem report,688b1873aa83e8e75ab76446,True
authentication problem report,688b2577c831f0f99f2b76a4,True
authentication problem report,688b28380110d1205b491bb9,True
authentication problem report,688b3afdf493d75d15e4d069,True
authentication problem report,688b3da3f493d75d15e4d09a,True
authentication problem report,688b4732e77268b120601155,True
authentication problem report,688b49c3f493d75d15e4d183,True
authentication problem report,688b4b7ef6c37640f77b9ce0,True
authentication problem report,688b4ffd639b066fbfc640a0,True
authentication problem report,688b535b639b066fbfc640e9,True
authentication problem report,688b5bf2639b066fbfc6419b,True
balance inquiry problem,688b1a170110d1205b491aa8,True
balance inquiry problem,688b3427f493d75d15e4cfea,True
balance inquiry problem,688b4506f493d75d15e4d12c,True
balance inquiry problem,688b554e639b066fbfc6410f,True
balance inquiry problem,688b589f639b066fbfc64153,True
balance inquiry problem,688b5b7b639b066fbfc64193,True
balance inquiry problem,688b6231639b066fbfc64218,True
balance inquiry problem,688b65fc639b066fbfc6426e,True
basel iii requirement,688b2cc6f493d75d15e4cf62,True
basel iii requirement,688b2b9aae6ebfc0404514e5,True
basel iii requirement,688b331cf493d75d15e4cfdb,True
basel iii requirement,688b35bbf493d75d15e4d00d,True
basel iii requirement,688b469bf493d75d15e4d14c,True
basel iii requirement,688b535b639b066fbfc640e8,True
basel iii requirement,688b59256d9b719c5b24e526,True
basel iii requirement,688b5a0a639b066fbfc64171,True
basel iii requirement,688b650b639b066fbfc64258,True
basel iii requirement,688b676d639b066fbfc64288,True
basel iii requirement,688b69cd639b066fbfc642b6,True
beneficial ownership declaration,688b16730110d1205b491a60,True
beneficial ownership declaration,688b1b260110d1205b491ac0,True
beneficial ownership declaration,688b27b40110d1205b491baa,True
beneficial ownership declaration,688b27b40110d1205b491bb2,True
beneficial ownership declaration,688b46c1e77268b12060114b,True
beneficial ownership declaration,688b4bfef6c37640f77b9ce4,True
beneficial ownership declaration,688b4f83639b066fbfc64095,True
beneficial ownership declaration,688b5aaf6d9b719c5b24e53b,True
beneficiary bank unavailable,688b16730110d1205b491a65,True
beneficiary bank unavailable,688b1dc70110d1205b491aec,True
beneficiary bank unavailable,688b259b0110d1205b491b84,True
beneficiary bank unavailable,688b2d4ef493d75d15e4cf6c,True
beneficiary bank unavailable,688b6674639b066fbfc64274,True
good execution report,688b15ec0110d1205b491a56,True
good execution report,688b19910110d1205b491aa0,True
good execution report,688b1bad0110d1205b491ac9,True
good execution report,688b20690110d1205b491b24,True
good execution report,688b2470c831f0f99f2b7691,True
good execution report,688b23f5c831f0f99f2b7681,True
good execution report,688b24940110d1205b491b75,True
good execution report,688b33a2f493d75d15e4cfe0,True
good execution report,688b38e6f493d75d15e4d047,True
good execution report,688b3b82f493d75d15e4d079,True
good execution report,688b4830f493d75d15e4d163,True
good execution report,688b5267639b066fbfc640d1,True
good execution report,688b69cd639b066fbfc642b8,True
bond trading problem,688b10310110d1205b4919e9,True
bond trading problem,688b20690110d1205b491b1f,True
bond trading problem,688b2793c831f0f99f2b76c3,True
bond trading problem,688b3100f493d75d15e4cfaf,True
bond trading problem,688b4b7ef6c37640f77b9cdf,True
bond trading problem,688b589f639b066fbfc64152,True
bond trading problem,688b648f639b066fbfc6424d,True
bond trading problem,688b6584639b066fbfc64260,True
branch service complaint,688b1b260110d1205b491ac1,True
branch service complaint,688b1d420110d1205b491ae9,True
branch service complaint,688b1bad0110d1205b491aca,True
branch service complaint,688b1e500110d1205b491af9,True
branch service complaint,688b45c3e77268b120601139,True
branch service complaint,688b507a639b066fbfc640a5,True
crs report question,688b156c0110d1205b491a51,True
crs report question,688b1f5d0110d1205b491b0e,True
crs report question,688b1fe00110d1205b491b14,True
crs report question,688b26240110d1205b491b8d,True
crs report question,688b2b0cae6ebfc0404514da,True
crs report question,688b3afdf493d75d15e4d06c,True
crs report question,688b3b82f493d75d15e4d074,True
crs report question,688b415af493d75d15e4d0e4,True
crs report question,688b43faf493d75d15e4d116,True
crs report question,688b46c1e77268b120601150,True
crs report question,688b4732e77268b120601153,True
crs report question,688b5afe639b066fbfc64188,True
crs report question,688b5fcb639b066fbfc641e7,True
crs report question,688b62a8639b066fbfc64223,True
crs report question,688b639c639b066fbfc64236,True
crs report question,688b650b639b066fbfc64257,True
crs report question,688b648f639b066fbfc6424c,True
crs report question,688b65fc639b066fbfc64269,True
crs report question,688b69cd639b066fbfc642bd,True
card network issue,688b13db0110d1205b491a2e,True
card network issue,688b16730110d1205b491a69,True
card network issue,688b1766aa83e8e75ab76433,True
card network issue,688b259b0110d1205b491b83,True
card network issue,688b2dd7f493d75d15e4cf78,True
card network issue,688b320cf493d75d15e4cfc0,True
card network issue,688b3a79f493d75d15e4d05e,True
card network issue,688b3a79f493d75d15e4d064,True
card network issue,688b4375f493d75d15e4d10c,True
card network issue,688b458bf493d75d15e4d137,True
card network issue,688b554e639b066fbfc64110,True
card network issue,688b58a36d9b719c5b24e513,True
card network issue,688b650b639b066fbfc64259,True
card payment dispute,688b1cbc0110d1205b491ae0,True
card payment dispute,688b21f70110d1205b491b44,True
card payment dispute,688b2b0cae6ebfc0404514d9,True
card payment dispute,688b28380110d1205b491bb4,True
card payment dispute,688b2a81ae6ebfc0404514cf,True
card payment dispute,688b4725f493d75d15e4d153,True
card payment dispute,688b4732e77268b120601157,True
card payment dispute,688b4afef6c37640f77b9cd2,True
card payment dispute,688b4d96639b066fbfc6406d,True
card payment dispute,688b4f83639b066fbfc64099,True
card payment dispute,688b4f83639b066fbfc64094,True
card payment dispute,688b5174639b066fbfc640b8,True
card payment dispute,688b5733639b066fbfc64139,True
card payment dispute,688b6674639b066fbfc64272,True
cash flow issue,688b1766aa83e8e75ab7642e,True
cash flow issue,688b1908aa83e8e75ab76453,True
cash flow issue,688b227c0110d1205b491b46,True
cash flow issue,688b37d8f493d75d15e4d034,True
cash flow issue,688b4611f493d75d15e4d13a,True
cash flow issue,688b4a48f493d75d15e4d18a,True
cash flow issue,688b5992639b066fbfc64162,True
cash flow issue,688b59a36d9b719c5b24e52f,True
cash management issue,688b15ec0110d1205b491a5c,True
cash management issue,688b17e6aa83e8e75ab76436,True
cash management issue,688b19910110d1205b491aa3,True
cash management issue,688b272d0110d1205b491ba5,True
cash management issue,688b331cf493d75d15e4cfd3,True
cash management issue,688b3d1bf493d75d15e4d092,True
cash management issue,688b4bfef6c37640f77b9ce7,True
cash management issue,688b5267639b066fbfc640d4,True
cash management issue,688b676d639b066fbfc64285,True
cash management issue,688b6862639b066fbfc6429e,True
certificate deposit question,688b2662c831f0f99f2b76b6,True
certificate deposit question,688b2b9aae6ebfc0404514e4,True
certificate deposit question,688b3e2cf493d75d15e4d0a5,True
certificate deposit question,688b3d1bf493d75d15e4d097,True
certificate deposit question,688b46c1e77268b120601149,True
certificate deposit question,688b4f83639b066fbfc64092,True
certificate deposit question,688b51ef639b066fbfc640c6,True
certificate deposit question,688b59a36d9b719c5b24e52b,True
check clearing issue,688b0e9d0110d1205b4919ce,True
check clearing issue,688b17e6aa83e8e75ab7643c,True
check clearing issue,688b1dc70110d1205b491af1,True
check clearing issue,688b2662c831f0f99f2b76b4,True
check clearing issue,688b2b9aae6ebfc0404514e0,True
check clearing issue,688b4f83639b066fbfc64090,True
check clearing issue,688b52de639b066fbfc640d8,True
check clearing issue,688b5452639b066fbfc640fc,True
check clearing issue,688b554e639b066fbfc64111,True
check clearing issue,688b5824639b066fbfc64146,True
check clearing issue,688b5a266d9b719c5b24e531,True
check clearing issue,688b5b7b639b066fbfc6418e,True
check clearing issue,688b61b3639b066fbfc64211,True
clearing house problem,688b18830110d1205b491a8b,True
clearing house problem,688b18830110d1205b491a8e,True
clearing house problem,688b199daa83e8e75ab76454,True
clearing house problem,688b23f5c831f0f99f2b7680,True
clearing house problem,688b2793c831f0f99f2b76c4,True
clearing house problem,688b26aa0110d1205b491b9a,True
clearing house problem,688b2d4ef493d75d15e4cf6b,True
clearing house problem,688b2ee0f493d75d15e4cf8c,True
clearing house problem,688b3c0af493d75d15e4d07e,True
clearing house problem,688b3c0af493d75d15e4d084,True
clearing house problem,688b3e2cf493d75d15e4d0a9,True
clearing house problem,688b3da3f493d75d15e4d09f,True
clearing house problem,688b55e4649d37998a47d218,True
clearing house problem,688b5641639b066fbfc64123,True
clearing house problem,688b5824639b066fbfc64148,True
clearing house problem,688b5f4f639b066fbfc641e2,True
clearing house problem,688b613c639b066fbfc64203,True
clearing house problem,688b6323639b066fbfc6422e,True
clearing house problem,688b66f2639b066fbfc6427a,True
client categorization update,688b12480110d1205b491a12,True
client categorization update,688b190a0110d1205b491a94,True
client categorization update,688b21f70110d1205b491b41,True
client categorization update,688b23f5c831f0f99f2b7684,True
client categorization update,688b26240110d1205b491b91,True
client categorization update,688b331cf493d75d15e4cfd4,True
client categorization update,688b3536f493d75d15e4cffb,True
client categorization update,688b3536f493d75d15e4cffd,True
client categorization update,688b3751f493d75d15e4d02a,True
client categorization update,688b49c3f493d75d15e4d186,True
client categorization update,688b535b639b066fbfc640e5,True
client categorization update,688b52de639b066fbfc640da,True
client categorization update,688b53d8639b066fbfc640f1,True
client categorization update,688b58a36d9b719c5b24e517,True
commercial paper issue,688b13570110d1205b491a2b,True
commercial paper issue,688b18830110d1205b491a8a,True
commercial paper issue,688b1b260110d1205b491abd,True
commercial paper issue,688b2793c831f0f99f2b76c7,True
commercial paper issue,688b38e6f493d75d15e4d042,True
commercial paper issue,688b42f0f493d75d15e4d100,True
commercial paper issue,688b49c3f493d75d15e4d184,True
commercial paper issue,688b4d1e639b066fbfc6405e,True
commercial paper issue,688b4d96639b066fbfc6406c,True
commercial paper issue,688b4f09639b066fbfc6408b,True
commercial paper issue,688b5d60639b066fbfc641bb,True
commercial paper issue,688b5f4f639b066fbfc641e0,True
complaint resolution request,688b113e0110d1205b4919ff,True
complaint resolution request,688b18000110d1205b491a84,True
complaint resolution request,688b1908aa83e8e75ab7644a,True
complaint resolution request,688b1dc70110d1205b491aef,True
complaint resolution request,688b20690110d1205b491b26,True
complaint resolution request,688b23f5c831f0f99f2b7683,True
complaint resolution request,688b25160110d1205b491b7c,True
complaint resolution request,688b34aef493d75d15e4cff9,True
complaint resolution request,688b42f0f493d75d15e4d107,True
complaint resolution request,688b5641639b066fbfc6411f,True
complaint resolution request,688b58a36d9b719c5b24e515,True
compliance certificate request,688b1d420110d1205b491aeb,True
compliance certificate request,688b2470c831f0f99f2b768e,True
compliance certificate request,688b26aa0110d1205b491b9f,True
compliance certificate request,688b3187f493d75d15e4cfb9,True
compliance certificate request,688b33a2f493d75d15e4cfe3,True
compliance certificate request,688b3c91f493d75d15e4d08b,True
compliance certificate request,688b3a79f493d75d15e4d067,True
compliance certificate request,688b49c3f493d75d15e4d181,True
compliance certificate request,688b5992639b066fbfc64166,True
compliance certificate request,688b61b3639b066fbfc6420d,True
compliance issue,688b12cf0110d1205b491a1d,True
compliance issue,688b16f50110d1205b491a6d,True
compliance issue,688b16f50110d1205b491a71,True
compliance issue,688b2e5cf493d75d15e4cf82,True
compliance issue,688b2f64f493d75d15e4cf8e,True
compliance issue,688b3d1bf493d75d15e4d093,True
compliance issue,688b482ee77268b12060116c,True
compliance issue,688b5267639b066fbfc640d2,True
compliance issue,688b5ddd639b066fbfc641bc,True
compliance issue,688b676d639b066fbfc6428c,True
compliance issue,688b65fc639b066fbfc6426d,True
compliance monitor alert,688b20690110d1205b491b25,True
compliance monitor alert,688b28ee534cd77faa4e614e,True
compliance monitor alert,688b37d8f493d75d15e4d032,True
compliance monitor alert,688b3b82f493d75d15e4d072,True
compliance monitor alert,688b3c0af493d75d15e4d085,True
compliance monitor alert,688b3c91f493d75d15e4d088,True
compliance monitor alert,688b40cef493d75d15e4d0df,True
compliance monitor alert,688b4830f493d75d15e4d165,True
compliance monitor alert,688b55e4649d37998a47d215,True
compliance monitor alert,688b56ba639b066fbfc64127,True
compliance monitor alert,688b5afe639b066fbfc64183,True
compliance monitor alert,688b6323639b066fbfc64232,True
compliance monitor alert,688b6584639b066fbfc6425d,True
consent management dispute,688b11c20110d1205b491a0b,True
consent management dispute,688b13db0110d1205b491a37,True
consent management dispute,688b145c0110d1205b491a41,True
consent management dispute,688b177e0110d1205b491a79,True
consent management dispute,688b227c0110d1205b491b4b,True
consent management dispute,688b26aa0110d1205b491b98,True
consent management dispute,688b28ee534cd77faa4e6156,True
consent management dispute,688b38e6f493d75d15e4d043,True
consent management dispute,688b4375f493d75d15e4d111,True
consent management dispute,688b4732e77268b12060115a,True
consent management dispute,688b51ef639b066fbfc640c5,True
consent management dispute,688b53c5649d37998a47d1f0,True
consent withdrawal notification,688b0f250110d1205b4919d9,True
consent withdrawal notification,688b12480110d1205b491a10,True
consent withdrawal notification,688b13db0110d1205b491a35,True
consent withdrawal notification,688b16730110d1205b491a64,True
consent withdrawal notification,688b16730110d1205b491a63,True
consent withdrawal notification,688b17e6aa83e8e75ab76437,True
consent withdrawal notification,688b21f70110d1205b491b3d,True
consent withdrawal notification,688b24940110d1205b491b6e,True
consent withdrawal notification,688b3292f493d75d15e4cfcc,True
consent withdrawal notification,688b36c8f493d75d15e4d019,True
consent withdrawal notification,688b4506f493d75d15e4d12a,True
consent withdrawal notification,688b4732e77268b120601158,True
consent withdrawal notification,688b4830f493d75d15e4d16b,True
consent withdrawal notification,688b4ffd639b066fbfc6409c,True
consent withdrawal notification,688b4e8d639b066fbfc64085,True
consent withdrawal notification,688b51ef639b066fbfc640c8,True
consent withdrawal notification,688b5c6f639b066fbfc6419e,True
consent withdrawal notification,688b6416639b066fbfc6423f,True
consent withdrawal notification,688b67e5639b066fbfc64295,True
consent withdrawal notification,688b68dc639b066fbfc642a7,True
consult project report,688b13db0110d1205b491a31,True
consult project report,688b190a0110d1205b491a9a,True
consult project report,688b2a81ae6ebfc0404514d3,True
consult project report,688b2b9aae6ebfc0404514e2,True
consult project report,688b37d8f493d75d15e4d02d,True
consult project report,688b3da3f493d75d15e4d09c,True
consult project report,688b67e5639b066fbfc64296,True
consult project report,688b6862639b066fbfc642a0,True
core banking system,688b3c91f493d75d15e4d08e,True
core banking system,688b3a79f493d75d15e4d065,True
core banking system,688b3b82f493d75d15e4d07a,True
core banking system,688b3eb3f493d75d15e4d0af,True
core banking system,688b43faf493d75d15e4d114,True
core banking system,688b469bf493d75d15e4d147,True
core banking system,688b493df493d75d15e4d17e,True
core banking system,688b5641639b066fbfc64122,True
core banking system,688b57af639b066fbfc6413a,True
core banking system,688b5733639b066fbfc64132,True
corporate account issue,688b18000110d1205b491a86,True
corporate account issue,688b1cbc0110d1205b491ad9,True
corporate account issue,688b24940110d1205b491b70,True
corporate account issue,688b2ee0f493d75d15e4cf83,True
corporate account issue,688b39f5f493d75d15e4d058,True
corporate account issue,688b3f3af493d75d15e4d0bb,True
corporate account issue,688b40cef493d75d15e4d0db,True
corporate account issue,688b46c1e77268b12060114d,True
corporate account issue,688b56ba639b066fbfc6412b,True
corporate account issue,688b5ed0639b066fbfc641d8,True
corporate account issue,688b6862639b066fbfc642a1,True
corporate loan inquiry,688b0f250110d1205b4919d8,True
corporate loan inquiry,688b199daa83e8e75ab76455,True
corporate loan inquiry,688b1e500110d1205b491af8,True
corporate loan inquiry,688b1fe00110d1205b491b17,True
corporate loan inquiry,688b21720110d1205b491b38,True
corporate loan inquiry,688b2e5cf493d75d15e4cf7c,True
corporate loan inquiry,688b3c91f493d75d15e4d08c,True
corporate loan inquiry,688b48b5f493d75d15e4d171,True
corporate loan inquiry,688b493df493d75d15e4d17b,True
corporate loan inquiry,688b4a48f493d75d15e4d18c,True
corporate loan inquiry,688b4d1e639b066fbfc64066,True
covenant breach alert,688b0f250110d1205b4919d6,True
covenant breach alert,688b1766aa83e8e75ab7642f,True
covenant breach alert,688b177e0110d1205b491a7c,True
covenant breach alert,688b18830110d1205b491a89,True
covenant breach alert,688b3643f493d75d15e4d014,True
covenant breach alert,688b4732e77268b120601156,True
covenant breach alert,688b47aee77268b12060115f,True
covenant breach alert,688b482ee77268b12060116b,True
covenant breach alert,688b507a639b066fbfc640aa,True
covenant breach alert,688b544b649d37998a47d1fa,True
covenant breach alert,688b5919639b066fbfc6415f,True
covenant breach alert,688b5b7b639b066fbfc6418f,True
covenant breach alert,688b5ed0639b066fbfc641d4,True
covenant breach alert,688b5d60639b066fbfc641ba,True
covenant breach alert,688b5ddd639b066fbfc641be,True
covenant breach alert,688b6231639b066fbfc6421d,True
covenant compliance question,688b15ec0110d1205b491a58,True
covenant compliance question,688b1766aa83e8e75ab7642d,True
covenant compliance question,688b1a170110d1205b491aa9,True
covenant compliance question,688b1f5d0110d1205b491b0f,True
covenant compliance question,688b1dc70110d1205b491af0,True
covenant compliance question,688b1e500110d1205b491af7,True
covenant compliance question,688b227c0110d1205b491b4f,True
covenant compliance question,688b23030110d1205b491b56,True
covenant compliance question,688b2cc6f493d75d15e4cf5f,True
covenant compliance question,688b3292f493d75d15e4cfd0,True
covenant compliance question,688b3c91f493d75d15e4d089,True
covenant compliance question,688b3da3f493d75d15e4d0a3,True
covenant compliance question,688b3f3af493d75d15e4d0c1,True
covenant compliance question,688b41e2f493d75d15e4d0f3,True
covenant compliance question,688b4375f493d75d15e4d109,True
covenant compliance question,688b4375f493d75d15e4d10f,True
covenant compliance question,688b4bfef6c37640f77b9ce3,True
covenant compliance question,688b4d1e639b066fbfc64065,True
covenant compliance question,688b4d1e639b066fbfc64063,True
covenant compliance question,688b62a8639b066fbfc64222,True
credit facility question,688b23030110d1205b491b52,True
credit facility question,688b25160110d1205b491b7a,True
credit facility question,688b24f4c831f0f99f2b7692,True
credit facility question,688b2ee0f493d75d15e4cf8a,True
credit facility question,688b4afef6c37640f77b9ccf,True
credit facility question,688b5c6f639b066fbfc641a7,True
credit facility question,688b5e56639b066fbfc641c6,True
credit facility question,688b5ddd639b066fbfc641c0,True
credit facility question,688b6584639b066fbfc6425e,True
credit line utilization,688b0e9d0110d1205b4919cc,True
credit line utilization,688b11c20110d1205b491a0a,True
credit line utilization,688b13570110d1205b491a25,True
credit line utilization,688b1b260110d1205b491aba,True
credit line utilization,688b1cbc0110d1205b491add,True
credit line utilization,688b259b0110d1205b491b86,True
credit line utilization,688b3100f493d75d15e4cfac,True
credit line utilization,688b331cf493d75d15e4cfd6,True
credit line utilization,688b3187f493d75d15e4cfb8,True
credit line utilization,688b3e2cf493d75d15e4d0a4,True
credit line utilization,688b3eb3f493d75d15e4d0b0,True
credit line utilization,688b42f0f493d75d15e4d101,True
credit line utilization,688b4725f493d75d15e4d156,True
credit line utilization,688b4732e77268b120601154,True
credit line utilization,688b4d1e639b066fbfc64061,True
credit line utilization,688b544b649d37998a47d1f9,True
credit line utilization,688b589f639b066fbfc6414f,True
credit line utilization,688b5a86639b066fbfc64177,True
credit line utilization,688b66f2639b066fbfc6427c,True
cross border regulatory question,688b12cf0110d1205b491a22,True
cross border regulatory question,688b34aef493d75d15e4cff8,True
cross border regulatory question,688b40cef493d75d15e4d0d9,True
cross border regulatory question,688b47aaf493d75d15e4d161,True
cross border regulatory question,688b47aee77268b12060115e,True
cross border regulatory question,688b5c6f639b066fbfc641a0,True
cross border regulatory question,688b5e56639b066fbfc641ca,True
cross border transfer problem,688b0f250110d1205b4919d4,True
cross border transfer problem,688b13570110d1205b491a2c,True
cross border transfer problem,688b156c0110d1205b491a4f,True
cross border transfer problem,688b1873aa83e8e75ab76441,True
cross border transfer problem,688b20f00110d1205b491b30,True
cross border transfer problem,688b2662c831f0f99f2b76b3,True
cross border transfer problem,688b2793c831f0f99f2b76c9,True
cross border transfer problem,688b2ee0f493d75d15e4cf85,True
cross border transfer problem,688b3100f493d75d15e4cfab,True
cross border transfer problem,688b2f64f493d75d15e4cf93,True
cross border transfer problem,688b34aef493d75d15e4cff4,True
cross border transfer problem,688b396ef493d75d15e4d050,True
cross border transfer problem,688b4268f493d75d15e4d0fb,True
cross border transfer problem,688b4b7ef6c37640f77b9cde,True
cross border transfer problem,688b535b639b066fbfc640e1,True
cross border transfer problem,688b5bf2639b066fbfc64199,True
cross border transfer problem,688b5c6f639b066fbfc641a3,True
custody service problem,688b12480110d1205b491a19,True
custody service problem,688b13570110d1205b491a26,True
custody service problem,688b177e0110d1205b491a77,True
custody service problem,688b1a9e0110d1205b491ab6,True
custody service problem,688b1b260110d1205b491abb,True
custody service problem,688b21720110d1205b491b39,True
custody service problem,688b2577c831f0f99f2b769c,True
custody service problem,688b3a79f493d75d15e4d061,True
custody service problem,688b4268f493d75d15e4d0f4,True
custody service problem,688b458bf493d75d15e4d133,True
custody service problem,688b4611f493d75d15e4d140,True
custody service problem,688b5267639b066fbfc640d3,True
custody service problem,688b6323639b066fbfc6422c,True
custody service problem,688b639c639b066fbfc64234,True
customer feedback report,688b10b80110d1205b4919f7,True
customer feedback report,688b3da3f493d75d15e4d09d,True
customer feedback report,688b4e8d639b066fbfc6407c,True
customer feedback report,688b5a0a639b066fbfc6416f,True
customer service escalation,688b18830110d1205b491a88,True
customer service escalation,688b1a9e0110d1205b491ab7,True
customer service escalation,688b1cbc0110d1205b491adf,True
customer service escalation,688b2dd7f493d75d15e4cf76,True
customer service escalation,688b3292f493d75d15e4cfd1,True
customer service escalation,688b3643f493d75d15e4d015,True
customer service escalation,688b38e6f493d75d15e4d049,True
customer service escalation,688b3861f493d75d15e4d03c,True
customer service escalation,688b39f5f493d75d15e4d05b,True
customer service escalation,688b3f3af493d75d15e4d0ba,True
customer service escalation,688b3eb3f493d75d15e4d0b1,True
customer service escalation,688b458bf493d75d15e4d139,True
customer service escalation,688b535b639b066fbfc640e3,True
customer service escalation,688b5641639b066fbfc6411e,True
customer service escalation,688b6323639b066fbfc64231,True
customer service escalation,688b6416639b066fbfc64247,True
cybersecurity incident report,688b23f5c831f0f99f2b7687,True
