cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
9,"['suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious mobile login', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'unusual login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity', 'suspicious login activity']",Cluster 9,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
10,"['billpay module crash', 'bill pay alignment', 'bill payment failure', 'bill payment failure', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay ui', 'bill pay alignment', 'bill pay alignment', 'bill pay ui']",Cluster 10,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
11,"['brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack']",Cluster 11,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
12,"['fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent transfer attempt', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer']",Cluster 12,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
13,"['fraudulent transaction alert', 'fraudulent transaction alert', 'high risk transaction', 'fraudulent transaction alert']",Cluster 13,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
14,"['exchange online outage', 'exchange online delay', 'exchange online outage', 'exchange online outage', 'exchange online outage', 'exchange online outage']",Cluster 14,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
15,"['outlook signature display', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server downtime', 'exchange server performance', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server performance', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server failure', 'exchange server offline', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server cpu', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server downtime', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server downtime', 'exchange server outage', 'exchange server outage', 'exchange server queue', 'exchange server outage', 'exchange server failure', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server downtime', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange server outage', 'exchange email delay']",Cluster 15,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
16,"['report generation failure', 'report server failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report server failure', 'report generation failure', 'report generation failure', 'report generation failure', 'fedline connection error', 'report generation failure', 'reconciliation report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'hard bounce analysis', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'daily report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'reconciliation report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'transaction report discrepancy', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'reconciliation report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure']",Cluster 16,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
17,"['verbose logging issue', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'stage backup failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'archive backup failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'backup job failure']",Cluster 17,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
18,"['ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'delay ach payment', 'delay ach payment', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach processing timeout', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment stall', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment stall', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay']",Cluster 18,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
19,"['suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt']",Cluster 19,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
20,"['fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt']",Cluster 20,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
21,"['account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font']",Cluster 21,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
22,"['account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation']",Cluster 22,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
23,"['nickname display error', 'account nickname alignment', 'nickname truncation', 'account nickname display', 'account nickname alignment', 'account nickname alignment', 'account nickname display', 'nickname truncation', 'account nickname alignment', 'account nickname display', 'account nickname alignment', 'account nickname display', 'account nickname alignment', 'account nickname display', 'account nickname display', 'account nickname alignment', 'account nickname alignment', 'nickname truncation', 'account nickname display']",Cluster 23,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
24,"['branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch router cpu', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network connectivity', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network connectivity', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency']",Cluster 24,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
25,"['mpls circuit latency', 'mpls circuit failure', 'mpls circuit latency', 'mpls connection drop', 'mpls circuit latency', 'mpls circuit latency', 'mpls circuit latency', 'mpls circuit latency', 'mpls circuit latency', 'mpls network latency', 'mpls circuit latency', 'mpls circuit failure', 'mpls network latency', 'mpls link failure', 'mpls connection failure']",Cluster 25,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
26,"['mobile balance discrepancy', 'mobile balance discrepancy', 'mobile balance discrepancy', 'mobile bill pay failure', 'mobile deposit quality', 'mobile balance discrepancy', 'mobile deposit crash', 'mobile balance discrepancy']",Cluster 26,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
27,"['mobile app alignment', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app delay', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash']",Cluster 27,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
28,"['phishe email threat', 'phishe email detection', 'phishe email spike', 'phishe email threat', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email threat']",Cluster 28,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
29,"['slow report generation', 'slow query performance', 'slow query performance', 'slow query performance', 'slow query performance', 'slow query performance']",Cluster 29,umap_1_hdbscan_1,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
