cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
9,"['fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent transaction alert', 'fraudulent transaction alert', 'fraudulent transfer attempt', 'fraudulent wire transfer', 'fraudulent wire transfer', 'high risk transaction', 'fraudulent wire transfer', 'fraudulent transaction alert']",Cluster 9,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
10,"['exchange online outage', 'exchange online delay', 'exchange online outage', 'exchange online outage', 'exchange online outage', 'exchange online outage']",Cluster 10,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
11,"['account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font']",Cluster 11,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
12,"['payee alignment', 'payee button alignment', 'payee alignment', 'payee button alignment', 'payee font', 'payee button alignment', 'payee alignment']",Cluster 12,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
13,"['report generation failure', 'report server failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report server failure', 'report generation failure', 'report generation failure', 'report generation failure', 'fedline connection error', 'report generation failure', 'reconciliation report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'hard bounce analysis', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'daily report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'reconciliation report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'transaction report discrepancy', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'reconciliation report failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure', 'report generation failure']",Cluster 13,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
14,"['billpay module crash', 'bill pay alignment', 'bill payment failure', 'bill payment failure', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay ui', 'bill pay alignment', 'bill pay alignment', 'bill pay ui']",Cluster 14,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
15,"['suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt', 'suspicious login attempt']",Cluster 15,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
16,"['fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt', 'fraudulent login attempt']",Cluster 16,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
17,"['ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'delay ach payment', 'delay ach payment', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach processing timeout', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment stall', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment stall', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay', 'ach payment delay']",Cluster 17,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
18,"['verbose logging issue', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'stage backup failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'archive backup failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'batch job failure', 'backup job failure']",Cluster 18,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
19,"['nickname display error', 'account nickname alignment', 'nickname truncation', 'account nickname display', 'account nickname alignment', 'account nickname alignment', 'account nickname display', 'nickname truncation', 'account nickname alignment', 'account nickname display', 'account nickname alignment', 'account nickname display', 'account nickname alignment', 'account nickname display', 'account nickname display', 'account nickname alignment', 'account nickname alignment', 'nickname truncation', 'account nickname display']",Cluster 19,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
20,"['account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation', 'account nickname truncation']",Cluster 20,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
21,"['report generation timeout', 'report generation timeout', 'report generation timeout', 'report generation timeout', 'report generation delay', 'report generation timeout', 'report generation timeout', 'report generation timeout', 'report generation timeout', 'report generation timeout']",Cluster 21,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
22,"['report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation timeout', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay']",Cluster 22,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
23,"['mobile app alignment', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app delay', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash']",Cluster 23,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
24,"['mobile balance discrepancy', 'mobile balance discrepancy', 'mobile balance discrepancy', 'mobile bill pay failure', 'mobile deposit quality', 'mobile balance discrepancy', 'mobile deposit crash', 'mobile balance discrepancy']",Cluster 24,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
25,"['mpls circuit latency', 'mpls circuit failure', 'mpls circuit latency', 'mpls connection drop', 'mpls circuit latency', 'mpls circuit latency', 'mpls circuit latency', 'mpls circuit latency', 'mpls circuit latency', 'mpls network latency', 'mpls circuit latency', 'mpls circuit failure', 'mpls network latency', 'mpls link failure', 'mpls connection failure']",Cluster 25,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
26,"['phishe email threat', 'phishe email detection', 'phishe email spike', 'phishe email threat', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email threat']",Cluster 26,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
27,"['slow report generation', 'slow query performance', 'slow query performance', 'slow query performance', 'slow query performance', 'slow query performance']",Cluster 27,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
28,"['credential stuffing attack', 'credential stuffing attempt', 'credential stuffing attack', 'credential stuffing attack', 'credential stuffing attack']",Cluster 28,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
29,"['snowflake query timeout', 'snowflake connection timeout', 'snowflake report failure', 'snowflake connection failure', 'snowflake report timeout', 'snowflake query performance']",Cluster 29,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
30,"['sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql timeout error', 'sql server timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout', 'sql query timeout']",Cluster 30,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
31,"['teller app freeze', 'teller printer offline', 'teller printer offline', 'teller printer failure', 'teller printer error', 'teller app slowness', 'teller printer offline', 'teller printer offline', 'teller printer offline', 'teller printer failure', 'teller printer offline']",Cluster 31,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
