keyphrase,document_id,has_embedding
balance concentration fail,688b80a8f1207068bf7d7557,True
balance concentration fail,688b88e0f1207068bf7d75b5,True
balance concentration fail,688b8ca7f1207068bf7d7691,True
balance concentration fail,688b8d2df1207068bf7d76b0,True
balance reconciliation error,6889be6fa4f4718f709790a5,True
balance reconciliation error,6889c205a4f4718f70979133,True
balance reconciliation error,6889c4fea4f4718f7097919d,True
balance reconciliation error,688b6c22f1207068bf7d7104,True
balance reconciliation error,688b6e24f1207068bf7d7176,True
balance reconciliation error,688b70c7f1207068bf7d7206,True
balance reconciliation error,688b713df1207068bf7d7217,True
balance reconciliation error,688b75a4f1207068bf7d7312,True
balance reconciliation error,688b7912f1207068bf7d73c9,True
balance reconciliation error,688b79bff1207068bf7d73ea,True
balance reconciliation error,688b7ba6f1207068bf7d7443,True
balance reconciliation error,688b7bd8f1207068bf7d744e,True
balance reconciliation error,688b7c1cf1207068bf7d7456,True
balance reconciliation error,688b7ef1f1207068bf7d74f0,True
balance reconciliation error,688b8a1cf1207068bf7d75f6,True
balance reconciliation error,688b8a9bf1207068bf7d7614,True
balance reconciliation error,688b8b4cf1207068bf7d763f,True
balance reconciliation error,688b8d98f1207068bf7d76c3,True
balance update error,6889bbdfa4f4718f7097903a,True
balance update error,6889c309a4f4718f70979160,True
balance update error,688b6b44f1207068bf7d70cf,True
balance update error,688b6eeef1207068bf7d71a0,True
balance update error,688b7166f1207068bf7d721f,True
balance update error,688b72f1f1207068bf7d7282,True
balance update error,688b75a5f1207068bf7d7314,True
balance update error,688b7828f1207068bf7d7395,True
balance update error,688b7c4cf1207068bf7d7460,True
balance update error,688b7da9f1207068bf7d74b1,True
balance update error,688b7ef1f1207068bf7d74f5,True
balance update error,688b8934f1207068bf7d75c7,True
bandwidth issue report,6889bae7a4f4718f70979009,True
bandwidth issue report,6889c1d2a4f4718f70979129,True
bandwidth issue report,688b6d9df1207068bf7d715b,True
bandwidth issue report,688b71eff1207068bf7d723d,True
bandwidth issue report,688b7496f1207068bf7d72da,True
bandwidth issue report,688b75a6f1207068bf7d7318,True
bandwidth issue report,688b7641f1207068bf7d7333,True
bandwidth issue report,688b7fa2f1207068bf7d751f,True
bandwidth issue report,688b8803f1207068bf7d7580,True
bandwidth issue report,688b8857f1207068bf7d7594,True
bandwidth issue report,688b8883f1207068bf7d759a,True
bandwidth issue report,688b8b4cf1207068bf7d7642,True
bandwidth issue report,688b8ba4f1207068bf7d7656,True
bank guarantee delay,6889bd26a4f4718f70979070,True
bank guarantee delay,688b6b45f1207068bf7d70d3,True
bank guarantee delay,688b6c73f1207068bf7d7113,True
bank guarantee delay,688b6f47f1207068bf7d71ba,True
bank guarantee delay,688b6f7cf1207068bf7d71bb,True
bank guarantee delay,688b726bf1207068bf7d725d,True
bank guarantee delay,688b7a3ff1207068bf7d7402,True
bank guarantee delay,688b7aa8f1207068bf7d7417,True
bank guarantee delay,688b7ccbf1207068bf7d747c,True
bank guarantee delay,688b7d7cf1207068bf7d74a7,True
batch processing fail,6889bc64a4f4718f70979049,True
batch processing fail,6889bfbea4f4718f709790d5,True
batch processing fail,688b6fd5f1207068bf7d71cf,True
batch processing fail,688b70c7f1207068bf7d7207,True
batch processing fail,688b7195f1207068bf7d7230,True
batch processing fail,688b7ba6f1207068bf7d743e,True
batch processing fail,688b7ba6f1207068bf7d7442,True
batch processing fail,688b7c4bf1207068bf7d745a,True
batch processing fail,688b7c4cf1207068bf7d745b,True
batch processing fail,688b7d4ef1207068bf7d749b,True
batch processing fail,688b7e07f1207068bf7d74c2,True
batch processing fail,688b890af1207068bf7d75bb,True
batch processing fail,688b8934f1207068bf7d75c1,True
batch processing fail,688b89c2f1207068bf7d75df,True
batch processing fail,688b8ba3f1207068bf7d764f,True
batch processing fail,688b8cfdf1207068bf7d76a4,True
batch processing fail,688b8d58f1207068bf7d76b3,True
biometric recognition fail,6889bae8a4f4718f70979011,True
biometric recognition fail,6889be6fa4f4718f709790a0,True
biometric recognition fail,6889be6fa4f4718f709790a3,True
biometric recognition fail,688b6b44f1207068bf7d70d2,True
biometric recognition fail,688b6eeff1207068bf7d71a4,True
biometric recognition fail,688b7602f1207068bf7d732b,True
biometric recognition fail,688b7a3ff1207068bf7d7407,True
biometric recognition fail,688b7ef1f1207068bf7d74f1,True
biometric recognition fail,688b8885f1207068bf7d75a2,True
biometric recognition fail,688b8ac5f1207068bf7d7624,True
biometric setup fail,688b6b1af1207068bf7d70ca,True
biometric setup fail,688b6bf5f1207068bf7d70f8,True
biometric setup fail,688b71c3f1207068bf7d723a,True
biometric setup fail,688b731af1207068bf7d7289,True
biometric setup fail,688b739af1207068bf7d72a9,True
biometric setup fail,688b76cbf1207068bf7d734e,True
biometric setup fail,688b772bf1207068bf7d7365,True
biometric setup fail,688b7827f1207068bf7d7394,True
biometric setup fail,688b7bd8f1207068bf7d744a,True
biometric setup fail,688b8022f1207068bf7d7539,True
biometric setup fail,688b8857f1207068bf7d7596,True
biometric setup fail,688b8994f1207068bf7d75d6,True
biometric setup fail,688b8995f1207068bf7d75da,True
biometric setup fail,688b89c2f1207068bf7d75e1,True
biometric setup fail,688b8b1ef1207068bf7d7634,True
biometric setup fail,688b8ca6f1207068bf7d768a,True
board member concern,6889bb5ba4f4718f70979021,True
board member concern,688b6b9ef1207068bf7d70e7,True
board member concern,688b6d9df1207068bf7d7159,True
board member concern,688b7167f1207068bf7d7228,True
board member concern,688b739af1207068bf7d72a3,True
board member concern,688b751ff1207068bf7d72f1,True
board member concern,688b7642f1207068bf7d7335,True
board member concern,688b7854f1207068bf7d73a1,True
board member concern,688b79bef1207068bf7d73e1,True
board member concern,688b7c9ff1207068bf7d746e,True
board member concern,688b7da9f1207068bf7d74af,True
board member concern,688b7dd7f1207068bf7d74b8,True
board member concern,688b8105f1207068bf7d756a,True
board member concern,688b882df1207068bf7d758c,True
board member concern,688b8961f1207068bf7d75cb,True
board member concern,688b8a48f1207068bf7d7603,True
browser compatibility issue,6889bb16a4f4718f7097901c,True
browser compatibility issue,6889c0fda4f4718f70979106,True
browser compatibility issue,6889c1d1a4f4718f70979126,True
browser compatibility issue,6889c2b4a4f4718f7097914b,True
browser compatibility issue,688b7001f1207068bf7d71da,True
browser compatibility issue,688b726bf1207068bf7d7264,True
browser compatibility issue,688b73c5f1207068bf7d72b1,True
browser compatibility issue,688b76a2f1207068bf7d734a,True
browser compatibility issue,688b7981f1207068bf7d73da,True
browser compatibility issue,688b7a14f1207068bf7d73fb,True
browser compatibility issue,688b7c4cf1207068bf7d745e,True
browser compatibility issue,688b7e07f1207068bf7d74c0,True
browser compatibility issue,688b7ff4f1207068bf7d752f,True
browser compatibility issue,688b8a48f1207068bf7d7601,True
browser compatibility issue,688b8a71f1207068bf7d760b,True
browser compatibility issue,688b8b4cf1207068bf7d7640,True
bulk payment problem,6889bd26a4f4718f70979071,True
bulk payment problem,6889c016a4f4718f709790dc,True
bulk payment problem,6889c173a4f4718f7097911d,True
bulk payment problem,6889c280a4f4718f70979143,True
bulk payment problem,6889c4fea4f4718f709791a2,True
bulk payment problem,688b6b70f1207068bf7d70da,True
bulk payment problem,688b6bcaf1207068bf7d70ec,True
bulk payment problem,688b6cf5f1207068bf7d7133,True
bulk payment problem,688b6f7ef1207068bf7d71c4,True
bulk payment problem,688b6fa8f1207068bf7d71c7,True
bulk payment problem,688b739af1207068bf7d72a5,True
bulk payment problem,688b751ff1207068bf7d72f4,True
bulk payment problem,688b7af4f1207068bf7d7425,True
bulk payment problem,688b88dff1207068bf7d75ae,True
bulk payment problem,688b89eef1207068bf7d75ed,True
bulk payment problem,688b8ba3f1207068bf7d7651,True
bulk payment problem,688b8bcef1207068bf7d7659,True
bulk payment problem,688b8bfaf1207068bf7d7669,True
bulk payment problem,688b8cd1f1207068bf7d769c,True
bulk payment problem,688b8cfdf1207068bf7d76a5,True
bulk payment problem,688b8d58f1207068bf7d76b4,True
business intelligence error,6889bea5a4f4718f709790ac,True
business intelligence error,6889c09aa4f4718f709790f3,True
business intelligence error,6889c173a4f4718f70979119,True
business intelligence error,6889c22ca4f4718f7097913c,True
business intelligence error,6889c2b4a4f4718f7097914c,True
business intelligence error,6889c57aa4f4718f709791a5,True
business intelligence error,688b6b9ef1207068bf7d70e8,True
business intelligence error,688b6c49f1207068bf7d7109,True
business intelligence error,688b6e83f1207068bf7d718e,True
business intelligence error,688b73f5f1207068bf7d72b8,True
business intelligence error,688b78def1207068bf7d73bd,True
business intelligence error,688b79bef1207068bf7d73e2,True
business intelligence error,688b7af3f1207068bf7d7423,True
business intelligence error,688b7da9f1207068bf7d74a9,True
business intelligence error,688b80d4f1207068bf7d7561,True
business intelligence error,688b88b0f1207068bf7d75a4,True
card authorization fail,6889ba7ea4f4718f70978ff7,True
card authorization fail,688b6e25f1207068bf7d7179,True
card authorization fail,688b6e83f1207068bf7d718f,True
card authorization fail,688b7425f1207068bf7d72bf,True
card authorization fail,688b7c1cf1207068bf7d7450,True
card authorization fail,688b7ccbf1207068bf7d7479,True
card authorization fail,688b7e33f1207068bf7d74cf,True
card authorization fail,688b89eef1207068bf7d75ee,True
card authorization fail,688b8cd0f1207068bf7d769a,True
card pin reset,688b6c23f1207068bf7d7106,True
card pin reset,688b6ec0f1207068bf7d7199,True
card pin reset,688b6f1bf1207068bf7d71b0,True
card pin reset,688b736df1207068bf7d7299,True
card pin reset,688b7427f1207068bf7d72c5,True
card pin reset,688b7881f1207068bf7d73a6,True
card pin reset,688b78b1f1207068bf7d73b0,True
card pin reset,688b7bd8f1207068bf7d7449,True
card pin reset,688b8a72f1207068bf7d7610,True
card skimming incident,6889bbdfa4f4718f70979036,True
card skimming incident,6889bf18a4f4718f709790c1,True
card skimming incident,6889bfbda4f4718f709790d4,True
card skimming incident,6889c2b5a4f4718f70979151,True
card skimming incident,6889c3bca4f4718f70979184,True
card skimming incident,6889c5e2a4f4718f709791b2,True
card skimming incident,688b6b70f1207068bf7d70de,True
card skimming incident,688b6bf4f1207068bf7d70f5,True
card skimming incident,688b709cf1207068bf7d71f9,True
card skimming incident,688b71c2f1207068bf7d7236,True
card skimming incident,688b73c6f1207068bf7d72b3,True
card skimming incident,688b7ccbf1207068bf7d7478,True
card skimming incident,688b7e6ff1207068bf7d74da,True
card skimming incident,688b7ef1f1207068bf7d74f4,True
card skimming incident,688b7fc9f1207068bf7d7521,True
card skimming incident,688b8022f1207068bf7d753c,True
card skimming incident,688b8a48f1207068bf7d7606,True
cash flow problem,6889bae8a4f4718f70979010,True
cash flow problem,688b6fd7f1207068bf7d71d8,True
cash flow problem,688b772bf1207068bf7d7362,True
cash flow problem,688b77cef1207068bf7d737d,True
cash flow problem,688b7bd8f1207068bf7d7447,True
cash flow problem,688b7c1cf1207068bf7d7455,True
cash flow problem,688b7cf6f1207068bf7d7484,True
cash flow problem,688b7fcaf1207068bf7d7525,True
cash flow problem,688b807cf1207068bf7d754a,True
cash flow problem,688b8c54f1207068bf7d767d,True
claim settlement delay,6889bb5ba4f4718f7097901e,True
claim settlement delay,6889c04ea4f4718f709790ec,True
claim settlement delay,688b6c73f1207068bf7d7111,True
claim settlement delay,688b7426f1207068bf7d72c0,True
claim settlement delay,688b78def1207068bf7d73c1,True
claim settlement delay,688b7da9f1207068bf7d74aa,True
claim settlement delay,688b7e07f1207068bf7d74c5,True
claim settlement delay,688b8bcef1207068bf7d765b,True
claim settlement delay,688b8d97f1207068bf7d76c1,True
client categorization issue,6889c14da4f4718f7097910f,True
client categorization issue,688b6fa9f1207068bf7d71cd,True
client categorization issue,688b713df1207068bf7d7216,True
client categorization issue,688b7166f1207068bf7d7224,True
client categorization issue,688b71eff1207068bf7d7242,True
client categorization issue,688b7427f1207068bf7d72c6,True
client categorization issue,688b74c9f1207068bf7d72e4,True
client categorization issue,688b77fbf1207068bf7d7390,True
client categorization issue,688b7882f1207068bf7d73ae,True
client categorization issue,688b7ff4f1207068bf7d752d,True
client categorization issue,688b80d4f1207068bf7d7562,True
client categorization issue,688b89c3f1207068bf7d75e4,True
closure documentation miss,6889bd4ca4f4718f7097907a,True
closure documentation miss,6889c32fa4f4718f70979170,True
closure documentation miss,688b6b9ef1207068bf7d70e6,True
closure documentation miss,688b7002f1207068bf7d71de,True
closure documentation miss,688b7240f1207068bf7d7255,True
closure documentation miss,688b72f0f1207068bf7d7281,True
closure documentation miss,688b7c75f1207068bf7d7466,True
closure documentation miss,688b804ff1207068bf7d7543,True
closure documentation miss,688b8105f1207068bf7d756e,True
collection processing delay,6889bc64a4f4718f7097904c,True
collection processing delay,6889bfbea4f4718f709790da,True
collection processing delay,688b6b9ef1207068bf7d70e4,True
collection processing delay,688b7a14f1207068bf7d73fa,True
collection processing delay,688b7e33f1207068bf7d74ca,True
collection processing delay,688b8ca6f1207068bf7d768c,True
connection timeout error,6889ba7ea4f4718f70978ffa,True
connection timeout error,6889bd4da4f4718f7097907d,True
connection timeout error,6889c2e5a4f4718f7097915a,True
connection timeout error,688b6bcbf1207068bf7d70f0,True
connection timeout error,688b6cccf1207068bf7d712b,True
connection timeout error,688b7426f1207068bf7d72c4,True
connection timeout error,688b74f3f1207068bf7d72e9,True
connection timeout error,688b7673f1207068bf7d733d,True
connection timeout error,688b7ba5f1207068bf7d743c,True
connection timeout error,688b7cf6f1207068bf7d7485,True
connection timeout error,688b8934f1207068bf7d75c3,True
connection timeout error,688b8ca6f1207068bf7d7689,True
consent management fail,6889bd26a4f4718f70979072,True
consent management fail,6889bf58a4f4718f709790c7,True
consent management fail,6889c22ca4f4718f7097913e,True
consent management fail,6889c424a4f4718f70979185,True
consent management fail,688b6cccf1207068bf7d712a,True
consent management fail,688b6cf5f1207068bf7d712f,True
consent management fail,688b7217f1207068bf7d724a,True
consent management fail,688b7240f1207068bf7d7253,True
consent management fail,688b76ccf1207068bf7d7353,True
consent management fail,688b79e9f1207068bf7d73f1,True
consent management fail,688b7b66f1207068bf7d743a,True
consent management fail,688b7d20f1207068bf7d748f,True
consent management fail,688b8a48f1207068bf7d7600,True
consent management fail,688b8b78f1207068bf7d7647,True
consent management fail,688b8ba4f1207068bf7d7655,True
contact detail update,6889bb5ca4f4718f70979023,True
contact detail update,6889bb5ca4f4718f70979025,True
contact detail update,6889bcc8a4f4718f70979059,True
contact detail update,6889bd87a4f4718f70979089,True
contact detail update,688b79e9f1207068bf7d73f0,True
contact detail update,688b804ff1207068bf7d7541,True
contact detail update,688b8803f1207068bf7d7581,True
contact detail update,688b8857f1207068bf7d7592,True
contact detail update,688b88e0f1207068bf7d75b3,True
contract compliance issue,6889bea5a4f4718f709790aa,True
contract compliance issue,6889bf19a4f4718f709790c2,True
contract compliance issue,688b6d73f1207068bf7d7155,True
contract compliance issue,688b6f7df1207068bf7d71c1,True
contract compliance issue,688b7292f1207068bf7d726a,True
contract compliance issue,688b74f3f1207068bf7d72ed,True
contract compliance issue,688b7549f1207068bf7d7300,True
contract compliance issue,688b7575f1207068bf7d7308,True
contract compliance issue,688b7827f1207068bf7d7392,True
contract compliance issue,688b7aa8f1207068bf7d7419,True
contract compliance issue,688b7d4df1207068bf7d7497,True
contract compliance issue,688b807cf1207068bf7d7551,True
contract compliance issue,688b8af1f1207068bf7d7625,True
core system error,6889ba7ea4f4718f70978ff6,True
core system error,6889bc1ea4f4718f70979042,True
core system error,6889c30aa4f4718f70979161,True
core system error,6889c48ea4f4718f70979195,True
core system error,688b73c5f1207068bf7d72af,True
core system error,688b79e9f1207068bf7d73ef,True
core system error,688b7c4cf1207068bf7d7462,True
core system error,688b7d7cf1207068bf7d74a8,True
core system error,688b7e99f1207068bf7d74e2,True
core system error,688b804ff1207068bf7d7545,True
core system error,688b8b78f1207068bf7d7644,True
core system error,688b8cd0f1207068bf7d7699,True
corporate setup delay,6889bd26a4f4718f7097906f,True
corporate setup delay,6889be07a4f4718f70979097,True
corporate setup delay,6889bee1a4f4718f709790b3,True
corporate setup delay,6889c48ea4f4718f70979196,True
corporate setup delay,688b6b44f1207068bf7d70cc,True
corporate setup delay,688b6c73f1207068bf7d7115,True
corporate setup delay,688b6d48f1207068bf7d7144,True
corporate setup delay,688b6dfaf1207068bf7d7174,True
corporate setup delay,688b6fa8f1207068bf7d71c6,True
corporate setup delay,688b713df1207068bf7d721e,True
corporate setup delay,688b736ff1207068bf7d729e,True
corporate setup delay,688b7672f1207068bf7d733b,True
corporate setup delay,688b77cef1207068bf7d737f,True
corporate setup delay,688b7c1cf1207068bf7d7451,True
corporate setup delay,688b7f4ff1207068bf7d7505,True
corporate setup delay,688b80a8f1207068bf7d7556,True
corporate setup delay,688b8935f1207068bf7d75ca,True
corporate setup delay,688b8a71f1207068bf7d7609,True
corporate setup delay,688b8b1ef1207068bf7d7635,True
correspondent bank delay,6889bb5ca4f4718f70979024,True
correspondent bank delay,688b6b1af1207068bf7d70c8,True
correspondent bank delay,688b6e82f1207068bf7d7189,True
correspondent bank delay,688b7292f1207068bf7d726c,True
correspondent bank delay,688b7576f1207068bf7d730b,True
correspondent bank delay,688b7b65f1207068bf7d7431,True
correspondent bank delay,688b7b65f1207068bf7d7435,True
correspondent bank delay,688b8022f1207068bf7d753d,True
correspondent bank delay,688b8857f1207068bf7d7595,True
correspondent bank delay,688b8c79f1207068bf7d7686,True
courier service delay,6889bab4a4f4718f70979006,True
courier service delay,6889bd26a4f4718f7097906e,True
courier service delay,6889c280a4f4718f70979140,True
courier service delay,6889c30aa4f4718f70979164,True
courier service delay,688b6d21f1207068bf7d713b,True
courier service delay,688b6d21f1207068bf7d7141,True
courier service delay,688b7001f1207068bf7d71dc,True
courier service delay,688b7166f1207068bf7d7227,True
courier service delay,688b72f0f1207068bf7d727c,True
courier service delay,688b74c9f1207068bf7d72e2,True
courier service delay,688b772bf1207068bf7d7360,True
courier service delay,688b8c27f1207068bf7d766d,True
courier service delay,688b8d59f1207068bf7d76b8,True
credit amendment request,6889bab4a4f4718f70979003,True
