keyphrase,cluster_id,document_id,experiment_id
fraudulent transaction claim,0,688da4ad56cd4d67b0bfa072,umap_3_hdbscan_1
unauthorized charge inquiry,5,688da4ad56cd4d67b0bfa073,umap_3_hdbscan_1
payroll deposit delay,4,688da4ad56cd4d67b0bfa074,umap_3_hdbscan_1
decline transaction issue,9,688da4ad56cd4d67b0bfa075,umap_3_hdbscan_1
fraudulent access attempt,0,688da4ad56cd4d67b0bfa076,umap_3_hdbscan_1
subscription charge dispute,6,688da4ad56cd4d67b0bfa077,umap_3_hdbscan_1
direct deposit delay,4,688da4ad56cd4d67b0bfa078,umap_3_hdbscan_1
direct debit block,3,688da4ad56cd4d67b0bfa079,umap_3_hdbscan_1
mortgage payment rejection,-1,688da4ad56cd4d67b0bfa07a,umap_3_hdbscan_1
direct debit failure,3,688da4ad56cd4d67b0bfa07b,umap_3_hdbscan_1
direct deposit delay,4,688da4ad56cd4d67b0bfa07c,umap_3_hdbscan_1
direct debit failure,3,688da4ad56cd4d67b0bfa07d,umap_3_hdbscan_1
miss direct deposit,4,688da4ad56cd4d67b0bfa07e,umap_3_hdbscan_1
deposit issue inquiry,10,688da4ad56cd4d67b0bfa07f,umap_3_hdbscan_1
fraudulent transaction dispute,0,688da4ad56cd4d67b0bfa080,umap_3_hdbscan_1
subscription dispute,6,688da4ad56cd4d67b0bfa081,umap_3_hdbscan_1
recur charge inquiry,7,688da4ad56cd4d67b0bfa082,umap_3_hdbscan_1
direct deposit delay,4,688da4ad56cd4d67b0bfa083,umap_3_hdbscan_1
direct debit failure,3,688da4ad56cd4d67b0bfa084,umap_3_hdbscan_1
otp delivery failure,11,688da4ad56cd4d67b0bfa085,umap_3_hdbscan_1
unauthorized subscription dispute,5,688da4ad56cd4d67b0bfa086,umap_3_hdbscan_1
debit card decline,8,688da4ad56cd4d67b0bfa087,umap_3_hdbscan_1
unauthorized charge dispute,5,688da4ad56cd4d67b0bfa088,umap_3_hdbscan_1
charge dispute inquiry,7,688da4ad56cd4d67b0bfa089,umap_3_hdbscan_1
card decline issue,9,688da4ae56cd4d67b0bfa08a,umap_3_hdbscan_1
deposit posting delay,10,688da4ae56cd4d67b0bfa08b,umap_3_hdbscan_1
subscription dispute,6,688da4ae56cd4d67b0bfa08c,umap_3_hdbscan_1
unauthorized charge dispute,5,688da4ae56cd4d67b0bfa08d,umap_3_hdbscan_1
deposit delay issue,10,688da4ae56cd4d67b0bfa08e,umap_3_hdbscan_1
fraudulent charge dispute,1,688da4ae56cd4d67b0bfa08f,umap_3_hdbscan_1
unauthorized charge dispute,5,688da4ae56cd4d67b0bfa090,umap_3_hdbscan_1
unauthorized charge dispute,5,688da4ae56cd4d67b0bfa091,umap_3_hdbscan_1
unauthorized charge inquiry,5,688da4ae56cd4d67b0bfa092,umap_3_hdbscan_1
direct debit failure,3,688da4ae56cd4d67b0bfa093,umap_3_hdbscan_1
direct debit rejection,3,688da4ae56cd4d67b0bfa094,umap_3_hdbscan_1
unauthorized charge dispute,5,688da4ae56cd4d67b0bfa095,umap_3_hdbscan_1
deposit delay issue,10,688da4ae56cd4d67b0bfa096,umap_3_hdbscan_1
subscription charge inquiry,6,688da4ae56cd4d67b0bfa097,umap_3_hdbscan_1
unauthorized charge dispute,5,688da4ae56cd4d67b0bfa098,umap_3_hdbscan_1
fail direct debit,2,688da4ae56cd4d67b0bfa099,umap_3_hdbscan_1
card decline issue,9,688da4ae56cd4d67b0bfa09a,umap_3_hdbscan_1
