cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
9,"['database lock contention', 'database replication lag', 'database backup failure', 'database connection timeout', 'database connection error', 'database connection timeout', 'database disk space', 'database replication lag']",Cluster 9,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
10,"['mobile balance discrepancy', 'mobile balance discrepancy', 'mobile balance discrepancy', 'mobile bill pay failure', 'mobile deposit quality', 'mobile balance discrepancy', 'mobile deposit crash', 'mobile balance discrepancy']",Cluster 10,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
11,"['mobile app alignment', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app delay', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash', 'mobile app crash']",Cluster 11,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
12,"['database query latency', 'database query latency', 'database query latency', 'database query latency', 'database query timeout']",Cluster 12,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
13,"['database performance degradation', 'database performance degradation', 'database performance degradation', 'database query performance', 'database performance degradation', 'database performance degradation', 'database performance degradation', 'database query performance', 'database performance degradation', 'database performance degradation', 'database query performance', 'database performance degradation', 'database query performance', 'database performance degradation', 'database performance degradation', 'database performance degradation', 'database query performance', 'database performance degradation', 'database query performance', 'database performance degradation', 'database performance degradation', 'database query performance', 'database performance degradation', 'database performance degradation', 'database performance degradation']",Cluster 13,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
14,"['ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll delay', 'ach payroll failure', 'ach payroll failure', 'ach payroll failure', 'ach payroll rejection']",Cluster 14,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
15,"['date format bug', 'date format error', 'route number validation', 'invalid route number', 'invalid route number', 'route number validation', 'uk date format', 'invalid route number', 'route number validation', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'route number validation', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid ach routing', 'invalid route number', 'route number validation', 'invalid route number', 'invalid route number', 'invalid route number', 'invalid ach routing', 'invalid ach routing', 'invalid route number', 'invalid route number']",Cluster 15,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
16,"['phishe email threat', 'phishe email detection', 'phishe email spike', 'phishe email threat', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email response', 'phishe email threat']",Cluster 16,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
17,"['receipt printer error', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer offline', 'receipt printer error', 'receipt printer error', 'receipt printer failure', 'receipt printer failure', 'receipt printer error', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure', 'receipt printer failure']",Cluster 17,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
18,"['brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack']",Cluster 18,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
19,"['brute force attack', 'brute force attack', 'brute force attack', 'brute force attack', 'brute force attack']",Cluster 19,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
20,"['billpay module crash', 'bill pay alignment', 'bill payment failure', 'bill payment failure', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay alignment', 'bill pay ui', 'bill pay alignment', 'bill pay alignment', 'bill pay ui']",Cluster 20,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
21,"['pdf nickname display', 'pdf statement alignment', 'pdf account truncation', 'pdf statement generation', 'pdf statement alignment', 'pdf statement format', 'pdf statement distortion', 'pdf font distortion', 'pdf statement distortion', 'pdf formatting error', 'pdf text alignment', 'pdf font display']",Cluster 21,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
22,"['branch network latency', 'replication lag', 'branch network latency', 'branch network latency', 'branch network latency', 'wiki link error', 'branch network latency', 'branch network latency', 'branch router cpu', 'branch network latency', 'branch network latency', 'datum integration discrepancy', 'break link error', 'datum discrepancy', 'branch network latency', 'branch network connectivity', 'branch network latency', 'branch network latency', 'branch network latency', 'break link error', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network connectivity', 'branch network latency', 'break link error', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency', 'branch network latency']",Cluster 22,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
23,"['core banking slowdown', 'core router failure', 'core banking restart', 'core banking restart', 'core banking diskspace', 'core banking upgrade']",Cluster 23,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
24,"['exchange online outage', 'exchange online delay', 'exchange online outage', 'exchange online outage', 'exchange online outage', 'exchange online outage']",Cluster 24,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
25,"['font size display', 'font size display', 'font size display', 'font size render', 'font size display', 'font size render', 'font size display', 'font size display', 'font size display', 'font size render', 'font size render', 'font size display', 'font size display', 'font size display', 'font size display', 'font size display', 'font size render', 'font size display', 'font size display', 'font size display', 'font size display', 'font size display']",Cluster 25,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
26,"['font size readability', 'font size readability', 'font size readability', 'font size readability', 'small font size', 'font size readability', 'font size readability']",Cluster 26,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
27,"['teller app freeze', 'teller printer offline', 'teller printer offline', 'teller printer failure', 'teller printer error', 'teller app slowness', 'teller printer offline', 'teller printer offline', 'teller printer offline', 'teller printer failure', 'teller printer offline']",Cluster 27,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
28,"['slow report generation', 'slow query performance', 'slow query performance', 'slow query performance', 'slow query performance', 'slow query performance']",Cluster 28,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
29,"['los database performance', 'los connectivity failure', 'los database performance', 'los server performance', 'los integration failure', 'los database performance', 'los query performance', 'los query performance', 'los performance degradation']",Cluster 29,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
30,"['statement generation delay', 'statement generation delay', 'statement generation failure', 'statement generation timeout', 'statement generation delay', 'statement generation delay', 'statement generation delay', 'statement generation delay', 'statement generation delay']",Cluster 30,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
31,"['statement datum discrepancy', 'statement font size', 'statement font inconsistency', 'statement download failure', 'statement font size', 'statement date format', 'statement font display', 'statement font size', 'statement font size', 'statement font display', 'statement font display', 'statement text alignment', 'statement font distortion', 'statement font size']",Cluster 31,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
32,"['report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'regulatory reporting failure', 'report generation delay', 'report generation timeout', 'report generation delay', 'report generation delay', 'report generation timeout', 'report generation delay', 'report generation timeout', 'report generation delay', 'report generation delay', 'report generation timeout', 'report generation timeout', 'regulatory report failure', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation timeout', 'report generation delay', 'report generation delay', 'report generation delay', 'regulatory reporting failure', 'report generation delay', 'report generation timeout', 'report generation timeout', 'report generation delay', 'regulatory reporting delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation delay', 'report generation timeout', 'report generation timeout']",Cluster 32,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
33,"['account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font', 'account nickname font']",Cluster 33,umap_3_hdbscan_2,"{'n_neighbors': 50, 'min_dist': 0.2}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
